dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,n_rank,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,before_status,before_after_params,before_rank_gap,before_parsed_rank_gap,before_parsed_after_params,before_runtime_ms,before_peak_rss_mb,before_passes,before_egraph_total_size,before_rendered,after_status,after_after_params,after_rank_gap,after_parsed_rank_gap,after_parsed_after_params,after_runtime_ms,after_peak_rss_mb,after_passes,after_egraph_total_size,after_rendered,agent_status,conclusion_kind,new_rule_family,proposed_rule,proof_summary,remaining_gap_notes,longer_probe_status,longer_probe_after_params,longer_probe_rank_gap,longer_probe_improved,longer_probe_reached_rank,longer_probe_runtime_ms,longer_probe_peak_rss_mb,before_rank_miss,after_rank_miss,param_delta,rank_gap_delta,missing_rank,execution_issue,fixed_by_extra_rules,still_missed,newly_missed,under_rank,regressed_params,outcome,remaining_issue
pagie,45,EPLEX,16,original,EPLEX,5.0,log(abs(log(abs(log(abs(log(abs(-0.021)) - 0.607 / exp(log(abs(x1 / (0.447 / exp(log(abs(x0)))))) / -0.542))) / -0.302)) ** 2.0 / -0.927 / -1.297)),7.0,33.0,saturated,7.0,2.0,2.0,7.0,56.20237500988878,109.828125,2.0,41.0,log(abs(log(abs(log(abs(-3.863232841258714 - 0.607 / exp(log(abs(x1 / (0.447 / exp(log(abs(x0)))))) / -0.542))) / -0.302)) ** 2.0 / -0.927 / -1.297)),saturated,7.0,2.0,2.0,7.0,68.09699998120777,98.921875,2.0,39.0,log(abs(log(abs(log(abs(-3.863232841258714 - 0.607 / exp(log(abs(x1 / (0.447 / abs(x0)))) / -0.542))) / -0.302)) ** 2.0 / -0.927 / -1.297)),done,new_rule_reduces_to_rank,log_abs_scale_extraction,"For finite nonzero a,b,c and Num u,v, add guarded log-abs scale extraction in quotient contexts, e.g. exp(log(abs(u/(a/v)))/b) -> abs(a)**(-1/b)*exp(log(abs(u*v))/b), and log(abs((u/a)/c)) -> log(abs(u/(a*c))).","Current rules split log(a*y), log(y/a), and log(exp(x)), but not scale factors hidden under log(abs(...)) or exp(log(abs(...))/b). Baseline keeps seven floats after folding log(abs(-0.021)). The inner rule combines 0.607 and 0.447 while retaining -0.542; the outer quotient rule combines -0.927 and -1.297. Remaining floats are folded log(abs(-0.021)), combined inner coefficient, -0.542, -0.302, and combined outer quotient scale, matching n_rank=5.",Bare log(abs(t/a)) may be insufficient; rank-closing version should include direct exp-log-abs quotient context or equivalent quotient exposure plus exp additive extraction.,ok,7.0,2.0,False,False,55.98287400789559,111.34375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,50,EPLEX,21,sympy,EPLEX,7.0,log(abs(-7.63291139240506 + 8.52872590997636 / (x1 ** 4.0 + 1.909924) + 3.71875 / (x0 ** 4.0 + 0.826122073149128 * (1.0 + 0.282853823992358 / (x1 ** 4.0 + 0.979) ** 2.0) ** 3.0))),7.0,33.0,saturated,7.0,0.0,0.0,7.0,40.28670798288658,110.078125,1.0,57.0,log(abs(-7.63291139240506 + 8.52872590997636 / (x1 ** 4.0 + 1.909924) + 3.71875 / (x0 ** 4.0 + 0.826122073149128 * (1.0 + 0.282853823992358 / (x1 ** 4.0 + 0.979) ** 2.0) ** 3.0))),saturated,7.0,0.0,0.0,7.0,67.17895800829865,101.125,2.0,56.0,log(abs(-7.63291139240506 + 8.52872590997636 / (x1 ** 4.0 + 1.909924) + 4.50145338185233 / ((1.0 + 0.282853823992358 / (x1 ** 4.0 + 0.979) ** 2.0) ** 3.0 + x0 ** 4.0 / 0.826122073149128))),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,6,Bingo,6,original,Bingo,na,x0 * ((-0.708264064344585 + 0.22602214542380888 * x0) * (-0.708264064344585 + 0.22602214542380888 * x0)) + (0.3286374849396323 * ((x0 - x0 * x0) * x1) + x1 * x1) * (0.07900418526719069 + -0.004875727623836811 * (x1 * x1)),7.0,33.0,saturated,6.0,na,na,6.0,109.9026669980958,111.046875,2.0,193.0,x0 * (0.051086010221981414 * ((x0 + -3.1336047315918334) * (x0 + -3.1336047315918334))) + x1 * (0.3286374849396323 * (x0 - x0 * x0) + x1) * (0.07900418526719069 + -0.004875727623836811 * (x1 * x1)),saturated,6.0,na,na,6.0,327.4039170064498,121.546875,2.0,2010.0,x0 * (0.051086010221981414 * ((x0 + -3.1336047315918334) * (x0 + -3.1336047315918334))) + -0.0016023468635484191 * ((x1 * x1 + -16.203568238912545) * (x0 - x0 * x0 + x1 / 0.3286374849396323)) * x1,na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,na,True,False,False,False,False,False,False,missing_rank,na
pagie,192,SRjl,13,sympy,PySR,7.0,1.047872847950701 - 1.096315876293016 * exp(-0.7676029866469878 * x1 ** 2.0) - 0.03911733354468873 * exp(-0.9376222681317119 * x0 ** 2.0) + 1.0208024526117152 * exp(-0.7138528763883562 / x0 ** 2.0),7.0,34.0,saturated,7.0,0.0,0.0,7.0,139.00791699416004,110.5625,2.0,618.0,1.047872847950701 - 1.096315876293016 * exp(-0.7676029866469878 * x1 ** 2.0) + -0.03911733354468873 * exp(-0.9376222681317119 * x0 ** 2.0) + 1.0208024526117152 * exp(-0.7138528763883562 / x0 ** 2.0),saturated,7.0,0.0,0.0,7.0,3471.7272920242976,188.890625,2.0,20139.0,1.047872847950701 - 1.096315876293016 * exp(-0.7676029866469878 * x1 ** 2.0) + -0.03911733354468873 * exp(-0.9376222681317119 * x0 ** 2.0) + 1.0208024526117152 * exp(-0.7138528763883562 / x0 ** 2.0),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,184,SRjl,5,sympy,PySR,7.0,0.5631795058023882 * x1 ** 2.0 * (x0 + 0.2515421021268282) * (0.22136372638482898 * x0 * (x1 + 0.9190110064157119) + x1 + 1.3549310295276753) * exp(-0.5562006597670384 * x0 ** 2.0 - 1.14675521804359 * x1),7.0,34.0,saturated,7.0,0.0,0.0,7.0,91.80679198470898,110.5625,2.0,262.0,0.5631795058023882 * x1 ** 2.0 * (x0 + 0.2515421021268282) * (0.22136372638482898 * x0 * (x1 + 0.9190110064157119) + x1 + 1.3549310295276753) * exp(-0.5562006597670384 * (x0 ** 2.0 + 2.061765296222234 * x1)),saturated,7.0,0.0,0.0,7.0,125.66212500678375,107.96875,2.0,604.0,0.5631795058023882 * x1 ** 2.0 * (x0 + 0.2515421021268282) * (0.22136372638482898 * x0 * (x1 + 0.9190110064157119) + x1 + 1.3549310295276753) * exp(-0.5562006597670384 * (x0 ** 2.0 + 2.061765296222234 * x1)),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,42,EPLEX,13,sympy,EPLEX,7.0,0.21294 * x1 * ((x0 ** 3.0 + 0.221) / (x0 ** 6.0 + 0.956) + 0.081507 / (x0 ** 9.0 + 0.657)) + (x0 ** 3.0 + 0.191269725696) / (x0 ** 9.0 + 4.117),7.0,35.0,saturated,7.0,0.0,0.0,7.0,45.06962501909584,109.90625,1.0,56.0,0.21294 * x1 * ((x0 ** 3.0 + 0.221) / (x0 ** 6.0 + 0.956) + 0.081507 / (x0 ** 9.0 + 0.657)) + (x0 ** 3.0 + 0.191269725696) / (x0 ** 9.0 + 4.117),saturated,7.0,0.0,0.0,7.0,46.67808400699869,99.9375,1.0,61.0,0.21294 * x1 * ((x0 ** 3.0 + 0.221) / (x0 ** 6.0 + 0.956) + 0.081507 / (x0 ** 9.0 + 0.657)) + (x0 ** 3.0 + 0.191269725696) / (x0 ** 9.0 + 4.117),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,5,Bingo,5,original,Bingo,5.0,-0.00021014784984354508 + (-79102.81028278018 + 9.442859863771085 * (8377.090142621715 + x1 * (4.739077949578231 - x1))) * (1.3508252037586896e-06 * x0 + 0.004486719103561921 * exp(2.0 * x0 - x0 * x0)),7.0,35.0,saturated,5.0,0.0,0.0,5.0,58.601625001756474,109.984375,2.0,51.0,-0.00021014784984354508 + 0.04236745974303985 * (exp(2.0 * x0 - x0 * x0) + 0.00030107193532269384 * x0) * (0.0929803245489893 + x1 * (4.739077949578231 - x1)),saturated,5.0,0.0,0.0,5.0,391.9854580017272,118.234375,2.0,128.0,-0.00021014784984354508 + 0.04236745974303985 * (exp(2.0 * x0 - x0 * x0) + 0.00030107193532269384 * x0) * (0.0929803245489893 + x1 * (4.739077949578231 - x1)),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,198,SRjl,19,sympy,PySR,6.0,-0.0034387072741368036 * x0 ** 2.0 * log(x0 ** 2.0) + 0.22505438342569256 * log(1.5235906172795304 * x0 ** 2.0 + 0.06448297969903283) + 1.4502040463278734 - 1.0747904801917398 * exp(-0.7535182129829733 * x1 ** 2.0),7.0,36.0,saturated,6.0,0.0,0.0,6.0,163.87270801351406,110.640625,2.0,322.0,0.22505438342569256 * (6.864863622880434 + log(x0 ** 2.0 + 0.042323035445158724)) + -0.0034387072741368036 * x0 ** 2.0 * log(x0 ** 2.0) - 1.0747904801917398 * exp(-0.7535182129829733 * x1 ** 2.0),saturated,6.0,0.0,0.0,6.0,2261.1634579952806,151.3125,2.0,11415.0,0.22505438342569256 * (6.864863622880434 + log(x0 ** 2.0 + 0.042323035445158724)) + -0.0034387072741368036 * x0 ** 2.0 * log(x0 ** 2.0) - 1.0747904801917398 * exp(-0.7535182129829733 * x1 ** 2.0),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,206,SRjl,27,sympy,PySR,7.0,0.022143591002827128 * log(x0 ** 2.0) + 0.008810992250894737 * log(x1 ** 2.0 - 0.16922073446837355 * x1 + 0.07389121848622111) + 1.873944596172298 - 1.0891183757749412 * exp(-0.1101734664920772 * x0 ** 2.0 * x1 ** 2.0),7.0,36.0,saturated,7.0,0.0,0.0,7.0,71.084041002905,106.671875,1.0,623.0,0.022143591002827128 * log(x0 ** 2.0) + 0.008810992250894737 * log(x1 ** 2.0 - 0.16922073446837355 * x1 + 0.07389121848622111) + 1.873944596172298 - 1.0891183757749412 * exp(-0.1101734664920772 * x0 ** 2.0 * x1 ** 2.0),saturated,7.0,0.0,0.0,7.0,675.9259169921279,138.8125,2.0,149.0,0.022143591002827128 * (84.62695124440506 + exp(-0.1101734664920772 * x0 ** 2.0 * x1 ** 2.0) / -0.020331665956027308 + (log(x0 ** 2.0) + log(x1 ** 2.0 + -0.16922073446837355 * x1 + 0.07389121848622111) / 2.513177900091615)),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,187,SRjl,8,original,PySR,6.0,exp(x0 + x0 - x0 * (x0 + 0.040585192647742296) + -1.0149512623308583) / (x1 * (exp(x1) * 0.040585192647742296) + (3.8606907267233312 - x1)) * (log(exp(x1) - x1) + log(0.8419832071038463) * x1 - -1.122619161739475) * 0.6992234510287301,7.0,37.0,saturated,7.0,1.0,1.0,7.0,82.55449999705888,110.21875,2.0,107.0,exp(x0 + x0 - x0 * (x0 + 0.040585192647742296) + -1.0149512623308583) * ((log(exp(x1) - x1) + -0.1719952089958853 * x1 + 1.122619161739475) / (x1 * (exp(x1) * 0.040585192647742296) + (3.8606907267233312 - x1))) * 0.6992234510287301,saturated,6.0,0.0,0.0,6.0,287.0854579959996,121.671875,2.0,708.0,0.25341262808852694 * (log(exp(x1) - x1) + -0.1719952089958853 * x1 + 1.122619161739475) * (exp(x0 + x0 - x0 * (x0 + 0.040585192647742296)) / (x1 * (exp(x1) * 0.040585192647742296) + (3.8606907267233312 - x1))),done,new_rule_reduces_to_rank,exp_additive_constant_extraction,"Num(a) * exp(x + Num(b)) -> Num(a * b.exp()) * exp(x), plus exp(Num(b)+x) and commuted product variants; require finite a,b and keep non-subsuming/profit-guarded.","Current rules fold exp(Num) and log(Num), but do not extract additive constants from exp to merge with adjacent scalar. Baseline has seven counted floats. Applying rule with x=x0+x0-x0*(x0+0.040585192647742296), b=-1.0149512623308583 combines 0.6992234510287301*exp(b)=0.25341262808852694. Count then becomes six, matching n_rank=6.",No denominator or log rule is needed for the one-rank gap; further shape cleanup changes syntax but is not required.,na,na,na,na,na,na,na,True,False,1.0,1.0,False,False,True,False,False,False,False,fixed_by_extra_rules,na
pagie,178,SBP,28,sympy,SBP,6.0,-0.01134 * x0 * x1 - 0.13050072 * x0 + 0.01134 * x1 ** 2.0 + 0.14019642 * x1 - 0.01134 * exp(x1) - 0.828267606396439 * exp(-1.0 * x0 - exp(x0)) + 0.353732,7.0,38.0,saturated,5.0,-1.0,-1.0,5.0,755.2138339960948,132.78125,2.0,378.0,-0.01134 * (exp(x1) - x1 ** 2.0 + x1 * (x0 + -12.363) + 11.508 * x0) + -0.828267606396439 * exp(-1.0 * x0 - exp(x0)) + 0.353732,saturated,5.0,-1.0,-1.0,5.0,1750.2439999952912,171.1875,2.0,6036.0,-0.01134 * (exp(x1) - x1 ** 2.0 - x0 * (-11.508 - x1) + -12.363 * x1) + -0.828267606396439 * exp(-1.0 * x0 - exp(x0)) + 0.353732,na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,True,False,under_rank,na
pagie,51,EPLEX,22,sympy,EPLEX,6.0,exp(0.42732082391662 * log(abs(-1.0 * log(abs((x0 ** 4.0 * x1 - 0.0624330452543088 * x0 ** 4.0 - 0.298701886912704) / (0.045 * x0 ** 4.0 + 0.215296))) - 0.406188903316357 * log(abs(x1 + 0.385))))),7.0,38.0,saturated,7.0,1.0,1.0,7.0,100.40895800921136,111.328125,2.0,73.0,exp(0.42732082391662 * log(abs(-0.406188903316357 * log(abs(x1 + 0.385)) - log(abs((x0 ** 4.0 * (x1 + -0.0624330452543088) - 0.298701886912704) * (22.22222222222222 / (x0 ** 4.0 + 4.784355555555555))))))),saturated,7.0,1.0,1.0,7.0,803.9229589921888,140.84375,2.0,104.0,exp(0.42732082391662 * log(abs(-0.406188903316357 * log(abs(x1 + 0.385)) - log(abs((x0 ** 4.0 * (x1 + -0.0624330452543088) - 0.298701886912704) / (0.045 * x0 ** 4.0 + 0.215296)))))),done,new_rule_reduces_to_rank,coefficient_lattice_factoring,"For U=x0**4, if an inner log_abs quotient has (U*(V - a) - b) * (s/(U + r)) and b ~= a*r, rewrite it as s*((U*V)/(U + r) - a); equivalently (U*V - a*(U+r))/(U+r) -> U*V/(U+r) - a.","Current rules normalize the denominator to s/(U+r) but leave b independent, missing b=a*r. Here a=0.0624330452543088, r=4.784355555555555, and a*r ~= 0.298701886912704 = b. Thus x0**4*(x1-a)-b = x0**4*x1 - a*(x0**4+r), so division by x0**4+r gives x0**4*x1/(x0**4+r) - a. Baseline has c,d,a,b,s,r,g = 7 floats; rewritten has c,d,a,s,r,g = 6, matching n_rank.","No remaining gap. Equality b=a*r is approximate at displayed precision, so use tolerance/snapping guard.",ok,7.0,1.0,False,False,200554.0961670049,693.609375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_not_added
pagie,180,SRjl,1,sympy,PySR,5.0,-7.812617002210905e-05 * x1 ** 2.0 - 7.812617002210905e-05 * x1 * exp(x1) + 1.0036955834395922 + 1.059245011980159 * exp(-0.7103992589817297 / x1 ** 2.0) - 1.059245011980159 * exp(-0.7688009202209554 * x0 ** 2.0),7.0,38.0,saturated,5.0,0.0,0.0,5.0,410.83508302108385,119.65625,2.0,157.0,-1.059245011980159 * (exp(-0.7688009202209554 * x0 ** 2.0) - exp(-0.7103992589817297 / x1 ** 2.0)) + (-7.812617002210905e-05 * (x1 ** 2.0 + exp(x1) * x1) + 1.0036955834395922),saturated,5.0,0.0,0.0,5.0,1731.3411249779165,161.296875,2.0,530.0,1.059245011980159 * (exp(-0.7103992589817297 / x1 ** 2.0) - (exp(-0.7688009202209554 * x0 ** 2.0) - -7.375646723703661e-05 * (x1 ** 2.0 + exp(x1) * x1 - 12847.111066055775))),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,197,SRjl,18,sympy,PySR,7.0,-0.010074565946295667 * x1 ** 2.0 + 0.181649894795292 * log(x1 ** 2.0 + 0.9893514112972329) + 1.6165753448802653 - 0.7631292148592765 * exp(-1.0 * x1 ** 2.0) - 1.0541792206321656 * exp(-0.761578950826381 * x0 ** 2.0),7.0,38.0,saturated,7.0,0.0,0.0,7.0,181.39262500335465,115.78125,1.0,3204.0,-0.010074565946295667 * x1 ** 2.0 + 0.181649894795292 * log(x1 ** 2.0 + 0.9893514112972329) + 1.6165753448802653 - 0.7631292148592765 * exp(-1.0 * x1 ** 2.0) - 1.0541792206321656 * exp(-0.761578950826381 * x0 ** 2.0),saturated,7.0,0.0,0.0,7.0,1310.2925840066746,137.703125,1.0,13069.0,-0.010074565946295667 * x1 ** 2.0 + 0.181649894795292 * log(x1 ** 2.0 + 0.9893514112972329) + 1.6165753448802653 - 0.7631292148592765 * exp(-1.0 * x1 ** 2.0) - 1.0541792206321656 * exp(-0.761578950826381 * x0 ** 2.0),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,183,SRjl,4,sympy,PySR,7.0,(3.059928550150751 * x0 * x1 - x1 * (x1 - 0.7286282015526498) * (0.005578538066689911 * exp(x0 + x1) - 0.17605205500914595) + x1 * (x1 - 0.5544986714499122) + 0.30370477454811745) / (exp(x0 ** 2.0) + exp(x1) + 4.245479570155658),7.0,38.0,saturated,7.0,0.0,0.0,7.0,132.5345829827711,105.765625,2.0,177.0,(x1 * (x1 + -0.5544986714499122 + 3.059928550150751 * x0 + -0.005578538066689911 * ((x1 + -0.7286282015526498) * (exp(x0 + x1) + -31.558815751455192))) + 0.30370477454811745) / (exp(x0 ** 2.0) + exp(x1) + 4.245479570155658),saturated,7.0,0.0,0.0,7.0,1041.0091249796096,133.53125,2.0,5868.0,(x1 * (x1 + -0.5544986714499122 + 3.059928550150751 * x0 + -0.005578538066689911 * ((x1 + -0.7286282015526498) * (exp(x0 + x1) + -31.558815751455192))) + 0.30370477454811745) / (exp(x0 ** 2.0) + exp(x1) + 4.245479570155658),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,162,SBP,13,sympy,SBP,6.0,(0.002714 * (x0 - 6.237) * ((15.31 * x0 - 15.31 * x1 + exp(x1) - 16.211) * exp(2.0 * x0) + 27.3030932054114) + 0.170654 * exp(2.0 * x0)) * exp(-2.0 * x0),7.0,39.0,saturated,6.0,0.0,0.0,6.0,523.8593749818392,128.8125,2.0,115.0,(0.002714 * (x0 + -6.237) * ((15.31 * (x0 - x1) + exp(x1) + -16.211) * exp(2.0 * x0) + 27.3030932054114) + 0.170654 * exp(2.0 * x0)) * exp(-2.0 * x0),saturated,6.0,0.0,0.0,6.0,1176.669041014975,154.46875,2.0,1992.0,(0.002714 * (x0 + -6.237) * ((15.31 * (x0 - x1) + exp(x1) + -16.211) * exp(2.0 * x0) + 27.3030932054114) + 0.170654 * exp(2.0 * x0)) * exp(-2.0 * x0),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,208,SRjl,29,sympy,PySR,6.0,0.5126111526206354 * x1 * (0.6214063774224301 * x0 * x1 * (1.8394445968539719 * x0 + 3.0 * x1 - 0.16055540314602817 * exp(x1) - 0.6904329788496647) + x1 - 0.2570477604364112) * exp(-0.6022120672089649 * x0 ** 2.0 - x1),7.0,39.0,saturated,7.0,1.0,1.0,7.0,166.0251659923233,115.765625,2.0,273.0,0.5126111526206354 * x1 * (1.143042603400289 * (x1 * x0) * (x0 + 1.6309270771900075 * x1 - 0.08728471812667168 * exp(x1) - 0.37534861339695796) + x1 - 0.2570477604364112) * exp(-0.6022120672089649 * x0 ** 2.0 - x1),saturated,7.0,1.0,1.0,7.0,2390.777541004354,144.796875,2.0,8828.0,0.5126111526206354 * x1 * (1.143042603400289 * (x1 * x0) * (x0 + 1.6309270771900075 * x1 - 0.08728471812667168 * exp(x1) - 0.37534861339695796) + x1 - 0.2570477604364112) * exp(-0.6022120672089649 * x0 ** 2.0 - x1),done,new_rule_reduces_to_rank,coefficient_lattice_factoring,"For finite constants a,b and terms x,y, if a+b is an integer-valued literal k, rewrite a*x - b*y -> a*(x+y) - k*y, with sign/order variants and ParamCost-decrease guard.","Current rules factor multiplicative scales in the affine bracket but do not exploit integer-complement coefficient relation between x0 and exp(x1). Here 1.8394445968539719 + 0.16055540314602817 = 2.0, so 1.8394445968539719*x0 - 0.16055540314602817*exp(x1) rewrites to 1.8394445968539719*(x0+exp(x1)) - 2.0*exp(x1). Full expression then uses exactly six non-integer floats, matching n_rank=6.","No gap remains. Equivalent post-normalization relation exists, but original-form a+b=k rule is smaller.",timeout,na,na,False,False,na,992.78125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_not_added
kotanchek,206,SRjl,27,sympy,PySR,6.0,(-0.072289183862434 * x1 * (2.6270807618049434 * x0 + 4.382815635904088 * x1) * (-1.0 * x1 + 0.048636102379870004 * exp(x1) + 0.15018120473334423) + 0.07127472289708132) * exp(-1.0 * x0 * (x0 - 0.7307483550809931) + x0 - x1),7.0,39.0,saturated,6.0,0.0,0.0,6.0,449.4439580012113,123.609375,2.0,118.0,(-0.009236459062466843 * ((exp(x1) + -20.560858108849814 * x1 + 3.0878544411384152) * (x1 * (x0 + 1.6683216213318324 * x1))) + 0.07127472289708132) * exp(x0 - x1 + (0.7307483550809931 - x0) * x0),saturated,6.0,0.0,0.0,6.0,1024.9835420108866,151.03125,2.0,835.0,(0.18990952421158075 * (x1 + (-0.15018120473334423 + exp(x1) / -20.560858108849814)) * (x1 * (x0 + 1.6683216213318324 * x1)) + 0.07127472289708132) * exp((0.7307483550809931 - x0) * x0 + x0 - x1),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,23,Bingo,23,sympy,Bingo,8.0,(2.5131784365055503 * x0 + 0.07407766706486361 * x1 + 1.65110999734039 * (x0 - 5.186033678881531) * (x0 + 0.3979025068313296 * exp(x0) + 5.714201897136322) + 52.356625600882786) * exp(-1.0 * x0),7.0,40.0,saturated,7.0,-1.0,-1.0,7.0,128.0761249945499,110.4375,2.0,493.0,(2.5131784365055503 * x0 + 0.07407766706486361 * x1 + 1.65110999734039 * (x0 + -5.186033678881531) * (x0 + 0.3979025068313296 * exp(x0) + 5.714201897136322) + 52.356625600882786) * exp(-1.0 * x0),saturated,7.0,-1.0,-1.0,7.0,1724.9424170004204,147.375,2.0,11184.0,(2.5131784365055503 * x0 + 0.07407766706486361 * x1 + 1.65110999734039 * (x0 + -5.186033678881531) * (x0 + 0.3979025068313296 * exp(x0) + 5.714201897136322) + 52.356625600882786) * exp(-1.0 * x0),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,True,False,under_rank,na
pagie,146,Operon,27,sympy,Operon,6.0,-6.154269525587394 * x1 ** 4.0 * exp(-5.505408518240529 * x1 ** 2.0) + 1.9918480901428666 - 1.0392827987670898 * exp(-0.7949961492935528 * x1 ** 2.0) - 1.0392827987670898 * exp(-0.7256260173647745 * x0 ** 2.0),7.0,40.0,saturated,6.0,0.0,0.0,6.0,583.0715000047348,131.765625,2.0,262.0,-6.154269525587394 * x1 ** 4.0 * exp(-5.505408518240529 * x1 ** 2.0) - (-1.9918480901428666 - -1.0392827987670898 * (exp(-0.7256260173647745 * x0 ** 2.0) + exp(-0.7949961492935528 * x1 ** 2.0))),saturated,6.0,0.0,0.0,6.0,1099.095292011043,142.140625,2.0,544.0,-1.0392827987670898 * (exp(-0.7256260173647745 * x0 ** 2.0) + exp(-0.7949961492935528 * x1 ** 2.0)) + (-6.154269525587394 * x1 ** 4.0 * exp(-5.505408518240529 * x1 ** 2.0) + 1.9918480901428666),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,121,Operon,2,sympy,Operon,6.0,-2.6497601004867346 * x0 ** 4.0 * exp(-4.174885170550624 * x0 ** 2.0) + 1.9904421064789235 - 1.0497297048568726 * exp(-0.7451279080993636 * x1 ** 2.0) - 1.0497297048568726 * exp(-0.7991398186991816 * x0 ** 2.0),7.0,40.0,saturated,6.0,0.0,0.0,6.0,525.5460829939693,128.953125,2.0,262.0,-2.6497601004867346 * x0 ** 4.0 * exp(-4.174885170550624 * x0 ** 2.0) - (-1.9904421064789235 - -1.0497297048568726 * (exp(-0.7991398186991816 * x0 ** 2.0) + exp(-0.7451279080993636 * x1 ** 2.0))),saturated,6.0,0.0,0.0,6.0,789.1610410006251,138.734375,2.0,508.0,-1.0497297048568726 * (exp(-0.7991398186991816 * x0 ** 2.0) + exp(-0.7451279080993636 * x1 ** 2.0)) + (-2.6497601004867346 * x0 ** 4.0 * exp(-4.174885170550624 * x0 ** 2.0) + 1.9904421064789235),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,141,Operon,22,sympy,Operon,7.0,-0.9986676664663967 * x1 ** 2.0 * exp(-2.9640713443683393 * x1 ** 2.0) + 1.9864134173340489 - 0.996351420879364 * exp(-0.8141271614763362 * x1 ** 2.0) - 1.0699214810013096 * exp(-0.7690586677411797 * x0 ** 2.0),7.0,40.0,saturated,7.0,0.0,0.0,7.0,92.87583298282698,110.671875,1.0,657.0,-0.9986676664663967 * x1 ** 2.0 * exp(-2.9640713443683393 * x1 ** 2.0) + 1.9864134173340489 - 0.996351420879364 * exp(-0.8141271614763362 * x1 ** 2.0) - 1.0699214810013096 * exp(-0.7690586677411797 * x0 ** 2.0),saturated,7.0,0.0,0.0,7.0,1414.7401659865864,158.328125,1.0,13768.0,-0.9986676664663967 * x1 ** 2.0 * exp(-2.9640713443683393 * x1 ** 2.0) + 1.9864134173340489 - 0.996351420879364 * exp(-0.8141271614763362 * x1 ** 2.0) - 1.0699214810013096 * exp(-0.7690586677411797 * x0 ** 2.0),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
