dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
kotanchek,207,SRjl,28,original,container,saturated,1057.3030000086874,42.0,8.0,39.0,8.0,121.0,na,na,2.0,39.0,124.25,(0.2622163301406169 + 0.6349784840512539 * x1 * (-0.3584815717428683 + x1 + x0 * (x1 + (-0.11255368129091607 + 0.8308993593471311 * x1 * x0 - 0.034742563822104125 * exp(0.35375558989724504 + x1))))) / (2.2940465095944242 + exp(x1 - x0 + x0 ** 2.0))
kotanchek,207,SRjl,28,sympy,container,saturated,1672.4886250449345,41.0,7.0,39.0,7.0,192.0,na,na,2.0,39.0,124.453125,(0.2622163301406169 + 0.6349784840512539 * x1 * (-0.3584815717428683 + x1 + x0 * x1 - x0 * (0.11255368129091607 - 0.8308993593471311 * x0 * x1 + 0.04948755126144047 * exp(x1)))) / (2.2940465095944242 + exp(x1 + x0 * (-1.0 + x0)))
kotanchek,208,SRjl,29,original,container,saturated,817.3640000168234,45.0,8.0,43.0,7.0,137.0,na,na,2.0,43.0,121.15625,0.2727977440434669 * x1 * exp(-1.0 * x1 - 0.6022120672089649 * x0 ** 2.0) * (1.8790886794832042 * x1 + (-0.483015536722571 + 1.1676776891731557 * x0 * x1 * (-0.6904329788496647 + 2.0 * x0 + 3.0 * x1 - 0.16055540314602817 * (x0 + exp(x1)))))
kotanchek,208,SRjl,29,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,124.09375,na
kotanchek,209,SRjl,30,original,container,saturated,445.488249999471,42.0,10.0,31.0,5.0,49.0,na,na,2.0,31.0,119.703125,x1 * (-0.01811268853996139 + (0.4553546802016498 + x0 + x1) / ((7.787500628085413 - 3.0 * x1 + exp(x1)) * (-1.0 * x0 + exp(x0) - 1.487415653599196 * (-0.5311915415003168 + x0))))
kotanchek,209,SRjl,30,sympy,container,saturated,474.54566694796085,45.0,8.0,51.0,11.0,95.0,na,na,2.0,51.0,119.953125,-0.13516135500920018 * x1 * (-3.3689709619340134 - 7.398564478226279 * x1 - 7.398564478226279 * x0 + 0.13400789403693453 * (7.787500628085413 - 3.0 * x1 + exp(x1)) * (0.7901026138870583 + exp(x0) - 2.487415653599196 * x0)) / ((7.787500628085413 - 3.0 * x1 + exp(x1)) * (0.7901026138870583 + exp(x0) - 2.487415653599196 * x0))
pagie,0,Bingo,1,original,container,failed,na,na,na,na,na,na,na,na,na,na,119.546875,na
pagie,0,Bingo,1,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,119.015625,na
pagie,1,Bingo,2,original,container,saturated,361.9316659751348,23.0,4.0,19.0,4.0,28.0,na,na,2.0,19.0,118.203125,0.04547093390683249 + 0.17516554602688977 * log(abs(x1 + x0 ** 2.0 * (34.093055726490284 - 428.9738000218307 * x1 ** 2.0)))
pagie,1,Bingo,2,sympy,container,saturated,441.0772499977611,22.0,4.0,18.0,4.0,27.0,na,na,2.0,18.0,118.921875,0.04547093390683249 + 0.17516554602688977 * log(x1 + x0 ** 2.0 * (34.093055726490284 - 428.9738000218307 * x1 ** 2.0))
pagie,2,Bingo,3,original,container,saturated,443.72500001918525,37.0,5.0,21.0,4.0,64.0,na,na,2.0,21.0,119.28125,0.331885850726245 * log(abs(1.0 - x0 - 32.720563344981166 * x1 * (x0 + 0.04337518171248731 * log(abs(-0.5941007048060543 + x0)))))
pagie,2,Bingo,3,sympy,container,saturated,413.1527499994263,25.0,4.0,23.0,4.0,61.0,na,na,2.0,23.0,119.515625,log(1.0 - x0 - 32.720563344981144 * x1 * (x0 + 0.04337518171248731 * log(-0.5941007048060543 + x0))) / (3.013084160749133 + I * pi)
pagie,3,Bingo,4,original,container,saturated,260.9203750034794,53.0,10.0,43.0,8.0,35.0,na,na,2.0,43.0,119.078125,321.50462762611204 * (-3.834139037636267 - 0.00038635675709715734 * x0 * x1 + log(abs(3323.2144588507704 * x0 * x1))) * log(abs(log(abs(3323.2144588507704 * x0 * x1)))) / (2576.588490470697 - 0.00038635675709715734 * x0 * x1 + log(abs(3323.2144588507704 * x0 * x1)))
pagie,3,Bingo,4,sympy,container,saturated,338.33195897750556,39.0,6.0,39.0,6.0,55.0,na,na,2.0,39.0,119.03125,321.50462762611204 * (-4.274548766358028 + 0.0003863567570971573 * x1 * x0 - log(x1 * x0)) * log(8.108687803994295 + log(x1 * x0)) / (-2584.697178274691 + 0.0003863567570971573 * x1 * x0 - log(x1 * x0) + I * pi)
pagie,4,Bingo,5,original,container,saturated,530.814083002042,25.0,3.0,23.0,4.0,68.0,na,na,2.0,23.0,119.78125,-0.7617093798419142 + 0.3424256684358176 * log(abs(-0.9999999999999999 * x1 * (x1 - 248.92555522398018 * x0 - log(abs(x0)) / x1 ** 2.0)))
pagie,4,Bingo,5,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,121.46875,na
pagie,5,Bingo,6,original,container,saturated,549.0306250285357,31.0,5.0,25.0,4.0,69.0,na,na,2.0,25.0,120.75,0.2033733319566922 + 0.0885895005060784 * log(abs((x1 + x0 ** 2.0 * (165.43872587343168 * x1 ** 2.0 - 520439.72713022487 / (28890.10432966032 + x0))) ** 2.0))
pagie,5,Bingo,6,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,124.734375,na
pagie,6,Bingo,7,original,container,saturated,258.8894590153359,25.0,5.0,21.0,5.0,31.0,na,na,2.0,21.0,119.1875,-1.1727867299483856 + 0.33963694568414915 * log(abs(-35.167844692926785 * (log(abs(x1)) - 0.42633497398286985 * x1 * x0 * (58.20319882282552 + x0))))
pagie,6,Bingo,7,sympy,container,saturated,315.3260829858482,19.0,5.0,17.0,4.0,22.0,na,na,2.0,17.0,118.671875,0.33963694568414915 * (-0.7454576917979261 + log(x1 * x0 * (58.20319882282552 + x0) - 2.3455734598967712 * log(x1)))
pagie,7,Bingo,8,original,container,saturated,218.39187503792346,20.0,5.0,20.0,5.0,27.0,na,na,2.0,20.0,118.28125,0.3219453819768659 * (4.881341193040894 + 0.006998797255225593 * x0 + log(abs(x1)) - 3.3010592991000216 * exp(-0.7560873364652252 * x0 ** 2.0))
pagie,7,Bingo,8,sympy,container,saturated,225.98733298946172,19.0,5.0,19.0,5.0,27.0,na,na,2.0,19.0,118.75,1.571525254952961 + 0.002253230455712244 * x0 + 0.3219453819768659 * log(x1) - 1.0627607969770416 * exp(-0.7560873364652252 * x0 ** 2.0)
pagie,8,Bingo,9,original,container,saturated,291.5960419923067,31.0,7.0,29.0,6.0,44.0,na,na,2.0,29.0,118.46875,0.020656514799286103 * log(abs(x1 - 5504.7494866201905 * x0 * x1)) * (-2.934450827317158 + log(abs(x1 - 5504.7494866201905 * x0 * x1)) + 0.014525769953961822 * (35.98329321843688 + x0))
pagie,8,Bingo,9,sympy,container,saturated,323.59762501437217,25.0,5.0,25.0,5.0,41.0,na,na,2.0,25.0,118.0625,log(x1 * (1.0 - 5504.7494866201905 * x0)) * (-0.049818675688932786 + 0.0003000517820250378 * x0 + 0.020656514799286103 * log(x1 * (1.0 - 5504.7494866201905 * x0)))
pagie,9,Bingo,10,original,container,saturated,282.1517499978654,25.0,5.0,23.0,4.0,30.0,na,na,2.0,23.0,118.0,0.020654943439179847 * log(abs(x1 - 5504.7201863492755 * x1 * x0)) * (-2.410674221714407 + log(abs(x1 - 5504.7201863492755 * x1 * x0)))
pagie,9,Bingo,10,sympy,container,saturated,255.69575000554323,21.0,4.0,21.0,4.0,29.0,na,na,2.0,21.0,119.0,log(x1 * (1.0 - 5504.7201863492755 * x0)) * (-0.04979233969979997 + 0.020654943439179847 * log(x1 * (1.0 - 5504.7201863492755 * x0)))
pagie,10,Bingo,11,original,container,saturated,374.1913750418462,24.0,5.0,24.0,5.0,52.0,na,na,2.0,24.0,118.25,1.1892515725526536 + (-1.529035305818532 + exp(log(abs(x0 * x1)))) * (0.2778146070096167 + 6.532680622052586e-05 * x0 - 0.07902303898937542 * log(abs(x0 * x1)))
pagie,10,Bingo,11,sympy,container,saturated,403.1353330356069,20.0,5.0,20.0,5.0,54.0,na,na,2.0,20.0,118.59375,1.1892515725526536 + (-1.529035305818532 + x0 * x1) * (0.2778146070096167 + 6.532680622052586e-05 * x0 - 0.07902303898937542 * log(x0 * x1))
pagie,11,Bingo,12,original,container,saturated,231.22604098170996,16.0,4.0,13.0,4.0,18.0,na,na,2.0,13.0,118.1875,0.32709300308221473 * log(abs(-1.3869304599899064 + x0 * (2.8938067344221365 + 33.37981491587227 * x1)))
pagie,11,Bingo,12,sympy,container,saturated,275.3219589940272,14.0,4.0,12.0,4.0,19.0,na,na,2.0,12.0,118.03125,0.32709300308221473 * log(-1.3869304599899064 + x0 * (2.8938067344221365 + 33.37981491587227 * x1))
pagie,12,Bingo,13,original,container,saturated,366.8030409608036,27.0,5.0,29.0,5.0,56.0,na,na,2.0,29.0,117.953125,0.3353899762817782 * (1.3731806468288024 + 2.981603717219769 * (-11903.1935774518 + exp(x1) / x0) / (-9960.615166624408 + exp(x1) / x0 - 8736.856642285593 / x1 ** 2.0) + log(abs(x0)))
pagie,12,Bingo,13,sympy,container,saturated,500.0520829926245,30.0,5.0,26.0,4.0,67.0,na,na,2.0,26.0,119.71875,0.46055102457050884 + (11903.1935774518 - exp(x1) / x0) / (9960.615166624408 - exp(x1) / x0 + 8736.856642285593 / x1 ** 2.0) + 0.3353899762817782 * log(x0)
pagie,13,Bingo,14,original,container,saturated,370.84104103269055,21.0,6.0,21.0,4.0,56.0,na,na,2.0,21.0,119.453125,-3.6628323446084137 - 140960.10336012763 / ((-1951.8497630927013 + x0) * log(abs((-38271.243311540704 - 3434828.851252485 / x1 - 66329.49759041717 * x1) / x0)))
pagie,13,Bingo,14,sympy,container,saturated,409.33554200455546,22.0,6.0,22.0,4.0,57.0,na,na,2.0,22.0,119.109375,-3.6628323446084137 - 140960.10336012763 / ((-1951.8497630927013 + x0) * log(-1.0 * (38271.243311540704 + 66329.49759041717 * x1 + 3434828.851252485 / x1) / x0))
pagie,14,Bingo,15,original,container,saturated,396.6699580196291,23.0,6.0,23.0,6.0,38.0,na,na,2.0,23.0,118.921875,-0.3615909827079473 - (-0.3615909827079473 + (-0.15940944833036993 + (0.7495558385988832 - 0.052282035688047096 * x0 ** 2.0) ** 2.0) ** 2.0) * log(abs(-242.5021661422168 * x1))
pagie,14,Bingo,15,sympy,container,saturated,370.3862919937819,32.0,6.0,24.0,6.0,27.0,na,na,2.0,24.0,118.59375,-0.3615909827079473 - (-0.3615909827079473 + 7.471537092712174e-06 * (-58.318867312320975 + (-14.336776078714342 + x0 ** 2.0) ** 2.0) ** 2.0) * (5.491010642882867 + log(-1.0 * x1))
pagie,15,Bingo,16,original,container,saturated,503.18166601937264,43.0,8.0,41.0,8.0,91.0,na,na,2.0,41.0,119.375,-0.0016724665952508534 * (292.42415431458545 + x1 + 0.0031747115902272137 * log(abs(-314.9892428270721 * x0 * x1)) * (39.54832653926522 + x1) / (x0 * x1) - 240.49898207944216 * log(abs(-314.9892428270721 * x0 * x1 / log(abs(-314.9892428270721 * x0 * x1)))))
pagie,15,Bingo,16,sympy,container,saturated,663.2197919534519,46.0,7.0,48.0,8.0,96.0,na,na,2.0,48.0,120.125,0.9999999999999999 * (x0 * x1 * (1.824753871526974 - 0.0016724665952508537 * x1 + 0.40222651371970064 * log(-1.0 * x0 * x1 / (5.75253848848719 + log(-1.0 * x0 * x1)))) - 5.309599084210731e-06 * (5.75253848848719 + log(-1.0 * x0 * x1)) * (39.54832653926522 + x1)) / (x0 * x1)
pagie,17,Bingo,17,original,container,failed,na,na,na,na,na,na,na,na,na,na,208.640625,na
pagie,17,Bingo,17,sympy,container,saturated,997.7620829595253,54.0,12.0,40.0,10.0,83.0,na,na,2.0,40.0,123.21875,-0.00015170797954567304 * (-2215.712358617164 + x1) * log(13183.222174532239 * (x1 - 8.608412032247477e-05 * (25.61800368306785 + x1 * (-0.011561971743956945 + (-2215.712358617164 + x1) * x0)) ** 2.0) / (-2215.712358617164 + x1 - 86.49043797591587 * x1 * (-2215.712358617164 + x1) * x0))
pagie,18,Bingo,18,original,container,saturated,209.06841597752646,23.0,5.0,21.0,4.0,16.0,na,na,2.0,21.0,118.09375,-0.007094373139361835 * (-156.8171142600944 + (-8.107154770143312 + x0) * (6.507788542716649 + x0 + log(abs(x0))) * log(abs(x0 * x1)))
pagie,18,Bingo,18,sympy,container,saturated,191.97345798602328,19.0,4.0,19.0,4.0,18.0,na,na,2.0,19.0,116.6875,1.112519123199049 - 0.007094373139361835 * (-8.107154770143312 + x0) * (6.507788542716649 + x0 + log(x0)) * log(x0 * x1)
pagie,19,Bingo,19,original,container,saturated,210.2047080406919,27.0,6.0,1.0,1.0,4.0,na,na,2.0,1.0,118.671875,3.5993169689720506
pagie,19,Bingo,19,sympy,container,saturated,242.98899999121204,25.0,6.0,1.0,1.0,4.0,na,na,2.0,1.0,118.59375,3.5993169689720506
pagie,20,Bingo,20,original,container,saturated,531.4465420087799,35.0,6.0,27.0,5.0,65.0,na,na,2.0,27.0,120.109375,-0.00010507476032088567 * (-819.22982975795 + (1.9180501896236644 - x1) / x0) * log(abs(569.384534287446 * (x0 * x1 + 787.8316085019059 * x0 ** 4.0 * x1 ** 4.0)))
pagie,20,Bingo,20,sympy,container,saturated,304.9679580144584,28.0,5.0,28.0,5.0,40.0,na,na,2.0,28.0,118.734375,0.00010507476032088565 * log(x0 * x1 * (569.384534287446 + 448579.1335037871 * x0 ** 3.0 * x1 ** 3.0)) * (-1.9180501896236646 + 819.22982975795 * x0 + x1) / x0
pagie,21,Bingo,21,original,container,saturated,115.20649999147281,28.0,4.0,28.0,4.0,22.0,na,na,1.0,28.0,116.296875,log(abs(log(abs(5.852257156264611 + exp(log(abs(0.0004240447616209535 * x0 * x1))) ** 2.0 * (7480.0610581772835 + log(abs(0.0004240447616209535 * x0 * x1))) ** 2.0))))
pagie,21,Bingo,21,sympy,container,saturated,1613.3328750147484,24.0,3.0,20.0,2.0,27.0,na,na,2.0,20.0,129.5625,0.5828971514458527 + x1 ** 2.0 * x0 ** 2.0 * (1.0 + 0.00013382768590600595 * log(x1 * x0)) ** 2.0
pagie,22,Bingo,22,original,container,saturated,1244.7169580264017,29.0,4.0,27.0,4.0,161.0,na,na,2.0,27.0,122.359375,0.3407158075111429 * log(abs(0.39963452583999787 - 0.07297318016992407 * (x0 - x0 * x1 * (401.296952200405 + x0 + 2.0 * x1 - exp(x0) - exp(x1)))))
pagie,22,Bingo,22,sympy,container,saturated,1039.4119580159895,30.0,5.0,26.0,4.0,114.0,na,na,2.0,26.0,121.75,0.3407158075111429 * log(-0.07297318016992407 * (-5.47645758221604 + x0 - x1 * x0 * (401.296952200405 + 2.0 * x1 + x0 - exp(x0) - exp(x1))))
pagie,23,Bingo,23,original,container,saturated,412.3285000096075,19.0,5.0,19.0,3.0,46.0,na,na,2.0,19.0,118.578125,-5.64393372152411 + 0.002708862303985314 / x1 - 0.06435725235582418 * (-2311.5964730737646 - x0) / log(abs(3566206920.7839065 / (x1 * x0)))
pagie,23,Bingo,23,sympy,container,saturated,1185.4565829853527,25.0,6.0,25.0,2.0,177.0,na,na,2.0,25.0,122.0,-5.64393372152411 + 0.002708862303985314 / x1 + 148.7679975624414 / log(3566206920.7839065 / (x0 * x1)) + 0.06435725235582418 * x0 / log(3566206920.7839065 / (x0 * x1))
pagie,24,Bingo,24,original,container,saturated,295.40616704616696,29.0,6.0,21.0,3.0,33.0,na,na,2.0,21.0,118.84375,0.2866350699692544 * (10.425711371181222 - 0.4108504709970676 * log(abs(-4625426.158330705 / log(abs(0.5182334989833758 / x1)))) + log(abs(x1 * x0)))
pagie,24,Bingo,24,sympy,container,saturated,444.4094579666853,18.0,5.0,18.0,3.0,63.0,na,na,2.0,18.0,120.046875,2.988374508357782 + 0.2866350699692545 * log(x1 * x0) - 0.1177641535011456 * log(-4625426.158330705 / log(0.5182334989833757 / x1))
pagie,25,Bingo,25,original,container,saturated,201.50504197226837,18.0,4.0,18.0,4.0,23.0,na,na,2.0,18.0,115.484375,exp(-2.377396411352944 * log(abs(1.4308910409656768 * x0 * x1)) / (-10.503285479940024 - log(abs(0.14985143797609368 * x0))))
pagie,25,Bingo,25,sympy,container,saturated,251.70420797076076,14.0,3.0,14.0,3.0,20.0,na,na,2.0,14.0,118.515625,exp(2.377396411352944 * (0.3582973557925481 + log(x0 * x1)) / (8.605174590777912 + log(x0)))
pagie,26,Bingo,26,original,container,saturated,290.13550002127886,16.0,3.0,14.0,2.0,27.0,na,na,2.0,14.0,120.578125,0.35562720568200606 * (4.237817605187956 + log(abs(x1)) - exp(1.0 - x0 ** 2.0))
pagie,26,Bingo,26,sympy,container,saturated,219.90699996240437,15.0,3.0,13.0,2.0,26.0,na,na,2.0,13.0,118.625,-0.35562720568200606 * (-4.237817605187935 + exp(1.0 - x0 ** 2.0) - log(x1))
pagie,27,Bingo,27,original,container,saturated,6344.860374985728,47.0,11.0,45.0,8.0,347.0,na,na,2.0,45.0,142.25,0.3423580139257516 * log(abs(0.45123069569900626 + 0.4457591552950685 * x0 * (-1.9154706049479435 * x1 * (-28.271914466509806 + x1 ** 2.0 + 7.845747141141809 * log(abs(-0.4457591552950685 / x1))) - 1.1711815888732207 / (x1 * (-28.271914466509806 + x1 ** 2.0 + 7.845747141141809 * log(abs(-0.4457591552950685 / x1)))))))
pagie,27,Bingo,27,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,120.9375,na
pagie,28,Bingo,28,original,container,saturated,244.56633295631036,33.0,7.0,33.0,6.0,23.0,na,na,2.0,33.0,118.734375,17.519637627145645 - 3.529837319764648 * log(abs(-3.139766204630333 * log(abs(900226.4764680645 * x1 * x0)) / (x1 * x0))) / log(abs(-3.3162197817782353 + 76.20364329715497 / log(abs(900226.4764680645 * x1 * x0))))
pagie,28,Bingo,28,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,122.109375,na
pagie,29,Bingo,29,original,container,failed,na,na,na,na,na,na,na,na,na,na,114.890625,na
pagie,29,Bingo,29,sympy,container,failed,na,na,na,na,na,na,na,na,na,na,118.234375,na
pagie,30,EPLEX,1,original,container,saturated,343.9837920013815,49.0,11.0,21.0,4.0,15.0,na,na,2.0,21.0,120.296875,log(abs(log(abs(0.1585090541114496 / ((0.5979311721486004 + x0 ** 2.0) * (0.46147174676957436 + (0.178084 + x1) * (0.2515946853343707 + x1)))))))
pagie,30,EPLEX,1,sympy,container,saturated,269.5679999887943,23.0,6.0,21.0,4.0,15.0,na,na,2.0,21.0,118.828125,log(abs(log(abs(0.1585090541114494 / ((0.5979311721486 + x0 ** 2.0) * (0.46147174676957475 + (0.178084 + x1) * (0.2515946853343705 + x1)))))))
pagie,31,EPLEX,2,original,container,saturated,1027.90070802439,93.0,7.0,81.0,7.0,70.0,na,na,2.0,81.0,122.71875,0.904 + exp((log(abs(x0)) - exp(exp(log(abs(x0)) / exp(exp(-0.46954083904279925 + log(abs(x1))) ** 9.0)) / log(abs(log(abs((log(abs(log(abs((log(abs(x0)) + log(abs((0.4625502866723014 + log(abs((0.292 + log(abs((-0.24 + (-0.441 - x1 ** 9.0) ** 9.0) ** 3.0))) ** 3.0))) ** 3.0))) ** 3.0)) ** 3.0)) + x1 ** 6.0) ** 3.0)) ** 3.0)))) ** 3.0 / exp(-0.21622500000000003 + log(abs(x1))))
pagie,31,EPLEX,2,sympy,container,saturated,1159.3301250250079,85.0,7.0,85.0,7.0,66.0,na,na,2.0,85.0,121.53125,0.904 + exp(1.24138165845371 * (log(abs(x0)) - exp(exp(log(abs(x0)) * exp(-0.0146126519824622 * exp(9.0 * log(abs(x1))))) / log(abs(log(abs((x1 ** 6.0 + log(abs(log(abs((log(abs(x0)) + log(abs((0.462550286672301 + log(abs((0.292 + log(abs(-1.0 * (0.24 + (0.441 + x1 ** 9.0) ** 9.0) ** 3.0))) ** 3.0))) ** 3.0))) ** 3.0)) ** 3.0))) ** 3.0)) ** 3.0)))) ** 3.0 * exp(-1.0 * log(abs(x1))))
pagie,32,EPLEX,3,original,container,saturated,943.5103749856353,72.0,11.0,60.0,8.0,94.0,na,na,2.0,60.0,122.0,exp(1.4630000000000003 / (2.0987060748612394 + 1.613227676641 * (0.7873216027663331 * exp((exp(1.145 / ((1.1252441113673424 + x1 ** 2.0) * (1.6e-05 + exp(0.9084640160687062 * (0.033489 + x1 ** 2.0))))) / x0) ** 2.0) / x1 ** 2.0 + (-0.006298572822130665 + 1.0 / exp((0.001 / x0 + 1.0 / x1) ** 2.0)) ** 2.0 / x0 ** 2.0) ** 2.0))
pagie,32,EPLEX,3,sympy,container,saturated,665.2222920092754,62.0,11.0,58.0,7.0,77.0,na,na,2.0,58.0,121.015625,exp(1.4630000000000007 / (2.0987060748612403 + (1.2701290000000003 * (0.00629857282213067 - exp(-1.0 * (1.0 / x1 + 0.001 / x0) ** 2.0)) ** 2.0 / x0 ** 2.0 + exp(exp(2.29 / ((1.12524411136734 + x1 ** 2.0) * (1.6e-05 + exp(0.9084640160687047 * (0.033489 + x1 ** 2.0))))) / x0 ** 2.0) / x1 ** 2.0) ** 2.0))
pagie,33,EPLEX,4,original,container,saturated,434.48308296501637,65.0,5.0,54.0,4.0,63.0,na,na,2.0,54.0,120.0625,exp(0.701874967355394 - exp(exp(log(abs(x0)) * log(abs(x1)) - exp(log(abs(0.041000000000000036 + exp(log(abs(x1 ** 3.0))))))) ** 2.0 - exp(log(abs(x0)) + log(abs(0.4653768455349641 * x1))) + (0.526 * exp(log(abs(x1 / exp(exp(log(abs(x0)) ** 18.0)))))) ** 3.0))
pagie,33,EPLEX,4,sympy,container,saturated,417.82795899780467,60.0,4.0,58.0,4.0,63.0,na,na,2.0,58.0,119.953125,2.01753196994854 * exp(-1.0 * exp(exp(2.0 * (log(abs(x0)) * log(abs(x1)) - exp(log(abs(0.041 + exp(log(abs(x1 ** 3.0)))))))) - exp(log(abs(x0)) + log(abs(0.465376845534964 * x1))) + 0.145531576 * exp(3.0 * log(abs(x1 * exp(-1.0 * exp(log(abs(x0)) ** 18.0)))))))
pagie,34,EPLEX,5,original,container,saturated,699.5364999747835,73.0,17.0,63.0,13.0,84.0,na,na,2.0,63.0,121.09375,0.203 * (exp(exp(0.417 + log(abs(0.277729 * exp(exp(0.091 + log(abs(0.357 * x1)) ** 3.0)))) ** 3.0)) + log(abs(0.644 + log(abs(0.362 * log(abs(0.423 + exp(log(abs(x0 ** 3.0))))))) - exp(2.596 + log(abs(x0 * (-0.142 + x0)))))) - 0.4 * (-0.762 - log(abs(0.267 * x1))))
pagie,34,EPLEX,5,sympy,container,saturated,504.146708000917,65.0,14.0,63.0,13.0,72.0,na,na,2.0,63.0,121.453125,0.203 * (0.3048 + 0.3999999999999999 * log(abs(0.267 * x1)) + log(abs(0.644 + log(abs(0.362 * log(abs(0.423 + exp(log(abs(x0 ** 3.0))))))) - 13.4099906492963 * exp(log(abs(x0 * (-0.142 + x0)))))) + exp(1.51740251293508 * exp(log(abs(0.277729 * exp(1.09526900525847 * exp(log(abs(0.357 * x1)) ** 3.0)))) ** 3.0)))
pagie,35,EPLEX,6,original,container,saturated,434.62970899417996,73.0,11.0,50.0,5.0,60.0,na,na,2.0,50.0,119.90625,exp(exp(-0.355935 - exp(log(abs(-1.095 * log(abs(1.170905464 + (log(abs(x0)) / x1 ** 2.0) ** 2.0 - exp(log(abs(0.5539871569977387 / x0))))) / x0)))) - exp(log(abs(0.135 * log(abs(-0.3306846296526577 * log(abs(0.694 / x1)))) / (x1 * x0)))))
pagie,35,EPLEX,6,sympy,container,saturated,439.9907499901019,67.0,9.0,54.0,5.0,61.0,na,na,2.0,54.0,120.296875,exp(-1.0 * exp(log(abs(0.135 * log(abs(-0.3306846296526577 * log(abs(0.694 / x1)))) / (x1 * x0)))) + 0.700518152435348 * exp(-1.0 * exp(log(abs(-1.095 * log(abs(1.170905464 + log(abs(x0)) ** 2.0 / x1 ** 4.0 - exp(log(abs(0.5539871569977387 / x0))))) / x0)))))
pagie,36,EPLEX,7,original,container,saturated,642.045209009666,72.0,11.0,60.0,5.0,56.0,na,na,2.0,60.0,121.03125,0.671 + log(abs(log(abs(log(abs(0.9910537312099177 * (1.45 + exp(-0.577 + log(abs(x1 / (log(abs(23.933795483755024 * log(abs(0.063293628744 / log(abs(4.41 / (log(abs(0.42 / x1)) / (x1 * (x0 / x1) ** 3.0)) ** 3.0)))))) / (x0 * log(abs((0.243 / x1) ** 3.0)))) ** 3.0)))) ** 6.0))))))
pagie,36,EPLEX,7,sympy,container,saturated,314.9957080022432,64.0,8.0,62.0,5.0,40.0,na,na,2.0,62.0,119.90625,0.671 + log(abs(log(abs(log(abs(0.031086348009159517 * (2.581998099669439 + exp(log(abs(x1 * x0 ** 3.0 * log(abs(0.014348907 / x1 ** 3.0)) ** 3.0 / log(abs(23.933795483755 * log(abs(0.063293628744 / log(abs(4.41 * x0 ** 9.0 / (x1 ** 6.0 * log(abs(0.42 / x1)) ** 3.0))))))) ** 3.0)))) ** 6.0))))))
pagie,37,EPLEX,8,original,container,saturated,939.2405839753337,64.0,10.0,49.0,8.0,118.0,na,na,2.0,49.0,121.90625,9e-06 + (0.968231 - ((1.318 - exp((-0.121 * x1) ** 2.0)) * (log(abs(0.137 * x1)) + (0.25704814057060354 * (1.4219703912960004 + log(abs(x1 ** 2.0)))) ** 2.0)) ** 2.0) ** 2.0 + exp(log(abs(x0)) - exp(-1.092 + exp(log(abs(log(abs(x0)))))))
pagie,37,EPLEX,8,sympy,container,saturated,887.2932500089519,59.0,9.0,55.0,9.0,135.0,na,na,2.0,55.0,122.578125,9e-06 + exp(log(abs(x0)) - 0.335544732704243 * exp(exp(log(abs(log(abs(x0))))))) + 3.017599791376 * (-0.557375869540689 + (log(abs(0.137 * x1)) + 0.06607374657080478 * (1.4219703912960002 + log(abs(x1 ** 2.0))) ** 2.0) ** 2.0 * (-1.0 + 0.758725341426404 * exp(0.014641 * x1 ** 2.0)) ** 2.0) ** 2.0
pagie,38,EPLEX,9,original,container,saturated,1285.2088329964317,87.0,14.0,49.0,7.0,166.0,na,na,2.0,49.0,125.421875,log(abs(log(abs((0.23521196345919612 / ((x1 - 0.09989271604232298 * exp(log(abs(exp(log(abs(-0.666 / (-1.5929585714187376e-05 - x0)))) / (-1.0 * x0 - 0.024388999999999994 * (0.717 - x0) ** 3.0)))) / (0.012 - x1)) * (x0 - (-0.255 * (-0.162 - x0)) ** 3.0))) ** 2.0))))
pagie,38,EPLEX,9,sympy,container,saturated,509.59899998269975,71.0,11.0,57.0,9.0,66.0,na,na,2.0,57.0,119.96875,log(abs(log(abs(0.05532466775433033 * (-0.012 + x1) ** 2.0 / ((x0 - 0.016581375 * (0.162 + x0) ** 3.0) ** 2.0 * (x1 * (-0.012 + x1) + 0.099892716042323 * exp(log(abs(-1.0 * exp(log(abs(0.666 / (1.5929585714187373e-05 + x0)))) / (x0 - 0.024389 * (-0.717 + x0) ** 3.0))))) ** 2.0)))))
pagie,39,EPLEX,10,original,container,saturated,564.7347499616444,37.0,8.0,29.0,3.0,71.0,na,na,2.0,29.0,120.75,1.959 - 4.897369 / (2.263 + x0 ** 4.0) ** 2.0 - 0.7777287465499837 / (x1 ** 2.0 + 1.3179039999999997 / (1.185 + x1 ** 2.0) ** 2.0) ** 2.0
