dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,original_expr,sympy_expr,raw_csv_index,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,n_params,n_rank,orig_live_status,sympy_live_status,orig_runtime_ms,sympy_runtime_ms,orig_rendered_haskell,orig_rendered_python,sympy_rendered_haskell,sympy_rendered_python,baseline_source
pagie,144,Operon,Operon,25,1,kept,((-0.0000055456266637) + (1.0000027418136597 * ((((exp((((-4.2250251770019531) * x1) * (1.4258037805557251 * x1))) + exp((((-1.1716369390487671) * x0) * (5.2204809188842773 * x0)))) * 0.2746707499027252) - (-1.9792732000350952)) - ((exp((((-1.7990413904190063) * x1) * (0.5140095949172974 * x1))) + exp(((1.8088867664337158 * x0) * ((-0.5105684995651245) * x0)))) * 1.2522673606872559)))),1.9792730812067276 + 0.2746715029987392*exp(-6.0240568703125063*x1**2) - 1.252270794171011*exp(-0.92472453632872492*x1**2) + 0.2746715029987392*exp(-6.1165082841640697*x0**2) - 1.252270794171011*exp(-0.92356060222127209*x0**2),144,45,13,33,7,45,13,29,7,13.0,7.0,saturated,saturated,0.0,0.0,(1.252270794171011) * (((((Exp((-6.024056870312506) * ((x1) * (x1)))) + (Exp((-6.11650828416407) * ((x0) * (x0))))) * (0.21933874388611657)) - ((Exp(((x1) * (x1)) * (-0.9247245363287249))) + (Exp(((x0) * (x0)) * (-0.9235606022212721))))) + (1.580547187093814)),(1.252270794171011 * ((((exp((-6.024056870312506 * (x1 * x1))) + exp((-6.11650828416407 * (x0 * x0)))) * 0.21933874388611657) - (exp(((x1 * x1) * -0.9247245363287249)) + exp(((x0 * x0) * -0.9235606022212721)))) + 1.580547187093814)),(1.252270794171011) * (((1.5805471870938137) - (Exp(((x1)^(2)) * (-0.924724536328725)))) + ((((Exp(((x1)^(2)) * (-6.024056870312506))) + (Exp(((x0)^(2)) * (-6.1165082841640706)))) * (0.2193387438861166)) - (Exp(((x0)^(2)) * (-0.9235606022212721))))),(1.252270794171011 * ((1.5805471870938137 - exp(((x1 ** 2.0) * -0.924724536328725))) + (((exp(((x1 ** 2.0) * -6.024056870312506)) + exp(((x0 ** 2.0) * -6.1165082841640706))) * 0.2193387438861166) - exp(((x0 ** 2.0) * -0.9235606022212721))))),live_haskell
pagie,145,Operon,Operon,26,1,kept,((-0.0001599656243343) + (1.0001020431518555 * ((exp(((25.9337768554687500 * x1) * ((-0.1575351804494858) * x1))) - (exp(exp(exp(((17.7164573669433594 * x1) * ((-0.0314616635441780) * x1))))) * 0.1594999134540558)) - ((-1.1739871501922607) - (exp((exp((((-0.3572374880313873) * x0) * (3.2828271389007568 * x0))) * (-1.7236351966857910))) * 1.2407730817794800))))),-0.15951618932794533*exp(exp(exp(-0.557389220873545688*x1**2))) + 1.1739469819169699 + 1.2408996941754822*exp(-1.723635196685791*exp(-1.1727489207421725*x0**2)) + 1.0001020431518555*exp(-4.08548221666296794*x1**2),145,41,12,33,8,43,13,30,8,12.0,8.0,saturated,saturated,1.0e-3,0.0,(1.0001020431518555) * (((Exp((Exp((-1.1727489207421724) * ((x0) * (x0)))) * (-1.723635196685791))) * (1.24077308177948)) + (((Exp((-4.085482216662968) * ((x1) * (x1)))) - ((Exp(Exp(Exp(((x1) * (x1)) * (-0.5573892208735457))))) * (0.1594999134540558))) + (1.173827200889657))),(1.0001020431518555 * ((exp((exp((-1.1727489207421724 * (x0 * x0))) * -1.723635196685791)) * 1.24077308177948) + ((exp((-4.085482216662968 * (x1 * x1))) - (exp(exp(exp(((x1 * x1) * -0.5573892208735457)))) * 0.1594999134540558)) + 1.173827200889657))),((((Exp(Exp(Exp(((x1)^(2)) * (-0.5573892208735457))))) * (-0.15951618932794537)) + (1.17394698191697)) + ((1.2408996941754822) * (Exp((Exp(((x0)^(2)) * (-1.1727489207421724))) * (-1.723635196685791))))) + ((1.0001020431518552) * (Exp(((x1)^(2)) * (-4.085482216662968)))),((((exp(exp(exp(((x1 ** 2.0) * -0.5573892208735457)))) * -0.15951618932794537) + 1.17394698191697) + (1.2408996941754822 * exp((exp(((x0 ** 2.0) * -1.1727489207421724)) * -1.723635196685791)))) + (1.0001020431518552 * exp(((x1 ** 2.0) * -4.085482216662968)))),live_haskell
pagie,146,Operon,Operon,27,1,kept,((-0.0639297738671303) + (1.0392827987670898 * ((1.9780735969543457 + ((exp((((-2.4385366439819336) * x1) * (2.2576689720153809 * x1))) * ((((-10.0973072052001953) * x1) * (391.6708374023437500 * x1)) * (((-0.0011133030056953) * x1) * ((-1.3449389934539795) * x1)))) - exp((((-1.7093311548233032) * x1) * (0.4650919437408447 * x1))))) - exp((((-1.2320897579193115) * x0) * (0.5889392495155334 * x0)))))),-6.154269525587394387*x1**4*exp(-5.5054085182405289*x1**2) + 1.9918480901428665 - 1.0392827987670898*exp(-0.79499614929355283*x1**2) - 1.0392827987670898*exp(-0.72562601736477455*x0**2),146,48,13,36,7,40,11,26,6,13.0,6.0,saturated,saturated,1.0e-3,0.0,(-6.39297738671303e-2) + ((1.0392827987670898) * (((1.9780735969543457) + (((Exp((-5.505408518240529) * ((x1) * (x1)))) * ((-5.921650519847204) * (((x1) * (x1)) * ((x1) * (x1))))) - (Exp(((x1) * (x1)) * (-0.7949961492935529))))) - (Exp((-0.7256260173647746) * ((x0) * (x0)))))),(-0.0639297738671303 + (1.0392827987670898 * ((1.9780735969543457 + ((exp((-5.505408518240529 * (x1 * x1))) * (-5.921650519847204 * ((x1 * x1) * (x1 * x1)))) - exp(((x1 * x1) * -0.7949961492935529)))) - exp((-0.7256260173647746 * (x0 * x0)))))),(-1.0392827987670898) * ((Exp(((x0)^(2)) * (-0.7256260173647745))) + ((-1.9165602399133452) + ((Exp(((x1)^(2)) * (-0.7949961492935528))) + ((Exp(((x1)^(2)) * (-5.505408518240529))) * (((x1)^(4)) * (5.921650519847203)))))),(-1.0392827987670898 * (exp(((x0 ** 2.0) * -0.7256260173647745)) + (-1.9165602399133452 + (exp(((x1 ** 2.0) * -0.7949961492935528)) + (exp(((x1 ** 2.0) * -5.505408518240529)) * ((x1 ** 4.0) * 5.921650519847203)))))),live_haskell
pagie,147,Operon,Operon,28,1,kept,((-0.0000072608104347) + (1.0000052452087402 * (((-1.2524669170379639) * (exp((((-0.8438813686370850) * x0) * (1.0945762395858765 * x0))) + (exp((((-0.6344506740570068) * x1) * (1.4577195644378662 * x1))) + (-1.5802922248840332)))) + (0.2748360037803650 * (exp(((19.0184898376464844 * x0) * ((-0.3212499320507050) * x0))) + exp((((-0.8187244534492493) * x1) * (7.3472332954406738 * x1)))))))),1.9792668517605557 + 0.27483744535257415*exp(-6.0153595641737924*x1**2) - 1.252473486488384*exp(-0.92485116024369056*x1**2) + 0.27483744535257415*exp(-6.10968856805095664*x0**2) - 1.252473486488384*exp(-0.92369249513936332*x0**2),147,45,13,33,7,45,13,29,7,13.0,7.0,saturated,saturated,3.0e-3,0.0,(-1.252473486488384) * (((Exp((-0.9248511602436906) * ((x1) * (x1)))) + ((Exp((-0.9236924951393632) * ((x0) * (x0)))) + (((Exp(((x0) * (x0)) * (-6.109688568050957))) + (Exp(((x1) * (x1)) * (-6.015359564173792)))) * (-0.21943573921324933)))) + (-1.5802864277070767)),(-1.252473486488384 * ((exp((-0.9248511602436906 * (x1 * x1))) + (exp((-0.9236924951393632 * (x0 * x0))) + ((exp(((x0 * x0) * -6.109688568050957)) + exp(((x1 * x1) * -6.015359564173792))) * -0.21943573921324933))) + -1.5802864277070767)),(1.252473486488384) * (((1.5802864277070763) - (Exp(((x1)^(2)) * (-0.9248511602436905)))) + ((((Exp(((x1)^(2)) * (-6.015359564173792))) + (Exp(((x0)^(2)) * (-6.109688568050958)))) * (0.2194357392132493)) - (Exp(((x0)^(2)) * (-0.9236924951393634))))),(1.252473486488384 * ((1.5802864277070763 - exp(((x1 ** 2.0) * -0.9248511602436905))) + (((exp(((x1 ** 2.0) * -6.015359564173792)) + exp(((x0 ** 2.0) * -6.109688568050958))) * 0.2194357392132493) - exp(((x0 ** 2.0) * -0.9236924951393634))))),live_haskell
pagie,148,Operon,Operon,29,1,kept,((-0.0000072977472882) + (1.0000039339065552 * ((0.2748106420040131 * (exp(((0.8403434157371521 * x1) * ((-7.1597433090209961) * x1))) + exp(((2.1294348239898682 * x0) * ((-2.8703227043151855) * x0))))) - ((-1.9792662858963013) + (1.2524309158325195 * (exp(((1.7403106689453125 * x1) * ((-0.5314179658889771) * x1))) + exp(((0.6934723854064941 * x0) * ((-1.3319598436355591) * x0))))))))),1.9792667743976297 + 0.27481172308339912*exp(-6.016643148103924*x1**2) - 1.2524358427787092*exp(-0.92483235570580301*x1**2) + 0.27481172308339912*exp(-6.1121651226575295*x0**2) - 1.2524358427787092*exp(-0.92367737003161206*x0**2),148,45,13,33,7,45,13,29,7,13.0,7.0,saturated,saturated,0.0,0.0,(0.27481172308339913) * ((((Exp((-6.016643148103924) * ((x1) * (x1)))) + (Exp((-6.1121651226575295) * ((x0) * (x0))))) + (((Exp(((x1) * (x1)) * (-0.9248323557058029))) + (Exp(((x0) * (x0)) * (-0.9236773700316121)))) * (-4.557432371247945))) + (7.202264707597524)),(0.27481172308339913 * (((exp((-6.016643148103924 * (x1 * x1))) + exp((-6.1121651226575295 * (x0 * x0)))) + ((exp(((x1 * x1) * -0.9248323557058029)) + exp(((x0 * x0) * -0.9236773700316121))) * -4.557432371247945)) + 7.202264707597524)),(1.2524358427787092) * (((1.5803338636543183) - (Exp(((x1)^(2)) * (-0.924832355705803)))) + ((((Exp(((x1)^(2)) * (-6.016643148103924))) + (Exp(((x0)^(2)) * (-6.1121651226575295)))) * (0.219421796867207)) - (Exp(((x0)^(2)) * (-0.9236773700316121))))),(1.2524358427787092 * ((1.5803338636543183 - exp(((x1 ** 2.0) * -0.924832355705803))) + (((exp(((x1 ** 2.0) * -6.016643148103924)) + exp(((x0 ** 2.0) * -6.1121651226575295))) * 0.219421796867207) - exp(((x0 ** 2.0) * -0.9236773700316121))))),live_haskell
pagie,149,Operon,Operon,30,1,kept,((-0.0166908428072929) + (1.0103557109832764 * ((-1.0929064750671387) * ((((-1.8171284198760986) + exp(((0.4634887576103210 * x0) * ((-1.7064006328582764) * x0)))) + ((exp((((-0.0545985996723175) * x1) * (290.8274841308593750 * x1))) + exp((((-6.8895225524902344) * x0) * (4.0632553100585938 * x0)))) * (-0.0849393755197525))) + exp((((-0.0165483560413122) * x1) * (47.9090309143066406 * x1))))))),1.9898265121958887 + 0.093792122361465658*exp(-15.87877337976806101*x1**2) - 1.1042242986546854*exp(-0.7928157011641792664*x1**2) + 0.093792122361465658*exp(-27.993889095174382*x0**2) - 1.1042242986546854*exp(-0.79089750930894803*x0**2),149,45,13,33,7,45,13,33,7,13.0,7.0,saturated,saturated,0.0,1.0e-3,(-1.1042242986546853) * ((Exp((-0.790897509308948) * ((x0) * (x0)))) + (((((Exp((-15.878773379768061) * ((x1) * (x1)))) + (Exp(((x0) * (x0)) * (-27.99388909517438)))) * (-8.49393755197525e-2)) + (Exp(((x1) * (x1)) * (-0.7928157011641793)))) + (-1.802012973831642))),(-1.1042242986546853 * (exp((-0.790897509308948 * (x0 * x0))) + ((((exp((-15.878773379768061 * (x1 * x1))) + exp(((x0 * x0) * -27.99388909517438))) * -0.0849393755197525) + exp(((x1 * x1) * -0.7928157011641793))) + -1.802012973831642))),(-1.1042242986546853) * ((Exp((-0.790897509308948) * ((x0) * (x0)))) + (((((Exp((-15.878773379768061) * ((x1) * (x1)))) + (Exp(((x0) * (x0)) * (-27.99388909517438)))) * (-8.49393755197525e-2)) + (Exp(((x1) * (x1)) * (-0.7928157011641793)))) + (-1.802012973831642))),(-1.1042242986546853 * (exp((-0.790897509308948 * (x0 * x0))) + ((((exp((-15.878773379768061 * (x1 * x1))) + exp(((x0 * x0) * -27.99388909517438))) * -0.0849393755197525) + exp(((x1 * x1) * -0.7928157011641793))) + -1.802012973831642))),live_haskell
pagie,150,SBP,SBP,1,1,kept,0.004376-0.000000*((((exp(4.787000)+((exp(x1)-exp(((x0-(x0*x0))+(15.039000-x1))))*x1))*15.260000)*(exp(x0)*x1))),0.00437600000000000,150,1,1,1,1,1,1,1,1,5.0,2.0,saturated,saturated,1.0e-3,0.0,4.376e-3,0.004376,4.376e-3,0.004376,live_haskell
pagie,151,SBP,SBP,2,1,kept,0.166642-0.018385*(((((x0*x1)+((((-5.488000+x1)*(x1+0.546000))+x1)*x1))+(x0*x0))+exp((-13.828000*x0)))),-0.018385*x0**2 - 0.018385*x0*x1 - 0.018385*x1**3 + 0.07247367*x1**2 + 0.05508969648*x1 + 0.166642 - 0.018385*exp(-13.828*x0),151,30,6,26,5,40,10,27,5,5.0,2.0,saturated,saturated,0.0,1.0e-3,(0.166642) - ((1.8385e-2) * ((((x1) * ((x0) + ((x1) + (((x1) + (-5.488)) * ((x1) + (0.546)))))) + ((x0) * (x0))) + (Exp((x0) * (-13.828))))),(0.166642 - (0.018385 * (((x1 * (x0 + (x1 + ((x1 + -5.488) * (x1 + 0.546))))) + (x0 * x0)) + exp((x0 * -13.828))))),(-1.8385e-2) * ((((x1)^(3)) + (((x0)^(2)) + ((x1) * (x0)))) + (((Exp((x0) * (-13.828))) + (-9.064019581180311)) + (((x1) + (((x1)^(2)) * (1.3155576202223433))) * (-2.996448)))),(-0.018385 * (((x1 ** 3.0) + ((x0 ** 2.0) + (x1 * x0))) + ((exp((x0 * -13.828)) + -9.064019581180311) + ((x1 + ((x1 ** 2.0) * 1.3155576202223433)) * -2.996448)))),live_haskell
pagie,152,SBP,SBP,3,1,kept,0.084583-0.012464*((((exp(x1)-(x0*(x1-1.179000)))+x1)+(x1*((-17.342000-(x0*(x1-3.045000)))+(x0*x0))))),0.012464*x0*(x1 - 1.179) + 0.012464*x1*(-x0**2 + x0*(x1 - 3.045) + 17.342) - 0.012464*x1 - 0.012464*exp(x1) + 0.084583,152,28,5,26,5,36,9,25,5,5.0,5.0,saturated,saturated,1.0e-3,1.0e-3,(8.4583e-2) - ((1.2464e-2) * (((x1) + ((Exp(x1)) - ((x0) * ((x1) - (1.179))))) + ((x1) * ((-17.342) - ((x0) * (((x1) - (3.045)) - (x0))))))),(0.084583 - (0.012464 * ((x1 + (exp(x1) - (x0 * (x1 - 1.179)))) + (x1 * (-17.342 - (x0 * ((x1 - 3.045) - x0))))))),((1.2464e-2) * (((x1) * (((x0) * ((x1) - (3.045))) + ((16.342) - ((x0)^(2))))) + (((x0) * ((x1) - (1.179))) - (Exp(x1))))) + (8.4583e-2),((0.012464 * ((x1 * ((x0 * (x1 - 3.045)) + (16.342 - (x0 ** 2.0)))) + ((x0 * (x1 - 1.179)) - exp(x1)))) + 0.084583),live_haskell
pagie,153,SBP,SBP,4,1,kept,-0.000465+0.164361*(exp((x0*(2.011000-x0)))),0.164361*exp(-x0**2 + 2.011*x0) - 0.000465,153,10,3,10,3,14,4,11,3,3.0,3.0,saturated,saturated,0.0,1.0e-3,(-4.65e-4) + ((0.164361) * (Exp((x0) * ((2.011) - (x0))))),(-0.000465 + (0.164361 * exp((x0 * (2.011 - x0))))),((0.164361) * (Exp(((x0) * (2.011)) - ((x0)^(2))))) + (-4.65e-4),((0.164361 * exp(((x0 * 2.011) - (x0 ** 2.0)))) + -0.000465),live_haskell
pagie,154,SBP,SBP,5,1,kept,0.018176+0.001712*((((((-8.935000*x0)+18.954000)*((x0*(x0-5.120000))*(x0-4.881000)))+x1)-((x1*18.328000)*(x1-4.881000)))),-0.001712*x0*(x0 - 5.12)*(x0 - 4.881)*(8.935*x0 - 18.954) - 0.031377536*x1*(x1 - 4.881) + 0.001712*x1 + 0.018176,154,31,9,29,8,33,10,25,7,8.0,7.0,saturated,saturated,0.0,0.0,(1.8176e-2) + ((1.712e-3) * (((((18.954) - ((8.935) * (x0))) * (((x0) * ((x0) - (5.12))) * ((x0) - (4.881)))) + (x1)) - (((x1) * (18.328)) * ((x1) - (4.881))))),(0.018176 + (0.001712 * ((((18.954 - (8.935 * x0)) * ((x0 * (x0 - 5.12)) * (x0 - 4.881))) + x1) - ((x1 * 18.328) * (x1 - 4.881))))),((x0) * (((x0) - (4.881)) * ((((x0) - (5.12)) * ((x0) - (2.1213206491326244))) * (-1.5296720000000001e-2)))) + ((1.8176e-2) + ((x1) * ((-3.1377536e-2) * ((x1) + (-4.935561326931471))))),((x0 * ((x0 - 4.881) * (((x0 - 5.12) * (x0 - 2.1213206491326244)) * -0.015296720000000001))) + (0.018176 + (x1 * (-0.031377536 * (x1 + -4.935561326931471))))),live_haskell
pagie,155,SBP,SBP,6,1,kept,0.012711-0.000000*((x1-(((16.817000*((16.817000*x1)-exp(x1)))-exp(x1))*exp(((19.315000-x0)*(17.099000+x0)))))),0.0127110000000000,155,1,1,1,1,1,1,1,1,6.0,1.0,saturated,saturated,0.0,0.0,1.2711e-2,0.012711,1.2711e-2,0.012711,live_haskell
pagie,156,SBP,SBP,7,1,kept,0.112902-0.007452*(((((x0*(x1*x0))+((((x0-x1)+x0)*x0)+(x1*(-20.819000))))-(x0-exp(x1)))+x1)),-0.007452*x0**2*x1 - 0.007452*x0*(2*x0 - x1) + 0.007452*x0 + 0.147691188*x1 - 0.007452*exp(x1) + 0.112902,156,28,3,24,3,34,8,25,4,3.0,3.0,saturated,saturated,1.0e-3,1.0e-3,(7.452e-3) * ((x0) + (((15.150563607085346) + (((x1) * (19.819)) - (Exp(x1)))) - ((x0) * (((x0) * (x1)) + ((x0) + ((x0) - (x1))))))),(0.007452 * (x0 + ((15.150563607085346 + ((x1 * 19.819) - exp(x1))) - (x0 * ((x0 * x1) + (x0 + (x0 - x1))))))),((7.451999999999999e-3) * ((((x0) + ((x1) * (19.819))) - (((x1) * ((x0)^(2))) + ((x0) * (((x0) * (2.0)) - (x1))))) - (Exp(x1)))) + (0.112902),((0.007451999999999999 * (((x0 + (x1 * 19.819)) - ((x1 * (x0 ** 2.0)) + (x0 * ((x0 * 2.0) - x1)))) - exp(x1))) + 0.112902),live_haskell
pagie,157,SBP,SBP,8,1,kept,0.230781+0.006661*((((x1*x1)*(x0-x1))-((((x0*x0)-(19.670000+x0))+4.294000)*((x1+x0)-(x0*x0))))),0.006661*x1**2*(x0 - x1) + 0.006661*(-x0**2 + x0 + 15.376)*(-x0**2 + x0 + x1) + 0.230781,157,29,4,27,3,33,6,24,3,4.0,3.0,saturated,saturated,0.0,1.0e-3,(0.230781) + ((6.661e-3) * ((((x1) * (x1)) * ((x0) - (x1))) - (((((x0) * (x0)) - (x0)) + (-15.376000000000001)) * (((x1) + (x0)) - ((x0) * (x0)))))),(0.230781 + (0.006661 * (((x1 * x1) * (x0 - x1)) - ((((x0 * x0) - x0) + -15.376000000000001) * ((x1 + x0) - (x0 * x0)))))),((6.661e-3) * ((((x1)^(2)) * ((x0) - (x1))) + ((((x0) - ((x0)^(2))) + (15.376)) * ((x1) + ((x0) - ((x0)^(2))))))) + (0.230781),((0.006661 * (((x1 ** 2.0) * (x0 - x1)) + (((x0 - (x0 ** 2.0)) + 15.376) * (x1 + (x0 - (x0 ** 2.0)))))) + 0.230781),live_haskell
pagie,158,SBP,SBP,9,1,kept,-0.135470+0.008287*((((x1*15.772000)-exp(x1))+exp(((x0-(9.538000-(4.169000-((x0*x0)-((x0+8.367000)+x1)))))-x1)))),0.130702564*x1 - 0.008287*exp(x1) + 0.16611627946936*exp(-x0**2 + 2*x0) - 0.13547,158,29,6,25,4,23,6,20,5,6.0,4.0,saturated,saturated,0.0,1.0e-3,(-0.13547) + ((8.287e-3) * ((((x1) * (15.772)) - (Exp(x1))) + (Exp(((x0) - ((((x0) * (x0)) - ((x1) + (x0))) + (-2.998000000000001))) - (x1))))),(-0.13547 + (0.008287 * (((x1 * 15.772) - exp(x1)) + exp(((x0 - (((x0 * x0) - (x1 + x0)) + -2.998000000000001)) - x1))))),((0.16611627946935997) * (Exp(((x0) * (2.0)) - ((x0)^(2))))) + ((((0.13070256399999997) * (x1)) - ((8.286999999999997e-3) * (Exp(x1)))) + (-0.13547)),((0.16611627946935997 * exp(((x0 * 2.0) - (x0 ** 2.0)))) + (((0.13070256399999997 * x1) - (0.008286999999999997 * exp(x1))) + -0.13547)),live_haskell
pagie,159,SBP,SBP,10,1,kept,0.154306-0.001732*((((-20.410000+(((exp(11.767000)*(x0+(x0+(x0+x1))))*(-1.883000+x0))*exp((-7.374000-x0))))*x0)-x1)),(-0.001732*x0*(0.000627353738614736*(x0 - 1.883)*(386780.368892305*x0 + 128926.789630768*x1) - 20.41*exp(x0)) + (0.001732*x1 + 0.154306)*exp(x0))*exp(-x0),159,28,6,28,6,38,10,32,7,6.0,5.0,saturated,saturated,0.0,1.0e-3,(0.154306) - ((1.732e-3) * (((x0) * ((-20.41) + ((((128926.78963076824) * ((x0) + ((x0) + ((x0) + (x1))))) * ((x0) + (-1.883))) * (Exp((-7.374) - (x0)))))) - (x1))),(0.154306 - (0.001732 * ((x0 * (-20.41 + (((128926.78963076824 * (x0 + (x0 + (x0 + x1)))) * (x0 + -1.883)) * exp((-7.374 - x0))))) - x1))),((((Exp(x0)) + ((((x0) - (1.883)) * ((x0) + ((x1) * (0.3333333333333325)))) * (-11.888687430052634))) * ((x0) * (3.535012e-2))) + ((Exp(x0)) * (((x1) * (1.732e-3)) + (0.154306)))) * (Exp((x0) * (-1.0))),((((exp(x0) + (((x0 - 1.883) * (x0 + (x1 * 0.3333333333333325))) * -11.888687430052634)) * (x0 * 0.03535012)) + (exp(x0) * ((x1 * 0.001732) + 0.154306))) * exp((x0 * -1.0))),live_haskell
pagie,160,SBP,SBP,11,1,kept,-0.056784-0.009562*((((-18.680000-((x0+(((x0+x0)-(x0*x0))-16.065000))+x0))+x0)*((x1+8.713000)-(x0*x0)))),0.009562*(-x0**2 + 3*x0 + 2.615)*(-x0**2 + x1 + 8.713) - 0.056784,160,29,5,23,4,25,7,19,5,5.0,4.0,saturated,saturated,0.0,2.0e-3,(-5.6784e-2) - ((((x0) * (x0)) + (((-2.6149999999999984) - ((x0) + (x0))) - (x0))) * ((9.562e-3) * (((x1) + (8.713)) - ((x0) * (x0))))),(-0.056784 - (((x0 * x0) + ((-2.6149999999999984 - (x0 + x0)) - x0)) * (0.009562 * ((x1 + 8.713) - (x0 * x0))))),(((9.562e-3) * ((((x0) * (3.0)) - ((x0)^(2))) + (2.615))) * (((x1) - ((x0)^(2))) + (8.713))) - (5.6784e-2),(((0.009562 * (((x0 * 3.0) - (x0 ** 2.0)) + 2.615)) * ((x1 - (x0 ** 2.0)) + 8.713)) - 0.056784),live_haskell
pagie,161,SBP,SBP,12,1,kept,0.667683-0.006309*((((x0*x0)-(x0-exp(exp((exp(((exp(x1)+0.069000)-x1))*(-0.069000))))))*((-6.657000+x0)*(-6.908000+x0)))),-0.006309*(x0 - 6.908)*(x0 - 6.657)*(x0**2 - x0 + exp(exp(-0.0739290984312359*exp(-x1 + exp(x1))))) + 0.667683,161,29,6,29,6,33,8,26,5,6.0,5.0,saturated,saturated,1.0e-3,1.0e-3,(0.667683) - ((6.309e-3) * ((((x0) * (x0)) - ((x0) - (Exp(Exp((Exp(((Exp(x1)) + (6.9e-2)) - (x1))) * (-6.9e-2)))))) * (((x0) + (-6.657)) * ((x0) + (-6.908))))),(0.667683 - (0.006309 * (((x0 * x0) - (x0 - exp(exp((exp(((exp(x1) + 0.069) - x1)) * -0.069))))) * ((x0 + -6.657) * (x0 + -6.908))))),(0.667683) - ((((6.309e-3) * ((x0) - (6.908))) * ((x0) - (6.657))) * ((((x0)^(2)) - (x0)) + (Exp(Exp((Exp((Exp(x1)) - (x1))) * (-7.39290984312359e-2)))))),(0.667683 - (((0.006309 * (x0 - 6.908)) * (x0 - 6.657)) * (((x0 ** 2.0) - x0) + exp(exp((exp((exp(x1) - x1)) * -0.0739290984312359)))))),live_haskell
pagie,163,SBP,SBP,14,1,kept,0.001352+0.001458*((exp(((x0+(x0+2.705000))-(x0*x0)))*((exp(-11.964000)-(((x1+x1)-10.429000)*x1))-x1))),(-0.021803393734787*x1*(2*x1 - 10.429) - 0.021803393734787*x1 + 0.001352*exp(x0*(x0 - 2)) + 1.38875269916455e-7)*exp(x0*(2 - x0)),163,26,5,26,5,33,9,25,6,5.0,4.0,saturated,saturated,1.0e-3,0.0,(1.352e-3) + ((1.458e-3) * ((Exp(((x0) + ((x0) + (2.705))) - ((x0) * (x0)))) * (((6.369433658159443e-6) - ((x1) * (((x1) + (x1)) - (10.429)))) - (x1)))),(0.001352 + (0.001458 * (exp(((x0 + (x0 + 2.705)) - (x0 * x0))) * ((6.369433658159443e-06 - (x1 * ((x1 + x1) - 10.429))) - x1)))),(((-4.3606787469574e-2) * ((x1) * ((x1) + (-4.7145)))) + (((1.352e-3) * (Exp((x0) * ((x0) - (2.0))))) + (1.38875269916455e-7))) * (Exp((x0) * ((2.0) - (x0)))),(((-0.043606787469574 * (x1 * (x1 + -4.7145))) + ((0.001352 * exp((x0 * (x0 - 2.0)))) + 1.38875269916455e-07)) * exp((x0 * (2.0 - x0)))),live_haskell
pagie,164,SBP,SBP,15,1,kept,1.139001+0.010850*(((((x0*x0)-(-6.659000+x0))*(-12.488000+x0))-((13.571000-(exp(x0)-x0))-((x1*14.814000)-exp(x1))))),0.01085*x0**3 - 0.1463448*x0**2 + 0.19689495*x0 + 0.1607319*x1 + 0.01085*exp(x0) - 0.01085*exp(x1) + 0.0894957768,164,29,6,27,5,31,7,25,5,6.0,5.0,saturated,saturated,1.0e-3,0.0,(1.085e-2) * (((((x0) * (x0)) - ((x0) + (-6.659))) * ((x0) + (-12.488))) + (((Exp(x0)) - (x0)) + ((((x1) * (14.814)) - (Exp(x1))) + (91.40605069124423)))),(0.01085 * ((((x0 * x0) - (x0 + -6.659)) * (x0 + -12.488)) + ((exp(x0) - x0) + (((x1 * 14.814) - exp(x1)) + 91.40605069124423)))),((1.085e-2) * (((Exp(x0)) + (((((x0)^(3)) - (((x0)^(2)) * (13.488))) + ((x0) * (18.147000000000002))) + ((x1) * (14.814)))) - (Exp(x1)))) + (8.94957768e-2),((0.01085 * ((exp(x0) + ((((x0 ** 3.0) - ((x0 ** 2.0) * 13.488)) + (x0 * 18.147000000000002)) + (x1 * 14.814))) - exp(x1))) + 0.0894957768),live_haskell
pagie,165,SBP,SBP,16,1,kept,0.040499-0.003093*((x0-exp((((((((exp(1.871000)-1.708000)+(x1*(-1.785000)))+x1)*x1)+(x0-x1))-(x0*x0))+x0)))),-0.003093*x0 + 0.003093*exp(-x0**2 + 2*x0 - 0.785*x1**2 + 3.78678794091585*x1) + 0.040499,165,26,4,26,4,30,8,22,5,5.0,4.0,saturated,saturated,0.0,1.0e-3,(4.0499e-2) - ((3.093e-3) * ((x0) - (Exp((x0) + ((((x1) * ((x1) + ((4.7867879409158505) + ((x1) * (-1.785))))) + ((x0) - (x1))) - ((x0) * (x0))))))),(0.040499 - (0.003093 * (x0 - exp((x0 + (((x1 * (x1 + (4.7867879409158505 + (x1 * -1.785)))) + (x0 - x1)) - (x0 * x0))))))),((3.0929999999999994e-3) * ((Exp(((((x0) * (2.0)) - ((x0)^(2))) - ((0.785) * ((x1)^(2)))) + ((x1) * (3.7867879409158496)))) - (x0))) + (4.0499e-2),((0.0030929999999999994 * (exp(((((x0 * 2.0) - (x0 ** 2.0)) - (0.785 * (x1 ** 2.0))) + (x1 * 3.7867879409158496))) - x0)) + 0.040499),live_haskell
