dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,n_rank,before_params,after_params,rank_gap,simpl_parsed_n_params,parsed_rank_gap,runtime_ms,peak_rss_mb,passes,egraph_total_size,egraph_nodes,eclass_count,extracted_cost,rendered
pagie,49,EPLEX,20,original,EPLEX,exp(0.305 * log(abs(log(abs(log(abs(-0.286)))) * x1 * x0))) + 0.36 + log(abs(-0.045 * x1 * x0)) * (0.122 - exp(0.314 * log(abs(exp(log(abs((0.4 - log(abs(x1 * log(abs(-0.035))))) * x1 * x0 * (-0.029 * log(abs((-1.0 * 0.25 ** 2.0 - log(abs(-0.17))) * x0)))))) * -0.136)))),12.0,66.0,9.0,12.0,11.0,2.0,11.0,2.0,381.683083018288,121.34375,2.0,267.0,na,na,52.0,exp(0.305 * log(abs(0.22455333163660882 * x1 * x0))) + 0.36 + log(abs(-0.045 * x1 * x0)) * (0.122 - exp(0.314 * log(abs(exp(log(abs((0.4 - log(abs(x1 * -3.3524072174927233))) * x1 * x0 * (-0.029 * log(abs(1.7094568419318752 * x0)))))) * -0.136))))
pagie,49,EPLEX,20,sympy,EPLEX,-1.0 * (exp(0.314 * log(abs(-0.136 * exp(log(abs(0.029 * x0 * x1 * (log(abs(x1 * log(abs(-0.035)))) - 0.4) * log(abs(-1.0 * x0 * (log(abs(-0.17)) + 0.0625))))))))) - 0.122) * log(abs(-0.045 * x0 * x1)) + exp(0.305 * log(abs(x0 * x1 * log(abs(log(abs(-0.286))))))) + 0.36,12.0,70.0,9.0,12.0,11.0,2.0,11.0,2.0,342.38175000064075,123.765625,2.0,260.0,na,na,52.0,exp(0.305 * log(abs(x0 * x1 * 0.22455333163660882))) - log(abs(-0.045 * x0 * x1)) * (exp(0.314 * log(abs(-0.136 * exp(log(abs(0.029 * x0 * x1 * (log(abs(x1 * -3.3524072174927233)) + -0.4) * log(abs(1.7094568419318752 * x0)))))))) + -0.122) + 0.36
kotanchek,58,EPLEX,29,original,EPLEX,(0.439 + (0.792 - exp(x1 * (x0 - x1 * (x0 - x1 * (0.087 - x1 * (x0 + 0.792)) * (0.724 * (0.1 * -0.617)))) * 0.158 - x1 * 0.391))) * exp(-0.272 - (x0 - -1.139 * -0.787) * (x0 - 0.996)),13.0,41.0,8.0,13.0,9.0,1.0,9.0,1.0,5944.148375012446,232.484375,2.0,22376.0,na,na,37.0,(1.231 - exp(x1 * (0.158 * (x0 - 2.4746835443037973 - x1 * (x0 - x1 * (0.087 - x1 * (x0 + 0.792)) * -0.044670800000000004))))) * exp(-0.272 - (x0 + -0.896393) * (x0 + -0.996))
kotanchek,199,SRjl,20,original,PySR,((x1 / 0.24020217062010246 - exp((0.3439885741666508 - (x1 - 0.9074669493168073) * (x1 - 0.9074669493168073)) / 0.5265567407010389) - (exp(x1 + -1.310249982230761) - 1.9459994320156533)) * (exp(x0 - -0.2675077718636208) + x0) / (exp(x0 * x0) / 1.351714069625226 + 2.611734354409015) - -0.2675077718636208 + -0.13108935473065172) * 0.07960520452659406,13.0,45.0,9.0,13.0,10.0,1.0,10.0,1.0,2389.4405829778407,165.1875,2.0,3948.0,na,na,39.0,0.1076034749739909 * ((4.163159714245772 * x1 - exp(1.8991305641033778 * (0.3439885741666508 - (x1 + -0.9074669493168073) ** 2.0)) + -0.2697526145950635 * (exp(x1) + -7.2140150891099655)) * ((exp(x0 + 0.2675077718636208) + x0) / (exp(x0 * x0) + 3.5303180729782215)) + 0.10092253990578956)
kotanchek,124,Operon,5,sympy,Operon,(-2.201367937413991 * x0 * x1 * (0.006681275089699639 * x1 - 0.0298569388687611) * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * (15.17734146118164 * x0 * exp(5.357511043548584 * x0) + 1.0) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),13.0,59.0,10.0,13.0,11.0,1.0,11.0,1.0,3769.3682910175994,190.046875,2.0,2718.0,na,na,46.0,-0.8705414639299889 + (-0.22322749986795287 * ((x1 + -4.468748624763382) * x0 * (exp(5.357511043548584 * x0) * x0 + 0.06588769202812311)) * x1 * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0)) * exp(-7.7336611077189445 * x0)
kotanchek,143,Operon,24,sympy,Operon,(0.9998849630355835 * (exp(0.0044344896450639 * x1) - 0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 - 0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * x0 ** 2.0 + 0.2363450229167938 * x1)) * exp(-1.0000055860600643 * x0 ** 2.0 - 0.2363450229167938 * x1),13.0,61.0,10.0,13.0,11.0,1.0,11.0,1.0,2516.7952090268955,160.421875,2.0,1179.0,na,na,48.0,1.09874044938e-05 + 0.9998849630355835 * (exp(0.0044344896450639 * x1) + -0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 + -0.0865126922726631 * x1) * exp(-1.0000055860600643 * (x0 ** 2.0 + 0.23634370268667476 * x1))
kotanchek,41,EPLEX,12,sympy,EPLEX,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 - 0.272) ** 2.0 * (x1 - 0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 0.946 * exp(1.274641 * (0.885739592559787 * x0 - 1.0) ** 2.0 - log(abs((-0.231 * exp(x0 * (1.0 * x0 - 2.258)) - 0.0793868897531823) * exp(x0 * (2.258 - 1.0 * x0)))))),13.0,72.0,10.0,13.0,11.0,1.0,11.0,1.0,1464.481208997313,159.609375,2.0,8068.0,na,na,52.0,(x1 + exp(-2.0 * x1) / 2.565884551853085) / 0.8355363642136433 / (exp(0.0108893243606189 * (x1 + -0.272) ** 2.0 * (x1 + -0.212) ** 2.0 + exp(x0) / 4.834383726448935) + exp((x0 + -1.1290000000000007) ** 2.0 - log(abs(-0.231 + -0.0793868897531823 * exp(x0 * (2.258 - x0))))) / 1.0570824524312896)
pagie,34,EPLEX,5,sympy,EPLEX,0.0812 * log(abs(0.267 * x1)) + 0.203 * log(abs(log(abs(0.362 * log(abs(exp(log(abs(x0 ** 3.0))) + 0.423)))) - 13.4099906492963 * exp(log(abs(x0 * (x0 - 0.142)))) + 0.644)) + 0.203 * exp(1.51740251293508 * exp(log(abs(0.277729 * exp(1.09526900525847 * exp(log(abs(0.357 * x1)) ** 3.0)))) ** 3.0)) + 0.0618744,14.0,65.0,11.0,14.0,13.0,2.0,13.0,2.0,1123.7905409943778,150.15625,2.0,5468.0,na,na,63.0,0.203 * (exp(1.51740251293508 * exp(log(abs(0.277729 * exp(1.09526900525847 * exp(log(abs(0.357 * x1)) ** 3.0)))) ** 3.0)) + (log(abs(log(abs(0.362 * log(abs(exp(log(abs(x0 ** 3.0))) + 0.423)))) + -13.4099906492963 * exp(log(abs(x0 * (x0 + -0.142)))) + 0.644)) + 0.39999999999999997 * log(abs(0.267 * x1)))) + 0.0618744
pagie,38,EPLEX,9,original,EPLEX,log(abs(log(abs((-0.382 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (-0.821 / (exp(log(abs(0.711 ** 2.0))) / (-0.133 / (0.697 / (-0.352 / (0.82 ** 2.0 / (exp(log(abs(exp(log(abs(-0.666 / ((log(abs(exp(log(abs(0.746))))) ** 3.0) ** 3.0 - x0)))) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0)))) / (0.012 - x1))))) - x1)))) ** 2.0)))),14.0,83.0,8.0,14.0,9.0,1.0,9.0,1.0,3716.260916000465,177.484375,2.0,77.0,na,na,47.0,log(abs(log(abs((0.23521196345919612 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (0.09989271604232298 / ((0.012 - x1) / exp(log(abs(exp(log(abs(-0.666 / (-1.5929585714187376e-05 - x0)))) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0))))) - x1)) ** 2.0))))
pagie,59,EPLEX,30,original,EPLEX,exp(log(abs(log(abs(log(abs((exp(log(abs(log(abs(x0 / (-1.206 / x1))) - 0.02 * -0.823))) + (-1.0 * 1.052 ** 2.0) ** 2.0) / (exp(log(abs(log(abs(log(abs(log(abs(log(abs(-0.892 / (-0.928 / (exp(log(abs(log(abs(log(abs(-0.621 / (-0.463 / (x1 / -0.848))))))))) / (x1 / (log(abs(log(abs(-0.985 / (x0 / -0.606))))) / (x0 / 0.057)))))))))))))))) / (x1 / (-1.265 / (x0 / 0.06))))))))))),14.0,89.0,6.0,14.0,7.0,1.0,7.0,1.0,641.4131670026109,130.84375,2.0,447.0,na,na,63.0,exp(log(abs(log(abs(log(abs((exp(log(abs(log(abs(x0 / -1.206 * x1)) + 0.01646))) + 1.2247937436160004) / (exp(log(abs(log(abs(log(abs(log(abs(log(abs(0.05478879310344828 / (x1 / (log(abs(log(abs(0.5969099999999999 / x0)))) / x0) / exp(log(abs(log(abs(log(abs(-1.5816659195566243 * x1))))))))))))))))))) / (x1 / -0.0759 * x0)))))))))
pagie,54,EPLEX,25,sympy,EPLEX,0.711020095242334 - 1.0 * exp(3.0 * log(abs(-0.598)) * exp(4.0 * log(abs(log(abs(-0.160103007 * log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(-0.05737771564866 * x1 ** 2.0 * exp(2.0 * log(abs(-0.599076 * exp(log(abs(exp(log(abs(-0.137641 * x0))))))))) - 0.38920068 * x1 ** 2.0 * exp(log(abs(-0.599076 * exp(log(abs(exp(log(abs(-0.137641 * x0))))))))) - 0.66 * x1 ** 2.0 + 0.66 * log(abs(-0.397065375 * x0))))))),14.0,100.0,7.0,14.0,13.0,6.0,13.0,6.0,4220.313042023918,165.6875,2.0,6607.0,na,na,68.0,0.711020095242334 - exp(-1.542493575094516 * exp(4.0 * log(abs(log(abs(-0.160103007 * log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(x1 ** 2.0 * (-0.38920068 * exp(log(abs(-0.599076 * exp(log(abs(-0.137641 * x0)))))) + exp(2.0 * log(abs(-0.599076 * exp(log(abs(-0.137641 * x0)))))) * -0.05737771564866) - 0.66 * (x1 ** 2.0 - log(abs(-0.397065375 * x0))))))))
kotanchek,122,Operon,3,sympy,Operon,((-1.351215409826481e-06 * x1 + 1.4371197494e-06 * exp(0.3769945502281189 * x1)) * exp(1.0000002160854038 * x0 ** 2.0) - (0.00828961069748217 * x1 + 1.0000287294387817 * (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)) * (exp(0.0002179348812206 * x1) - 1.004889965057373) + 0.04449209985590222) * exp(2.000000476837158 * x0)) * exp(-1.0000002160854038 * x0 ** 2.0) / (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)),15.0,66.0,10.0,15.0,11.0,1.0,11.0,1.0,10527.95633400092,218.375,2.0,18448.0,na,na,50.0,1.4371197493999998e-06 * (-1.0 + exp(-1.0 * x0 ** 2.0) * (exp(2.000000476837158 * x0) * (x1 + (exp(0.0002179348812206 * x1) - 1.004889965057373) * (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)) * 120.63639245960292 + 5.367212222573485)) * -5768.211522347458 * (-1.0 / (exp(0.3769945502281189 * x1) + -0.9402246475219729 * x1)))
kotanchek,37,EPLEX,8,sympy,EPLEX,2.02043735428491 * (x1 * ((0.691615148996052 * x0 - 2.18523287173646) * exp(0.828 * x0) + 0.691615148996052 * E) * exp(-1.0 * (0.369 * x0 * exp(exp(0.936 * x0)) + 0.369 * E) * exp(-1.0 * exp(0.936 * x0)) + log(abs(1.00803208550427 - 0.213 * x1))) + 0.703521388433011 * log(abs(-0.877)) * exp(0.828 * x0)) ** 2.0 * exp(-1.656 * x0),15.0,67.0,9.0,15.0,10.0,1.0,10.0,1.0,4288.55008399114,172.015625,2.0,5708.0,na,na,51.0,0.017226112738048666 * (exp(0.828 * x0) + exp(-0.369 * (x0 + exp(-1.0 * exp(0.936 * x0)) * E) + log(abs(-0.213 * (x1 + -4.7325450023674644)))) * (x1 * ((E + exp(0.828 * x0) * (x0 + -3.1596081649000056)) * -7.490202332560748))) ** 2.0 * exp(-1.656 * x0)
pagie,58,EPLEX,29,original,EPLEX,exp(0.825) - log(abs(0.235 + ((0.529 * log(abs(0.42 - 0.575 - exp(log(abs(log(abs(0.314 + 0.583 - exp(log(abs(-0.003 + -0.575 / exp(0.732) / x1)) - exp(0.592)))))) - x0 ** 2.0)))) ** 2.0 * (exp(exp(exp(-0.032) + (0.732 / -0.577 - 0.658 / x1 / x1))) / log(abs(-0.035)))) ** 2.0)) ** 2.0,16.0,55.0,9.0,16.0,10.0,1.0,10.0,1.0,224.50458398088813,120.03125,2.0,121.0,na,na,49.0,2.2818807653293036 - log(abs(0.235 + (-0.08347464429136209 * exp(exp(-0.30012426714090656 - 0.658 / x1 / x1)) * log(abs(-0.15499999999999997 - exp(log(abs(log(abs(0.897 - exp(log(abs(-0.003 + -0.27654402778932236 / x1)) - 1.8076000026120045))))) - x0 ** 2.0))) ** 2.0) ** 2.0)) ** 2.0
pagie,46,EPLEX,17,original,EPLEX,exp(0.168 * ((-0.084 + ((x0 * -0.358) ** 2.0 - 0.794)) / (0.458 * (x0 * (-0.52 + (-0.467 + -0.961 / (-0.144 + ((-0.799 / (-0.608 * x0) ** 2.0) ** 3.0 - 0.955)) ** 2.0)))) ** 2.0)) + exp(0.548 ** 3.0 * ((-0.49 / (x1 * -0.786) ** 2.0 - 0.617) / x1 ** 2.0)) ** 3.0,16.0,67.0,6.0,16.0,8.0,2.0,8.0,2.0,401.3942909950856,128.75,2.0,77.0,na,na,48.0,exp(0.10264655517629337 * (-6.850597671733092 + x0 ** 2.0) / (x0 * (-0.9870000000000001 + -0.961 / (-1.099 + (-2.1614222645429364 / x0 ** 2.0) ** 3.0) ** 2.0)) ** 2.0) + (exp(-0.1305246878905011 / x1 ** 2.0 / x1 ** 2.0) * exp(-0.10153758726400003 / x1 ** 2.0)) ** 3.0
kotanchek,149,Operon,30,sympy,Operon,((0.0002122125961842825 * x1 - 0.0002253897109767 * exp(0.3773067891597748 * x1)) * exp(0.5447754859924316 * x0 + exp(0.6602987051010132 * x0) + exp(1.1763114929199219 * x0)) + ((1.3680722417486635 - 0.9994593262672424 * exp(0.6509695649147034 * x0)) * exp(exp(1.1763114929199219 * x0)) - 1.137056359314377) * exp(exp(0.0994609072804451 * x1))) * exp(-0.5447754859924316 * x0 - exp(0.6602987051010132 * x0) - exp(1.1763114929199219 * x0)) / (0.9415363073348999 * x1 - exp(0.3773067891597748 * x1)),17.0,43.0,11.0,17.0,13.0,2.0,13.0,2.0,2943.4273340157233,170.453125,2.0,5569.0,na,na,54.0,(x1 + -1.0620939332977892 * exp(0.3773067891597748 * x1) + -5358.100224771638 * (exp(-0.5447754859924316 * x0 - exp(0.6602987051010132 * x0)) * exp(exp(0.0994609072804451 * x1))) * (exp(-1.0 * exp(1.1763114929199219 * x0)) + (exp(0.6509695649147034 * x0) + -1.3688123226165771) * 0.8789883791423471)) * (0.0002122125961842825 / (0.9415363073348999 * x1 - exp(0.3773067891597748 * x1)))
kotanchek,43,EPLEX,14,original,EPLEX,log(abs(exp(exp((-0.425 * x0) ** 3.0) ** 3.0))) / exp(-1.0 * 1.445 ** 2.0 / (0.951 - -1.0 * 0.668 ** 3.0) - (-0.003 + log(abs(x1 + 0.327 + 0.383))) - (-0.39 + -1.0 * 0.795 ** 3.0 / (-1.0 * 0.668 ** 2.0 / (1.455 - (-0.004 + -1.0 * 0.448 ** 3.0)) - (-0.264 + log(abs(x1 - exp((-0.273 * -0.286) ** 3.0) ** 3.0 - log(abs(x1 + 0.912))))))) - x0),17.0,48.0,1.0,17.0,7.0,6.0,7.0,6.0,385.55099998484366,125.796875,2.0,119.0,na,na,35.0,exp((-0.425 * x0) ** 3.0) ** 3.0 * exp(1.2786535037591642 + log(abs(0.71 + x1)) + -0.5024598750000001 / (-0.024088040382776454 - log(abs(x1 + -1.0014289512196342 - log(abs(x1 + 0.912))))) + x0)
pagie,34,EPLEX,5,original,EPLEX,(-0.4 * (-0.762 - log(abs(x1 * 0.267))) + (exp(exp(log(abs(exp(exp(log(abs(x1 * (0.227 + 0.13))) ** 3.0 + (-0.002 + 0.093))) * 0.527 ** 2.0)) ** 3.0 + (0.311 + 0.106))) + log(abs(0.644 + log(abs(log(abs(0.423 + exp(log(abs(x0 ** 3.0))))) * 0.362)) - exp(0.801 + (1.795 + log(abs((x0 - 0.142) * x0)))))))) * 0.203,17.0,67.0,11.0,17.0,13.0,2.0,13.0,2.0,1718.7121250026394,156.34375,2.0,4775.0,na,na,63.0,(-0.4 * (-0.762 - log(abs(x1 * 0.267))) + (exp(exp(log(abs(exp(exp(log(abs(x1 * 0.357)) ** 3.0 + 0.091)) * 0.277729)) ** 3.0 + 0.417)) + log(abs(0.644 + log(abs(log(abs(0.423 + exp(log(abs(x0 ** 3.0))))) * 0.362)) + -13.409990649296255 * exp(log(abs((x0 + -0.142) * x0))))))) * 0.203
