dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
pagie,122,Operon,3,sympy,baseline,saturated,2363.9410830219276,37.0,9.0,33.0,7.0,8710.0,na,na,2.0,33.0,178.0625,-1.2517618086763562 * (exp(-0.9232710467447646 * x0 ** 2.0) + exp(-0.9244173173316528 * x1 ** 2.0)) + 0.2742687569375981 * (exp(-6.139370784331959 * x0 ** 2.0) + (exp(-6.043721161360626 * x1 ** 2.0) + 7.216597403474695))
pagie,123,Operon,4,original,baseline,saturated,998.0796670133714,47.0,13.0,35.0,8.0,1545.0,na,na,2.0,35.0,148.28125,0.9919041991233826 * (exp(0.23100462942437505 * ((-2.7871070291686837 + log(x0 * x0)) / x0 / x0 + exp(-12.448313738768775 * (x1 * x1)) * 0.6683843992345597)) + -1.1329509384459227 * exp(-0.8240750407188386 * (x1 * x1)) + 1.0101942148417944)
pagie,123,Operon,4,sympy,baseline,saturated,2696.653791004792,39.0,8.0,35.0,8.0,5442.0,na,na,2.0,35.0,160.75,0.9919041991233826 * exp(0.15439989045821303 * ((-2.7871070291686837 + log(x0 ** 2.0)) * (1.4961450344221223 / x0 ** 2.0) + exp(-12.448313738768775 * x1 ** 2.0))) + 1.002015883631724 - 1.123778793245288 * exp(-0.8240750407188386 * x1 ** 2.0)
pagie,124,Operon,5,original,baseline,saturated,3049.203165981453,49.0,13.0,37.0,7.0,4797.0,na,na,2.0,37.0,202.59375,-1.0117771625518799 * (exp(-0.5469027270358069 * (x0 * x0) * exp(0.20081306471850446 * (x0 * x0))) + exp(-0.832937717513957 * (x1 * x1)) + 0.8502565893153748 * (exp(-2.733019629829414 * (x1 * x1)) * (x1 * x1)) + -1.9524420922552501)
pagie,124,Operon,5,sympy,baseline,saturated,3207.1763330022804,39.0,8.0,37.0,7.0,8739.0,na,na,2.0,37.0,171.671875,-1.0117771625518799 * (exp(-0.832937717513957 * x1 ** 2.0) + (exp(-0.5469027270358069 * x0 ** 2.0 * exp(0.2008130647185045 * x0 ** 2.0)) + 0.8502565893153748 * (exp(-2.733019629829414 * x1 ** 2.0) * x1 ** 2.0) + -1.9524420922552503))
pagie,125,Operon,6,original,baseline,saturated,4086.782750004204,45.0,13.0,35.0,8.0,5835.0,na,na,2.0,35.0,197.375,0.9997187852859497 * (exp(-3.067361519194734 * (x0 * x0)) + -1.1558116490909192 * exp(exp(-0.9445906212118871 * (x0 * x0))) + (-0.8346131194498276 - x1 * x1) * exp(0.1848539987773296 + -1.4663050713484154 * (x1 * x1)) + 3.1299151310007285)
pagie,125,Operon,6,sympy,baseline,saturated,2906.604916002834,42.0,9.0,35.0,8.0,6477.0,na,na,2.0,35.0,175.328125,0.9997187852859497 * exp(-3.067361519194734 * x0 ** 2.0) + (exp(-1.4663050713484154 * x1 ** 2.0) * (-1.0037929280273659 + -1.2027044682559755 * x1 ** 2.0) + -1.155486617848524 * exp(exp(-0.9445906212118871 * x0 ** 2.0))) + 3.1290349528121624
pagie,126,Operon,7,original,baseline,saturated,3172.4156660202425,44.0,12.0,34.0,7.0,76.0,na,na,2.0,34.0,223.09375,0.9984024167060852 * (0.7204636282961557 + exp(-0.3250278580018921 * (x1 * x1)) / (-1.2726950149718164 * (x1 * x1) - exp(-1.643628788661573 * (x1 * x1))) + 3.4508912563323975 / exp(exp(exp(-0.893608020056206 * (x0 * x0)))))
pagie,126,Operon,7,sympy,baseline,saturated,6516.29087497713,36.0,7.0,36.0,7.0,21978.0,na,na,2.0,36.0,223.671875,-0.9984024167060852 * (exp(-0.3250278580018921 * x1 ** 2.0) / (exp(-1.643628788661573 * x1 ** 2.0) - -1.2726950149718164 * x1 ** 2.0)) - (-0.7193126276397165 - 3.4453781701121637 * exp(-1.0 * exp(exp(-0.893608020056206 * x0 ** 2.0))))
pagie,127,Operon,8,original,baseline,saturated,3995.5292920058127,49.0,13.0,37.0,7.0,119.0,na,na,2.0,37.0,191.109375,1.0134590864181519 * (-0.8115935722082384 * (x0 * x0) * exp(-2.670368883565345 * (x0 * x0)) + 1.9500705032257872 - exp(-0.5461441746109729 * (x1 * x1) * exp(0.20825803203194762 * (x1 * x1))) - exp(-0.8260930216501379 * (x0 * x0)))
pagie,127,Operon,8,sympy,baseline,saturated,1429.9592089955695,39.0,8.0,37.0,7.0,5997.0,na,na,2.0,37.0,163.421875,-1.0134590864181519 * (exp(-0.8260930216501379 * x0 ** 2.0) + (-1.9500705032257872 + (exp(-0.5461441746109729 * x1 ** 2.0 * exp(0.2082580320319476 * x1 ** 2.0)) + 0.8115935722082384 * (exp(-2.670368883565345 * x0 ** 2.0) * x0 ** 2.0))))
pagie,128,Operon,9,original,baseline,saturated,2318.3265840052627,45.0,13.0,33.0,7.0,4497.0,na,na,2.0,33.0,187.578125,0.2748080423663026 * (exp(-6.0170367718470175 * (x1 * x1)) + exp(-6.110889204701607 * (x0 * x0)) + -4.5574965627320125 * (exp(-0.9248285706230632 * (x1 * x1)) + exp(-0.92366987184176 * (x0 * x0))) + 7.20236432919372)
pagie,128,Operon,9,sympy,baseline,saturated,1613.8954169873614,37.0,9.0,33.0,7.0,6775.0,na,na,2.0,33.0,162.578125,-1.2524367084955372 * (exp(-0.92366987184176 * x0 ** 2.0) + exp(-0.9248285706230633 * x1 ** 2.0)) + 0.2748080423663026 * (exp(-6.110889204701607 * x0 ** 2.0) + (exp(-6.0170367718470175 * x1 ** 2.0) + 7.20236432919372))
pagie,129,Operon,10,original,baseline,saturated,1870.5177920055576,45.0,13.0,31.0,7.0,4232.0,na,na,2.0,31.0,168.78125,1.009290099143982 / (0.6130810022262947 * (x0 * x0) - exp(0.9505137513580948 * (x0 * x0))) + (2.92272686958313 / (-1.952846646308899 - exp(1.417733629175126 * (x1 * x1))) + 0.0022220374055466887 * (x1 * x1))
pagie,129,Operon,10,sympy,baseline,saturated,143.57712501077913,33.0,8.0,33.0,8.0,794.0,na,na,1.0,33.0,122.03125,0.0022220374055466887 * x1 ** 2.0 + 1.9428681664364547 - 2.92272686958313 / (exp(1.417733629175126 * x1 ** 2.0) + 1.952846646308899) + 1.009290099143982 / (0.6130810022262947 * x0 ** 2.0 - exp(0.9505137513580948 * x0 ** 2.0))
pagie,130,Operon,11,original,baseline,saturated,3447.2314580052625,41.0,13.0,31.0,8.0,8273.0,na,na,2.0,31.0,201.53125,1.2255556680842972 * (0.22435729894116463 * (2.7297069956029274 + (exp(-6.261617412291798 * (x0 * x0)) + -4.545657762475366 * exp(-0.9215727898026671 * (x0 * x0)))) + exp(-1.7740323543548584 * exp(-1.1899171680740324 * (x1 * x1))))
pagie,130,Operon,11,sympy,baseline,saturated,1246.2502920243423,31.0,8.0,31.0,8.0,9843.0,na,na,1.0,31.0,170.1875,0.7505666759637251 + 1.2255556680842972 * exp(-1.7740323543548584 * exp(-1.1899171680740324 * x1 ** 2.0)) + 0.2749623593934274 * exp(-6.261617412291798 * x0 ** 2.0) - 1.2498847833652744 * exp(-0.9215727898026671 * x0 ** 2.0)
pagie,131,Operon,12,original,baseline,saturated,1446.8178749957588,48.0,14.0,28.0,5.0,1938.0,na,na,2.0,28.0,166.265625,-0.028674059090422407 * (x0 * x0) + -0.00038120924278177724 * (x1 * x1 + -461.4577535941546) * log(573.5540504295212 * (x1 * x1 * ((x0 * x0) ** 2.0 + 0.04032877607032475)))
pagie,131,Operon,12,sympy,baseline,saturated,1112.438457988901,30.0,7.0,26.0,5.0,1291.0,na,na,2.0,26.0,152.484375,-0.028674059090422407 * x0 ** 2.0 - 0.00038120924278177724 * (x1 ** 2.0 - 461.4577535941546) * log(x1 ** 2.0 * (573.5540504295212 * x0 ** 4.0 + 23.13073286399991))
pagie,132,Operon,13,original,baseline,saturated,195.3442909871228,41.0,12.0,33.0,8.0,75.0,na,na,2.0,33.0,119.6875,1.0000656843185425 * (exp(-4.092103025955282 * (x1 * x1)) - -1.6497515439987183 / exp(exp(-1.00314195270495 * (x0 * x0))) - exp(exp(-1.6148645877838135 + 1.7671823102499082 * exp(-0.5596784672873918 * (x1 * x1)))) + 1.5546218118120534)
pagie,132,Operon,13,sympy,baseline,saturated,2329.8663329915144,37.0,9.0,35.0,8.0,3345.0,na,na,2.0,35.0,181.234375,1.0000656843185425 * (exp(-4.092103025955282 * x1 ** 2.0) + (1.5546218118120534 - exp(0.1989176044908414 * exp(1.767182310249908 * exp(-0.5596784672873918 * x1 ** 2.0)))) + 1.6497515439987183 * exp(-1.0 * exp(-1.00314195270495 * x0 ** 2.0)))
pagie,133,Operon,14,original,baseline,saturated,2947.748500009766,47.0,13.0,35.0,7.0,8115.0,na,na,2.0,35.0,189.765625,0.9968529939651489 * (exp(-0.8149750775547346 * (x1 * x1)) + (exp(-3.5122388924378365 * (x1 * x1)) + -0.0001418351894245 * x0) - exp(-2.5008984856567618 * (x1 * x1)) + -1.072737455368042 * exp(-0.7690767994996578 * (x0 * x0)))
pagie,133,Operon,14,sympy,baseline,saturated,5278.9807909866795,41.0,10.0,37.0,8.0,23095.0,na,na,2.0,37.0,227.8125,-0.9968529939651489 * (exp(-0.8149750775547346 * x1 ** 2.0) - -0.00014183518942449994 * (x0 - 14049.278925066808) - (exp(-3.5122388924378365 * x1 ** 2.0) - exp(-2.5008984856567618 * x1 ** 2.0))) - 1.069361544122188 * exp(-0.7690767994996578 * x0 ** 2.0)
pagie,134,Operon,15,original,baseline,saturated,3105.8345829951577,45.0,15.0,29.0,7.0,7595.0,na,na,2.0,29.0,167.203125,-0.009929253456967749 * (162.89497489770397 / (x0 * x0 + 1.186536134285651) + (x1 * x1 + 165.99479114520634 / (x1 * x1 + 1.2080326581103884) + (-255.04594204492514 + 0.9857994242565213 * (x0 * x0))))
pagie,134,Operon,15,sympy,baseline,saturated,3777.756124996813,33.0,9.0,29.0,7.0,13575.0,na,na,2.0,29.0,182.90625,-0.009788252341175882 * x0 ** 2.0 - 0.009929253456967749 * x1 ** 2.0 - -2.532413550126421 - 1.6482043538171796 / (x1 ** 2.0 + 1.2080326581103884) - 1.6174254926257021 / (x0 ** 2.0 + 1.186536134285651)
pagie,135,Operon,16,original,baseline,saturated,10465.853000001516,50.0,12.0,30.0,6.0,80.0,na,na,2.0,30.0,224.328125,-0.9837088628772345 * (exp(-2.9506354999103657 * (x1 * x1)) * (x1 * x1) + -1.8243885773576332 / (exp(-1.147938066230644 * (x0 * x0)) + 0.9104678297874944) + exp(-0.8161424508985464 * (x1 * x1)))
pagie,135,Operon,16,sympy,baseline,saturated,2344.6215000003576,42.0,9.0,32.0,7.0,9354.0,na,na,2.0,32.0,176.65625,-0.9837088628772345 * x1 ** 2.0 * exp(-2.9506354999103657 * x1 ** 2.0) + 1.7946672128786931 / (exp(-1.1479380662306442 * x0 ** 2.0) + 0.9104678297874944) - 0.9955711960792542 * exp(-0.8161424508985464 * x1 ** 2.0)
pagie,136,Operon,17,original,baseline,saturated,4232.289292005589,45.0,13.0,35.0,8.0,13199.0,na,na,2.0,35.0,198.296875,0.9996598958969116 * (-1.1882727410061449 * (exp(-1.4556189044729706 * (x0 * x0)) * (x0 * x0 + 0.8461600858783999)) + exp(-3.09654807561373 * (x1 * x1)) - exp(1.094444404457469 * exp(-0.9223802266131381 * (x1 * x1))) + 2.9744203560503086)
pagie,136,Operon,17,sympy,baseline,saturated,2387.4140420230106,44.0,10.0,35.0,8.0,1143.0,na,na,2.0,35.0,199.5,exp(-1.4556189044729706 * x0 ** 2.0) * (-1.0051270004563406 + -1.1878686045713407 * x0 ** 2.0) + 0.9996598958969117 * (exp(-3.09654807561373 * x1 ** 2.0) + 2.9744203560503086 - exp(1.09444440445747 * exp(-0.9223802266131381 * x1 ** 2.0)))
pagie,137,Operon,18,original,baseline,saturated,1492.0779999811202,45.0,14.0,31.0,7.0,2420.0,na,na,2.0,31.0,157.265625,-0.030179216566143592 * (x0 * x0 + (278.6063544381943 + (24.277697647852335 + log(x0 * x0 + 0.213803510917648) + log(x1 * x1 + 0.23847621165016322)) * ((x1 * x1 + -363.2818393765012) * 0.034986968788399346)))
pagie,137,Operon,18,sympy,baseline,saturated,2142.9196249810047,35.0,9.0,29.0,6.0,7943.0,na,na,2.0,29.0,157.25,-0.030179216566143592 * x0 ** 2.0 - 0.0010558793080580105 * (x1 ** 2.0 - 363.2818393765012) * (24.277697647852335 + log(x1 ** 2.0 + 0.23847621165016322) + log(x0 ** 2.0 + 0.213803510917648))
pagie,138,Operon,19,original,baseline,saturated,2766.5391670016106,41.0,12.0,35.0,9.0,100.0,na,na,2.0,35.0,194.15625,-9.8704376796e-06 + -1.000001311302185 * (exp((-0.9399499893188477 - exp(-7.636802479922153 * (x1 * x1))) * 0.8908159136772156) + (exp(0.2162327617406845 + -0.9204473768402301 * (x1 * x1)) - exp(exp(-0.12846300005912786 - exp(-1.1497881488206758 * (x0 * x0))))))
pagie,138,Operon,19,sympy,baseline,saturated,1404.1162079956848,37.0,9.0,37.0,9.0,13242.0,na,na,1.0,37.0,175.0625,1.000001311302185 * exp(0.8794461012701917 * exp(-1.0 * exp(-1.1497881488206758 * x0 ** 2.0))) - 9.8704376796e-06 - 0.4328685844136254 * exp(-0.8908159136772156 * exp(-7.636802479922153 * x1 ** 2.0)) - 1.24139292161274 * exp(-0.9204473768402301 * x1 ** 2.0)
pagie,139,Operon,20,original,baseline,saturated,960.5805419851094,47.0,14.0,35.0,8.0,6413.0,na,na,2.0,35.0,155.984375,-0.0002352308656555 * x0 + 1.9712915420532227 + -1.1868103451603569 * (exp(-1.4604050862753524 * (x1 * x1)) * (x1 * x1 + 0.8464303072824536)) + exp(-1.4572517972248622 * (x0 * x0)) * (-1.0050251483917236 + -1.192581699883334 * (x0 * x0))
pagie,139,Operon,20,sympy,baseline,saturated,2844.458540988853,49.0,10.0,33.0,7.0,5181.0,na,na,2.0,33.0,173.21875,exp(-1.4604050862753524 * x1 ** 2.0) * (-1.0045523648920351 + -1.186810486639175 * x1 ** 2.0) + (exp(-1.4572517972248622 * x0 ** 2.0) * (-1.0050252682000576 + -1.1925818420501513 * x0 ** 2.0) + -0.0002352308936972044 * x0)
pagie,140,Operon,21,original,baseline,saturated,4298.00912499195,45.0,13.0,35.0,8.0,2889.0,na,na,2.0,35.0,179.078125,0.9965137243270874 * (exp(-3.002354952849999 * (x1 * x1)) * (-1.0026918256970403 * (x1 * x1)) - exp(-0.8108351728643014 * (x1 * x1)) + 0.7447496557787607 + 1.239898443222046 * exp(exp(-1.172909237152453 * (x0 * x0)) * -1.7264224290847778))
pagie,140,Operon,21,sympy,baseline,saturated,7366.766333987471,35.0,8.0,35.0,8.0,14584.0,na,na,1.0,35.0,188.53125,-0.9991961655776844 * x1 ** 2.0 * exp(-3.002354952849999 * x1 ** 2.0) + 0.7421532531714092 + 1.2355758154425587 * exp(-1.7264224290847778 * exp(-1.172909237152453 * x0 ** 2.0)) - 0.9965137243270874 * exp(-0.8108351728643014 * x1 ** 2.0)
pagie,141,Operon,22,original,baseline,saturated,7198.687999974936,43.0,12.0,32.0,7.0,529.0,na,na,2.0,32.0,220.671875,0.996351420879364 * (-1.073839469267795 * exp(-0.7690586677411797 * (x0 * x0)) + 1.993687544080453 + (-1.002324727539394 * (x1 * x1) * exp(-2.9640713443683393 * (x1 * x1)) - exp(-0.8141271614763362 * (x1 * x1))))
pagie,141,Operon,22,sympy,baseline,saturated,7997.436250007013,32.0,7.0,32.0,7.0,14271.0,na,na,1.0,32.0,184.203125,-0.9986676664663967 * x1 ** 2.0 * exp(-2.9640713443683393 * x1 ** 2.0) + 1.9864134173340489 - 0.996351420879364 * exp(-0.8141271614763362 * x1 ** 2.0) - 1.0699214810013096 * exp(-0.7690586677411797 * x0 ** 2.0)
pagie,142,Operon,23,original,baseline,saturated,6209.650250006234,45.0,13.0,35.0,8.0,5128.0,na,na,2.0,35.0,211.578125,0.9995014071464539 * (2.975745119198053 - exp(exp(-0.8707305736688796 * (x1 * x1))) + ((-1.0057448148727417 + -1.1833916494599492 * (x0 * x0)) * exp(-1.4533873405792972 * (x0 * x0)) + 0.7326883788796684 * exp(-3.4778538936355403 * (x1 * x1))))
pagie,142,Operon,23,sympy,baseline,saturated,4136.253250006121,42.0,9.0,35.0,8.0,8025.0,na,na,2.0,35.0,179.34375,exp(-1.4533873405792972 * x0 ** 2.0) * (-1.005243357695555 + -1.1828016188405823 * x0 ** 2.0) + -0.9995014071464539 * exp(exp(-0.8707305736688796 * x1 ** 2.0)) + 2.974261433947646 + 0.7323230656900827 * exp(-3.4778538936355403 * x1 ** 2.0)
pagie,143,Operon,24,original,baseline,saturated,1868.8708340050653,41.0,13.0,33.0,9.0,2052.0,na,na,2.0,33.0,159.53125,0.996815025806427 * (0.9887357320694095 + (exp(-0.7375680804252625 / (exp(0.7119062657958111 * (x1 * x1)) + -0.9434194564819336)) + -1.246839587013972 * exp(-0.919545700824074 * (x0 * x0) + -0.2429780731096372 * exp(-5.721728493860552 * (x0 * x0)))))
pagie,143,Operon,24,sympy,baseline,saturated,1797.1121669979766,33.0,9.0,33.0,9.0,5127.0,na,na,2.0,33.0,152.28125,-1.242868435105807 * exp(-0.919545700824074 * x0 ** 2.0 + -0.2429780731096372 * exp(-5.721728493860552 * x0 ** 2.0)) + (0.985586634278505 + 0.9968150258064269 * exp(-0.7375680804252625 / (exp(0.7119062657958111 * x1 ** 2.0) + -0.9434194564819336)))
pagie,144,Operon,25,original,baseline,saturated,1646.7010829946958,45.0,13.0,33.0,7.0,5405.0,na,na,2.0,33.0,166.34375,0.2746715029987392 * (exp(-6.024056870312506 * (x1 * x1)) + exp(-6.11650828416407 * (x0 * x0)) + 7.20598462244726 + -4.559158050614224 * (exp(-0.9247245363287249 * (x1 * x1)) + exp(-0.9235606022212721 * (x0 * x0))))
pagie,144,Operon,25,sympy,baseline,saturated,2157.319499994628,37.0,9.0,33.0,7.0,9598.0,na,na,2.0,33.0,180.078125,-1.252270794171011 * (exp(-0.9235606022212721 * x0 ** 2.0) + exp(-0.9247245363287249 * x1 ** 2.0)) + 0.2746715029987392 * (exp(-6.11650828416407 * x0 ** 2.0) + (exp(-6.024056870312506 * x1 ** 2.0) + 7.205964432414428))
pagie,145,Operon,26,original,baseline,saturated,2578.454040980432,41.0,12.0,33.0,8.0,8058.0,na,na,2.0,33.0,180.75,1.0001020431518555 * (1.1738272008896573 + (exp(-4.085482216662968 * (x1 * x1)) + -0.1594999134540558 * exp(exp(exp(-0.5573892208735457 * (x1 * x1))))) + exp(exp(-1.1727489207421724 * (x0 * x0)) * -1.723635196685791) * 1.24077308177948)
pagie,145,Operon,26,sympy,baseline,saturated,827.6631250046194,33.0,8.0,33.0,8.0,8618.0,na,na,1.0,33.0,153.703125,-0.15951618932794534 * exp(exp(exp(-0.5573892208735457 * x1 ** 2.0))) + 1.17394698191697 + 1.2408996941754822 * exp(-1.723635196685791 * exp(-1.1727489207421724 * x0 ** 2.0)) + 1.0001020431518555 * exp(-4.085482216662968 * x1 ** 2.0)
pagie,146,Operon,27,original,baseline,saturated,308.6710839997977,48.0,13.0,32.0,6.0,62.0,na,na,2.0,32.0,129.0,1.0392827987670898 * (exp(-5.505408518240529 * (x1 * x1)) * (-5.921650519847204 * (x1 * x1) ** 2.0) - exp(-0.7949961492935529 * (x1 * x1)) - exp(-0.7256260173647746 * (x0 * x0)) + 1.9165602399133452)
pagie,146,Operon,27,sympy,baseline,saturated,2959.9159579956904,32.0,7.0,30.0,6.0,8267.0,na,na,2.0,30.0,172.890625,-1.0392827987670898 * (exp(-0.7256260173647745 * x0 ** 2.0) + exp(-0.7949961492935528 * x1 ** 2.0)) + (-6.154269525587394 * x1 ** 4.0 * exp(-5.505408518240529 * x1 ** 2.0) + 1.9918480901428666)
pagie,147,Operon,28,original,baseline,saturated,1251.4968329924159,45.0,13.0,33.0,7.0,5666.0,na,na,2.0,33.0,156.421875,-1.252473486488384 * (-1.5802864277070765 + exp(-0.9248511602436906 * (x1 * x1)) + exp(-0.9236924951393632 * (x0 * x0)) + -0.2194357392132493 * (exp(-6.109688568050957 * (x0 * x0)) + exp(-6.015359564173792 * (x1 * x1))))
pagie,147,Operon,28,sympy,baseline,saturated,1956.1393329931889,37.0,9.0,33.0,7.0,7939.0,na,na,2.0,33.0,170.0625,-1.252473486488384 * (exp(-0.9236924951393634 * x0 ** 2.0) + exp(-0.9248511602436905 * x1 ** 2.0)) + 0.27483744535257415 * (exp(-6.109688568050957 * x0 ** 2.0) + (exp(-6.015359564173792 * x1 ** 2.0) + 7.201590923032561))
pagie,148,Operon,29,original,baseline,saturated,2892.578167025931,45.0,13.0,33.0,7.0,5462.0,na,na,2.0,33.0,170.765625,0.27481172308339913 * (exp(-6.016643148103924 * (x1 * x1)) + exp(-6.1121651226575295 * (x0 * x0)) + 7.202291263041398 + -4.557432371247945 * (exp(-0.9248323557058029 * (x1 * x1)) + exp(-0.9236773700316121 * (x0 * x0))))
pagie,148,Operon,29,sympy,baseline,saturated,1828.4253749880008,37.0,9.0,33.0,7.0,9169.0,na,na,2.0,33.0,177.4375,-1.2524358427787092 * (exp(-0.9236773700316121 * x0 ** 2.0) + exp(-0.924832355705803 * x1 ** 2.0)) + 0.27481172308339913 * (exp(-6.1121651226575295 * x0 ** 2.0) + (exp(-6.016643148103924 * x1 ** 2.0) + 7.202264707597526))
pagie,149,Operon,30,original,baseline,saturated,976.0106249887031,45.0,13.0,33.0,7.0,4162.0,na,na,2.0,33.0,148.921875,-1.1042242986546853 * (-1.802012973831642 + exp(-0.790897509308948 * (x0 * x0)) + exp(-0.7928157011641793 * (x1 * x1)) + (exp(-15.878773379768061 * (x1 * x1)) + exp(-27.99388909517438 * (x0 * x0))) * -0.0849393755197525)
pagie,149,Operon,30,sympy,baseline,saturated,1941.0078329965472,37.0,9.0,33.0,7.0,7828.0,na,na,2.0,33.0,172.734375,-1.1042242986546853 * (exp(-0.790897509308948 * x0 ** 2.0) + exp(-0.7928157011641793 * x1 ** 2.0)) + 0.09379212236146565 * (exp(-27.99388909517438 * x0 ** 2.0) + (exp(-15.878773379768061 * x1 ** 2.0) + 21.21528399290606))
pagie,150,SBP,1,original,baseline,saturated,150.54837497882545,29.0,4.0,1.0,1.0,4.0,na,na,2.0,1.0,119.015625,0.004376
pagie,150,SBP,1,sympy,baseline,saturated,87.21466700080782,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,117.546875,0.004376
pagie,151,SBP,2,original,baseline,saturated,212.3182499781251,28.0,5.0,26.0,5.0,132.0,na,na,2.0,26.0,120.0,0.166642 - 0.018385 * (x1 * ((-5.488 + x1) * (x1 + 0.546) + x1 + x0) + x0 * x0 + exp(-13.828 * x0))
pagie,151,SBP,2,sympy,baseline,saturated,2957.1284590056166,36.0,8.0,28.0,5.0,7093.0,na,na,2.0,28.0,171.984375,-0.018385 * (exp(-13.828 * x0) + (x1 * (-2.996448 + x0) + x0 ** 2.0) + x1 ** 3.0) + 0.166642 + 0.07247367 * x1 ** 2.0
pagie,152,SBP,3,original,baseline,saturated,122.90416701580398,28.0,5.0,28.0,5.0,144.0,na,na,1.0,28.0,107.4375,0.084583 - 0.012464 * (exp(x1) - x0 * (x1 - 1.179) + x1 + x1 * (-17.342 - x0 * (x1 - 3.045) + x0 * x0))
pagie,152,SBP,3,sympy,baseline,saturated,2091.9684169930406,36.0,8.0,24.0,4.0,50.0,na,na,2.0,24.0,173.6875,-0.012464 * (exp(x1) + (x1 * (x0 ** 2.0 + x0 * (3.045 - x1) + -16.342) + (1.179 - x1) * x0))
pagie,153,SBP,4,original,baseline,saturated,91.89058301853947,10.0,3.0,10.0,3.0,24.0,na,na,1.0,10.0,118.1875,-0.000465 + 0.164361 * exp(x0 * (2.011 - x0))
pagie,153,SBP,4,sympy,baseline,saturated,748.5194590117317,14.0,3.0,12.0,3.0,38.0,na,na,2.0,12.0,138.90625,0.164361 * exp(2.011 * x0 - x0 ** 2.0) - 0.000465
pagie,154,SBP,5,original,baseline,saturated,4424.119542003609,29.0,8.0,25.0,7.0,2674.0,na,na,2.0,25.0,180.78125,0.018176 + -0.015296720000000001 * (x1 * (2.051259093452714 * x1 + -10.124115053161724) + x0 * (x0 + -5.12) * (x0 + -4.881) * (x0 + -2.1213206491326244))
pagie,154,SBP,5,sympy,baseline,saturated,5070.9330420068,31.0,9.0,23.0,6.0,1457.0,na,na,2.0,23.0,205.25,x1 * (-0.031377536 * (x1 + -4.935561326931471)) + -0.015296720000000001 * ((x0 + -5.12) * x0 * (x0 + -2.1213206491326244)) * (x0 + -4.881)
pagie,155,SBP,6,original,baseline,saturated,139.6512920036912,26.0,5.0,1.0,1.0,4.0,na,na,2.0,1.0,118.21875,0.012711
pagie,155,SBP,6,sympy,baseline,saturated,91.02775002247654,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,117.765625,0.012711
pagie,156,SBP,7,original,baseline,saturated,4643.87420899584,28.0,3.0,26.0,3.0,14240.0,na,na,2.0,26.0,198.59375,0.007452 * (x0 - -15.150563607085347 - x0 * (x1 * x0 + (x0 - x1 + x0)) - x1 * -20.819 - exp(x1) - x1)
pagie,156,SBP,7,sympy,baseline,saturated,2851.4370410121046,32.0,6.0,26.0,3.0,206.0,na,na,2.0,26.0,194.078125,-0.007452 * (exp(x1) + -15.150563607085346 + (-19.819 * x1 - x0 + (x1 * x0 ** 2.0 + (2.0 * x0 - x1) * x0)))
pagie,157,SBP,8,original,baseline,saturated,162.6778329955414,29.0,4.0,27.0,3.0,43.0,na,na,2.0,27.0,119.453125,0.230781 + 0.006661 * (x1 * x1 * (x0 - x1) - (x0 * x0 - x0 + -15.376000000000001) * (x1 + x0 - x0 * x0))
pagie,157,SBP,8,sympy,baseline,saturated,2042.9275420028716,33.0,4.0,27.0,3.0,45.0,na,na,2.0,27.0,191.65625,0.006661 * ((x0 - x1) * x1 ** 2.0 + (x0 - x0 ** 2.0 + x1) * (x0 - x0 ** 2.0 + 15.376)) + 0.230781
pagie,158,SBP,9,original,baseline,saturated,1283.2653329824097,29.0,6.0,23.0,3.0,586.0,na,na,2.0,23.0,144.28125,0.008287 * (x1 * 15.772 - exp(x1) + 20.04540599364781 * exp(x0 - x0 * x0 + (x1 + x0) - x1))
pagie,158,SBP,9,sympy,baseline,saturated,3434.3002500245348,23.0,4.0,21.0,4.0,9595.0,na,na,2.0,21.0,162.234375,0.130702564 * x1 + -0.008287 * exp(x1) + 0.16611627946936 * exp(2.0 * x0 - x0 ** 2.0) - 0.13547
pagie,159,SBP,10,original,baseline,saturated,2611.0591250180732,29.0,6.0,24.0,4.0,822.0,na,na,2.0,24.0,180.21875,0.001732 * (x1 - (-20.41 + 80.88270348245804 / exp(x0) * (x0 + (x0 + (x0 + x1))) * (-1.883 + x0)) * x0)
pagie,159,SBP,10,sympy,baseline,saturated,1977.4572500027716,36.0,8.0,24.0,5.0,7315.0,na,na,2.0,24.0,157.46875,(-0.08411357484865532 + (x0 + -1.883) * (x0 + 0.3333333333333325 * x1) * exp(-1.0 * x0)) * -0.42026652729485225 * x0 + 0.001732 * x1
pagie,160,SBP,11,original,baseline,saturated,182.859416003339,29.0,5.0,27.0,4.0,75.0,na,na,2.0,27.0,119.8125,-0.056784 + -0.009562 * ((-2.6149999999999984 - (x0 + x0 - x0 * x0) - (x0 + x0) + x0) * (x1 + 8.713 - x0 * x0))
pagie,160,SBP,11,sympy,baseline,saturated,2307.3945000069216,25.0,4.0,21.0,4.0,65.0,na,na,2.0,21.0,174.359375,0.009562 * (3.0 * x0 - x0 ** 2.0 - -2.615) * (x1 - x0 ** 2.0 - -8.713) - 0.056784
