row,egglog_status,egglog_numeric_status,haskell_status,egglog_runtime_s,haskell_runtime_s,egglog_before_params,egglog_after_params,haskell_before_params,haskell_after_params,optimal_params,egglog_gap_to_optimal,haskell_gap_to_optimal,egglog_total_size,egglog_node_count,egglog_eclass_count,haskell_after_nodes,input_expr,egglog_output,haskell_output
294,saturated,ok,ok,0.021152,0.014173,7,6,7,5,7,-1,-2,60,69,39,18,(1.22059861853126 * beta * (2.01805175166592 * alpha) * (-0.953343474303173 * theta + exp(0.326056212044026 * theta)) + -0.880551199076772 * alpha) * 1.11914638754392 + 3.69060894899994,(((alpha * (((beta * ((-0.953343474303173 * theta) + exp((0.326056212044026 * theta)))) * 2.4632311802080116) + -0.880551199076772)) * 1.11914638754392) + 3.69060894899994),"(((x[:, 0] * ((x[:, 1] * ((-0.953343474303173 * x[:, 2]) + np.exp((x[:, 2] * 0.326056212044026)))) + -0.3574780987476833)) * 2.756716277015343) + 3.69060894899994)"
295,saturated,ok,ok,0.021202,0.009291,6,5,6,5,6,-1,-1,84,92,40,19,1.80678865714792 * beta * exp(0.420772222857224 * alpha) * (-0.962617832485817 * theta + exp(0.327137950911692 * theta)) * 1.25233237423488 + 1.31024786887385,((((-0.962617832485817 * theta) + exp((0.327137950911692 * theta))) * ((beta * exp((0.420772222857224 * alpha))) * 2.262699928746705)) + 1.31024786887385),"(((x[:, 1] * (np.exp((0.420772222857224 * x[:, 0])) * ((-0.962617832485817 * x[:, 2]) + np.exp((x[:, 2] * 0.327137950911692))))) * 2.262699928746705) + 1.31024786887385)"
296,saturated,ok,ok,0.021429,0.010648,6,4,6,4,6,-2,-2,78,85,35,16,-1.26284913752459 * beta * (-2.03166237452985 * alpha) * (-0.97413230724201 * theta + exp(0.329372583898454 * theta)) * 1.09298378785712 + 1.50208331009914,((((-0.97413230724201 * theta) + exp((0.329372583898454 * theta))) * ((beta * alpha) * 2.804250008395251)) + 1.50208331009914),"((((x[:, 1] * x[:, 0]) * ((-0.97413230724201 * x[:, 2]) + np.exp((x[:, 2] * 0.329372583898454)))) * 2.804250008395251) + 1.50208331009914)"
297,saturated,ok,ok,0.020284,0.005706,5,4,5,4,5,-1,-1,44,52,32,16,2.7674318583231 * beta * (sqr(log(0.355177143939956 * theta)) - 0.0711783710913365 * alpha) * 2.32370055392963 + 0.383260826701969,(((((-1.0351386169503698 + log(theta)) ** 2.0) + (-0.0711783710913365 * alpha)) * (beta * 6.430682942147892)) + 0.383260826701969),"(((x[:, 1] * (np.log((0.355177143939956 * x[:, 2])) ** 2.0 - (7.11783710913365e-2 * x[:, 0]))) * 6.430682942147892) + 0.383260826701969)"
298,saturated,ok,ok,0.019291,0.003772,5,4,5,4,5,-1,-1,38,44,26,14,4.55615444463855 * beta * (-0.954718821298056 * theta + exp(0.325907968401962 * theta)) * 1.66902699078932 + 0.289996039419605,((((-0.954718821298056 * theta) + exp((0.325907968401962 * theta))) * (beta * 7.604344742306465)) + 0.289996039419605),"(((x[:, 1] * ((-0.954718821298056 * x[:, 2]) + np.exp((x[:, 2] * 0.325907968401962)))) * 7.604344742306465) + 0.289996039419605)"
299,saturated,ok,ok,0.010204,0.001515,4,4,4,4,4,0,0,30,36,25,15,sqr(-4.56328408176138 * theta + sqr(-0.84551515780221 * theta)) * -0.365212413993744 + 14.7472080800645,(((((-4.56328408176138 * theta) + ((-0.84551515780221 * theta) ** 2.0)) ** 2.0) * -0.365212413993744) + 14.7472080800645),"((((-4.56328408176138 * x[:, 2]) + (x[:, 2] * -0.84551515780221) ** 2.0) ** 2.0 * -0.365212413993744) + 14.7472080800645)"
300,saturated,ok,ok,0.011608,0.001085,4,4,4,4,4,0,0,35,42,27,11,sqr(4.99219353723952 + -1.56830682786863 * theta) * 1.26814411795704 + -4.31913325349332,((((4.99219353723952 + (-1.56830682786863 * theta)) ** 2.0) * 1.26814411795704) + -4.31913325349332),"(((4.99219353723952 + (-1.56830682786863 * x[:, 2])) ** 2.0 * 1.26814411795704) + -4.31913325349332)"
301,saturated,ok,ok,0.011086,0.001104,3,3,3,3,3,0,0,30,36,24,10,sqr(log(0.359939085907905 * theta)) * 18.1786962678236 + -3.58370631163249,(((log((0.359939085907905 * theta)) ** 2.0) * 18.1786962678236) + -3.58370631163249),"((np.log((0.359939085907905 * x[:, 2])) ** 2.0 * 18.1786962678236) + -3.58370631163249)"
302,saturated,ok,ok,0.009872,0.000998,3,3,3,3,3,0,0,19,23,16,8,exp(-0.189673023469008 * alpha) * 22.1490334061489 + -13.0545956809085,((exp((-0.189673023469008 * alpha)) * 22.1490334061489) + -13.0545956809085),"((np.exp((-0.189673023469008 * x[:, 0])) * 22.1490334061489) + -13.0545956809085)"
303,saturated,ok,ok,0.019501,0.002302,3,2,3,2,3,-1,-1,21,25,15,5,-1.71946959672013 * alpha * 1.41325350614668 + 7.00960957764327,((alpha * -2.4300464362773413) + 7.00960957764327),"((x[:, 0] * -2.4300464362773413) + 7.00960957764327)"
304,saturated,ok,ok,0.022499,0.382011,15,15,15,15,15,0,0,149,172,102,54,(-0.0725373134002536 * beta - sqr(14.8435389014959 - 5.97179815728476 * theta) * -6.44948588531884e-05 * alpha) * (sqr(1.44444560700152 * theta + -9.35066458769637) * 0.693469650400486 * alpha + 2.00475525723385 * alpha - sqr(0.722851977843123 * theta + -7.04345683558963) - sqr(2.31377248119159 * theta + -8.39722005288953) * exp(0.453964751031148 * alpha)) * 0.996694016211685 + 0.502637470142254,(((((-0.0725373134002536 * beta) - ((((14.8435389014959 + (-5.97179815728476 * theta)) ** 2.0) * -6.44948588531884e-05) * alpha)) * (((alpha * (((((1.44444560700152 * theta) + -9.35066458769637) ** 2.0) * 0.693469650400486) + 2.00475525723385)) - (((0.722851977843123 * theta) + -7.04345683558963) ** 2.0)) - ((((2.31377248119159 * theta) + -8.39722005288953) ** 2.0) * exp((0.453964751031148 * alpha))))) * 0.996694016211685) + 0.502637470142254),"(((((x[:, 0] * ((((x[:, 2] * 1.44444560700152) + -9.35066458769637) ** 2.0 * 0.693469650400486) + 2.00475525723385)) - ((x[:, 2] * 0.722851977843123) + -7.04345683558963) ** 2.0) - (((x[:, 2] * 2.31377248119159) + -8.39722005288953) ** 2.0 * np.exp((x[:, 0] * 0.453964751031148)))) * (((-7.25373134002536e-2 * x[:, 1]) - (x[:, 0] * ((14.8435389014959 - (x[:, 2] * 5.97179815728476)) ** 2.0 * -6.44948588531884e-5))) * 0.996694016211685)) + 0.502637470142254)"
305,saturated,ok,ok,0.024934,0.212249,14,14,14,14,14,0,0,180,202,102,48,(-0.446257292374243 * beta - -0.0442788529297648 * alpha) * (1.61121197495826 * theta + -10.4200514955666 - (-0.0328719442962557 * beta + 0.51923852703793 * alpha) + sqr(-0.32754341666106 * theta + 2.5988247614882) * 1.62041168315628 * alpha - sqr(0.911450301765511 * theta + -3.25191907652302) * exp(0.493595817695259 * alpha)) * 0.917463320400102 + -0.0735723215544407,(((((-0.446257292374243 * beta) + (0.0442788529297648 * alpha)) * (((((1.61121197495826 * theta) + -10.4200514955666) + (0.0328719442962557 * beta)) + (alpha * (-0.51923852703793 + ((((-0.32754341666106 * theta) + 2.5988247614882) ** 2.0) * 1.62041168315628)))) - ((((0.911450301765511 * theta) + -3.25191907652302) ** 2.0) * exp((0.493595817695259 * alpha))))) * 0.917463320400102) + -0.0735723215544407),"(((((1.61121197495826 * x[:, 2]) + (-10.4200514955666 + ((x[:, 1] * 3.28719442962557e-2) + (x[:, 0] * ((((x[:, 2] * -0.32754341666106) + 2.5988247614882) ** 2.0 * 1.62041168315628) + -0.51923852703793))))) - (((x[:, 2] * 0.911450301765511) + -3.25191907652302) ** 2.0 * np.exp((x[:, 0] * 0.493595817695259)))) * (((x[:, 1] * -0.446257292374243) - (x[:, 0] * -4.42788529297648e-2)) * 0.917463320400102)) + -7.35723215544407e-2)"
306,saturated,ok,ok,0.021881,0.006594,12,12,12,12,12,0,0,119,136,78,44,(-0.365828285401457 * beta - -0.0129327869205449 * alpha) * ((0.839283840327387 * alpha - 0.092683304759454 * beta) * -2.68728162656 * theta + 11.1794995446406 * alpha - 1.58209114456615 * beta - sqr(1.02343689192299 * theta + -3.99110271334766) * exp(0.413909478788299 * alpha)) * 0.913460973098989 + 2.06776732946658,(((((-0.365828285401457 * beta) + (0.0129327869205449 * alpha)) * (((((((0.839283840327387 * alpha) + (-0.092683304759454 * beta)) * -2.68728162656) * theta) + (11.1794995446406 * alpha)) + (-1.58209114456615 * beta)) - ((((1.02343689192299 * theta) + -3.99110271334766) ** 2.0) * exp((0.413909478788299 * alpha))))) * 0.913460973098989) + 2.06776732946658),"(((((-0.365828285401457 * x[:, 1]) - (-1.29327869205449e-2 * x[:, 0])) * (((((((x[:, 0] * 0.839283840327387) - (x[:, 1] * 9.2683304759454e-2)) * -2.68728162656) * x[:, 2]) + (x[:, 0] * 11.1794995446406)) - (x[:, 1] * 1.58209114456615)) - (((x[:, 2] * 1.02343689192299) + -3.99110271334766) ** 2.0 * np.exp((x[:, 0] * 0.413909478788299))))) * 0.913460973098989) + 2.06776732946658)"
307,saturated,ok,ok,0.024940,0.348992,11,11,11,11,11,0,0,162,181,88,38,(-0.535635443552092 * beta - -0.0641275596236233 * alpha) * (0.496205405146398 * theta + -13.1030492975231 + 6.74291987851032 * alpha - -0.0779443868264094 * beta - sqr(1.11443804442297 * theta + -3.49493978798157) * exp(0.562925117841987 * alpha)) * 0.375571312261563 + -0.230247927204459,(((((-0.535635443552092 * beta) + (0.0641275596236233 * alpha)) * (((((0.496205405146398 * theta) + -13.1030492975231) + (6.74291987851032 * alpha)) + (0.0779443868264094 * beta)) - ((((1.11443804442297 * theta) + -3.49493978798157) ** 2.0) * exp((0.562925117841987 * alpha))))) * 0.375571312261563) + -0.230247927204459),"(((((-0.535635443552092 * x[:, 1]) - (-6.41275596236233e-2 * x[:, 0])) * (((((0.496205405146398 * x[:, 2]) + -13.1030492975231) + (x[:, 0] * 6.74291987851032)) - (x[:, 1] * -7.79443868264094e-2)) - (((x[:, 2] * 1.11443804442297) + -3.49493978798157) ** 2.0 * np.exp((x[:, 0] * 0.562925117841987))))) * 0.375571312261563) + -0.230247927204459)"
308,saturated,ok,ok,0.020651,0.004619,9,9,9,9,9,0,0,82,96,59,32,(-0.24481016421256 * beta - -0.019900797926647 * alpha) * (6.57544920875759 * alpha - 1.73278672989831 * beta - sqr(1.25888897623693 * theta + -3.99430099222561) * exp(0.497471771822985 * alpha)) * 0.766095725766995 + 2.01059841199312,(((((-0.24481016421256 * beta) + (0.019900797926647 * alpha)) * (((6.57544920875759 * alpha) + (-1.73278672989831 * beta)) - ((((1.25888897623693 * theta) + -3.99430099222561) ** 2.0) * exp((0.497471771822985 * alpha))))) * 0.766095725766995) + 2.01059841199312),"(((((-0.24481016421256 * x[:, 1]) - (-1.9900797926647e-2 * x[:, 0])) * (((x[:, 0] * 6.57544920875759) - (x[:, 1] * 1.73278672989831)) - (((1.25888897623693 * x[:, 2]) + -3.99430099222561) ** 2.0 * np.exp((x[:, 0] * 0.497471771822985))))) * 0.766095725766995) + 2.01059841199312)"
309,saturated,ok,ok,0.021078,0.006759,8,7,8,7,8,-1,-1,70,82,50,26,2.90897270401698 * beta * (3.91415545096075 * alpha - 0.93967282741895 * beta - sqr(1.029786380314 * theta + -3.27572001031668) * exp(0.467435291300376 * alpha)) * -0.0947023716016442 + 2.19268091809221,(((((3.91415545096075 * alpha) + (-0.93967282741895 * beta)) - ((((1.029786380314 * theta) + -3.27572001031668) ** 2.0) * exp((0.467435291300376 * alpha)))) * (beta * -0.2754866139948558)) + 2.19268091809221),"(((x[:, 1] * (((3.91415545096075 * x[:, 0]) - (x[:, 1] * 0.93967282741895)) - (((1.029786380314 * x[:, 2]) + -3.27572001031668) ** 2.0 * np.exp((x[:, 0] * 0.467435291300376))))) * -0.2754866139948558) + 2.19268091809221)"
310,saturated,ok,ok,0.020991,0.191913,8,7,8,7,8,-1,-1,77,89,51,23,3.61532181576712 * beta * (22.5166383045325 * alpha - 4.25121398429423 * beta - sqr(2.78338405336749 * theta + -8.89169709592817) * 1.37053301147472 * alpha) * -0.0110555822547155 + 1.58032728379545,(((((22.5166383045325 * alpha) + (-4.25121398429423 * beta)) - (((((2.78338405336749 * theta) + -8.89169709592817) ** 2.0) * 1.37053301147472) * alpha)) * (beta * -0.03996948771148079)) + 1.58032728379545),"(((x[:, 1] * ((x[:, 1] * 4.25121398429423) + (x[:, 0] * ((((2.78338405336749 * x[:, 2]) + -8.89169709592817) ** 2.0 * 1.37053301147472) + -22.5166383045325)))) * 3.996948771148079e-2) + 1.58032728379545)"
311,saturated,ok,ok,0.020577,0.032467,7,6,7,5,7,-1,-2,70,81,46,17,3.2653470516841 * beta * (-0.45549043069524 * alpha - sqr(2.71072630735411 * theta + -8.6569089724846) * -0.0391854484928218 * alpha) * 0.479307783356409 + 1.46115870658799,((((-0.45549043069524 * alpha) - (((((2.71072630735411 * theta) + -8.6569089724846) ** 2.0) * -0.0391854484928218) * alpha)) * (beta * 1.5651062572320915)) + 1.46115870658799),"((6.132939062856123e-2 * (x[:, 0] * (x[:, 1] * (((2.71072630735411 * x[:, 2]) + -8.6569089724846) ** 2.0 + -11.623968800017158)))) + 1.46115870658799)"
312,saturated,ok,ok,0.020241,0.004202,6,5,6,5,6,-1,-1,56,66,40,18,-0.671990912304092 * beta * (exp(0.245007681157726 * alpha) - sqr(1.16710398231009 * theta + -3.71765346025822)) * 1.11978885691141 + 0.530463759390048,(((exp((0.245007681157726 * alpha)) - (((1.16710398231009 * theta) + -3.71765346025822) ** 2.0)) * (beta * -0.7524879355438548)) + 0.530463759390048),"(((x[:, 1] * (np.exp((0.245007681157726 * x[:, 0])) - ((1.16710398231009 * x[:, 2]) + -3.71765346025822) ** 2.0)) * -0.7524879355438548) + 0.530463759390048)"
313,saturated,ok,ok,0.020337,0.004130,6,5,6,5,6,-1,-1,56,66,39,17,3.41801567637558 * beta * (sqr(1.57641410291591 * theta + -5.01802256912258) + -1.23116789933702 * alpha) * 0.113676449866623 + 0.195605882691105,((((((1.57641410291591 * theta) + -5.01802256912258) ** 2.0) + (-1.23116789933702 * alpha)) * (beta * 0.38854788767884013)) + 0.195605882691105),"(((x[:, 1] * (((1.57641410291591 * x[:, 2]) + -5.01802256912258) ** 2.0 + (-1.23116789933702 * x[:, 0]))) * 0.38854788767884013) + 0.195605882691105)"
314,saturated,ok,ok,0.021300,0.002121,5,5,5,5,5,0,0,57,67,40,18,(sqr(-3.18876516930714 * theta + log(8446.39643525241 * beta)) + -5.52504554882523 * alpha) * 0.274901967176636 + 0.614819793095378,((((((-3.18876516930714 * theta) + (9.041495172025837 + log(beta))) ** 2.0) + (-5.52504554882523 * alpha)) * 0.274901967176636) + 0.614819793095378),"(((((-3.18876516930714 * x[:, 2]) + np.log((8446.39643525241 * x[:, 1]))) ** 2.0 + (-5.52504554882523 * x[:, 0])) * 0.274901967176636) + 0.614819793095378)"
315,saturated,ok,ok,0.011405,0.001578,5,5,5,5,5,0,0,44,53,34,15,(-3.97315064239284 * alpha + sqr(2.74828502362326 * theta + -8.7071460935367)) * 0.364043166969735 + 0.516645533816249,((((-3.97315064239284 * alpha) + (((2.74828502362326 * theta) + -8.7071460935367) ** 2.0)) * 0.364043166969735) + 0.516645533816249),"((((-3.97315064239284 * x[:, 0]) + ((2.74828502362326 * x[:, 2]) + -8.7071460935367) ** 2.0) * 0.364043166969735) + 0.516645533816249)"
316,saturated,ok,ok,0.020951,0.001697,4,4,4,4,4,0,0,48,56,33,14,sqr(-3.515807490238 * theta + log(25757.5383115306 * beta)) * 0.25513772460349 + -4.41394779918958,(((((-3.515807490238 * theta) + (10.156482613211328 + log(beta))) ** 2.0) * 0.25513772460349) + -4.41394779918958),"((((-3.515807490238 * x[:, 2]) + np.log((25757.5383115306 * x[:, 1]))) ** 2.0 * 0.25513772460349) + -4.41394779918958)"
317,saturated,ok,ok,0.011054,0.000827,4,4,4,4,4,0,0,35,42,27,11,sqr(1.11457565882416 * theta + -3.54788827161627) * 2.51079681767898 + -4.31913325330769,(((((1.11457565882416 * theta) + -3.54788827161627) ** 2.0) * 2.51079681767898) + -4.31913325330769),"((((1.11457565882416 * x[:, 2]) + -3.54788827161627) ** 2.0 * 2.51079681767898) + -4.31913325330769)"
318,saturated,ok,ok,0.017849,0.149048,4,4,4,4,4,0,0,27,33,22,11,(-3.15642115705988 * alpha - 0.798699908884066 * beta) * 0.81192951865108 + 9.36684306120241,((((-3.15642115705988 * alpha) + (-0.798699908884066 * beta)) * 0.81192951865108) + 9.36684306120241),"((((-3.15642115705988 * x[:, 0]) - (0.798699908884066 * x[:, 1])) * 0.81192951865108) + 9.36684306120241)"
319,saturated,ok,ok,0.009834,0.001026,3,3,3,3,3,0,0,19,23,16,8,exp(-0.189770278763377 * alpha) * 22.1436695688996 + -13.0480211221124,((exp((-0.189770278763377 * alpha)) * 22.1436695688996) + -13.0480211221124),"((np.exp((-0.189770278763377 * x[:, 0])) * 22.1436695688996) + -13.0480211221124)"
320,saturated,ok,ok,0.019115,0.002632,3,2,3,2,3,-1,-1,21,25,15,5,1.86506866715243 * alpha * -1.30292598823588 + 7.00960957764328,((alpha * -2.430046436277355) + 7.00960957764328),"((x[:, 0] * -2.430046436277355) + 7.00960957764328)"
321,saturated,ok,ok,0.025656,0.525408,18,16,18,16,18,-2,-2,202,226,116,55,(-0.40783149344053 + 13.6803241903835 * beta + -2.58841902092318 * theta) * (sqr(6.85390165055064 - 1.25691958094501 * theta) - 1.61415195290927 * alpha - 5.8348313354926 * alpha - (2.78245802354583 - 1.08531820535657 * theta) * (-1.89804367507872 * alpha - 5.28537510502164 - (-1.50719133749078 * theta - 2.57422986975441 * theta)) / (exp(-0.856582500406896 * alpha) + exp(0.0260663622840726 * beta) - 0.202384966306363 * alpha)) * 0.0103717341814615 + -0.521796739536182,(((((-0.40783149344053 + (13.6803241903835 * beta)) + (-2.58841902092318 * theta)) * ((((6.85390165055064 + (-1.25691958094501 * theta)) ** 2.0) + (alpha * -7.4489832884018705)) - (((2.78245802354583 + (-1.08531820535657 * theta)) * (((-1.89804367507872 * alpha) - 5.28537510502164) + (theta * 4.0814212072451905))) / ((exp((-0.856582500406896 * alpha)) + exp((0.0260663622840726 * beta))) + (-0.202384966306363 * alpha))))) * 0.0103717341814615) + -0.521796739536182),"((((6.85390165055064 - (x[:, 2] * 1.25691958094501)) ** 2.0 + ((x[:, 0] * -7.4489832884018705) + ((((x[:, 0] * -1.89804367507872) - 5.28537510502164) - (x[:, 2] * -4.0814212072451905)) * (((x[:, 2] * 1.08531820535657) + -2.78245802354583) / ((np.exp((x[:, 0] * -0.856582500406896)) + np.exp((x[:, 1] * 2.60663622840726e-2))) - (x[:, 0] * 0.202384966306363)))))) * (((-0.40783149344053 + (x[:, 1] * 13.6803241903835)) + (x[:, 2] * -2.58841902092318)) * 1.03717341814615e-2)) + -0.521796739536182)"
322,saturated,ok,failed,0.025581,27.538149,16,15,na,na,16,-1,na,174,195,103,na,(sqr(2.24845855590462 - 0.370543772479144 * theta) + 0.0577659457080051 * alpha + 4.55994924586564 * beta) * (sqr(log(1.00798930384913 * theta)) - 0.455868585387872 * alpha - (-0.303208766424848 * theta + 0.719827950239679) * (0.351708657801556 * alpha - 5.6542991025863 - (0.0650715542631613 * theta - 1.00196697799868 * theta)) / (exp(-0.0423529346791483 * beta) - 0.150019704114389 * alpha)) * 0.303089194967603 + 0.0913830451506087,(((((((2.24845855590462 + (-0.370543772479144 * theta)) ** 2.0) + (0.0577659457080051 * alpha)) + (4.55994924586564 * beta)) * ((((0.007957558332093419 + log(theta)) ** 2.0) + (-0.455868585387872 * alpha)) - ((((-0.303208766424848 * theta) + 0.719827950239679) * (((0.351708657801556 * alpha) - 5.6542991025863) + (theta * 0.9368954237355187))) / (exp((-0.0423529346791483 * beta)) + (-0.150019704114389 * alpha))))) * 0.303089194967603) + 0.0913830451506087),na
323,saturated,ok,ok,0.024111,0.496245,16,16,16,14,15,1,-1,199,226,120,43,(0.172041772962755 + 12.6261728209512 * beta + -1.86562480432349 * theta) * (-0.614915378644552 * theta + 6.17830833832491 - 2.75507866350396 * alpha - (-1.85017628299313 * theta + 4.48555596682065) * (-0.181557867066876 * alpha - 6.91631017685219 - (3.16185561507797 - 2.85914789693155 * theta)) / (2.87731288306023 - 0.518110923202962 * alpha)) * 0.0247885676914933 + 0.0666260909733432,(((((0.172041772962755 + (12.6261728209512 * beta)) + (-1.86562480432349 * theta)) * ((((-0.614915378644552 * theta) + 6.17830833832491) + (-2.75507866350396 * alpha)) - (((-1.85017628299313 * theta) + 4.48555596682065) * ((((-0.181557867066876 * alpha) - 6.91631017685219) - (3.16185561507797 + (-2.85914789693155 * theta))) / (2.87731288306023 + (-0.518110923202962 * alpha)))))) * 0.0247885676914933) + 0.0666260909733432),"((((((x[:, 2] * -0.614915378644552) + 6.17830833832491) - (2.75507866350396 * x[:, 0])) + ((((x[:, 0] * -0.181557867066876) + ((x[:, 2] * 2.85914789693155) + -10.07816579193016)) * ((x[:, 2] + -2.4243938310376154) / (x[:, 0] + -5.553468869702033))) * -3.5710042003271023)) * (((0.172041772962755 + (12.6261728209512 * x[:, 1])) + (x[:, 2] * -1.86562480432349)) * 2.47885676914933e-2)) + 6.66260909733432e-2)"
324,saturated,ok,ok,0.025143,0.326979,14,13,14,13,14,-1,-1,171,190,93,42,(8.50821572280895 + 8.58043048824369 * beta + -2.39901387477415 * theta) * (1.05157026504682 * beta - 4.49359791367285 * alpha - (-2.27586991376695 - -0.941541629500236 * theta) * (-2.30228940295051 * theta + 8.99310292026918) / (0.690195588323446 + exp(-1.92111096580059 * beta) - 0.124081866390113 * alpha)) * 0.0183722818301557 + 2.10389173018095,(((((8.50821572280895 + (8.58043048824369 * beta)) + (-2.39901387477415 * theta)) * (((1.05157026504682 * beta) + (-4.49359791367285 * alpha)) - (((theta + -3.906156588630442) * ((theta + -2.41717396497377) * -2.1677013160351484)) / ((0.690195588323446 + exp((-1.92111096580059 * beta))) + (-0.124081866390113 * alpha))))) * 0.0183722818301557) + 2.10389173018095),"(((((x[:, 1] * 1.05157026504682) - (4.49359791367285 * x[:, 0])) + (-2.1677013160351484 * (((x[:, 2] + -3.906156588630442) / ((0.690195588323446 + np.exp((x[:, 1] * -1.92111096580059))) - (x[:, 0] * 0.124081866390113))) * (2.41717396497377 - x[:, 2])))) * (((8.50821572280895 + (x[:, 1] * 8.58043048824369)) + (x[:, 2] * -2.39901387477415)) * 1.83722818301557e-2)) + 2.10389173018095)"
325,saturated,ok,ok,0.024680,0.213813,13,13,13,11,13,0,-2,203,222,96,36,(11.3601322906825 - -0.0549562856494818 * theta + (-4.70031400176437 * theta - -14.8256238167223) * (-0.297457143691795 * theta + 0.938288804124959) * exp(0.543512599542283 * alpha) - 7.02551597827942 * alpha) * (-0.399879972976547 * theta + 2.29212985015952 * beta) / -1.41930905244293 * -0.125106440568988 + -0.163438558506177,((((((11.3601322906825 + (0.0549562856494818 * theta)) + ((((-4.70031400176437 * theta) - -14.8256238167223) * ((-0.297457143691795 * theta) + 0.938288804124959)) * exp((0.543512599542283 * alpha)))) + (-7.02551597827942 * alpha)) * (((-0.399879972976547 * theta) + (2.29212985015952 * beta)) / -1.41930905244293)) * -0.125106440568988) + -0.163438558506177),"(((((((x[:, 2] + -3.1541773190380824) * ((x[:, 2] + -3.154366348307138) * 1.39814197741938)) * np.exp((0.543512599542283 * x[:, 0]))) + ((11.3601322906825 - (x[:, 2] * -5.49562856494818e-2)) + (x[:, 0] * -7.02551597827942))) * ((x[:, 2] * -0.399879972976547) + (2.29212985015952 * x[:, 1]))) + -1.8541797252885974) * 8.81460174960862e-2)"
326,saturated,ok,ok,0.025149,0.226773,12,12,12,11,12,0,-1,199,217,92,36,(12.232123124823 - 0.500498447922322 * theta + (-4.07767925148358 * theta - -14.9583278637611) * (-0.291891423827238 * theta + 0.763264027179864) * exp(0.58823301019056 * alpha) - 5.9408898108567 * alpha) * (-5.95453121820472 * beta - -0.802232044979998 * alpha) * -0.033292523073452 + -0.175702098356386,((((((12.232123124823 + (-0.500498447922322 * theta)) + ((((-4.07767925148358 * theta) - -14.9583278637611) * ((-0.291891423827238 * theta) + 0.763264027179864)) * exp((0.58823301019056 * alpha)))) + (-5.9408898108567 * alpha)) * ((-5.95453121820472 * beta) + (0.802232044979998 * alpha))) * -0.033292523073452) + -0.175702098356386),"((((((x[:, 2] + -3.668343423117162) * ((x[:, 2] + -2.6148902121619635) * 1.190239602626328)) * np.exp((0.58823301019056 * x[:, 0]))) + ((12.232123124823 - (x[:, 2] * 0.500498447922322)) + (x[:, 0] * -5.9408898108567))) * (((-5.95453121820472 * x[:, 1]) - (x[:, 0] * -0.802232044979998)) * -3.3292523073452e-2)) + -0.175702098356386)"
327,saturated,ok,ok,0.023175,0.435838,10,10,10,10,10,0,0,136,150,71,35,exp(0.496700941829164 * alpha) * (2.29479694898281 * alpha - (13.0526382222647 + log(0.231067820192113 * theta) * (4.23740379787044 - 2.10583153713171 * theta) * (log(0.422840172168649 * theta) + exp(0.448407899170215 * beta)))) * 0.299629630146381 + 8.27994357316881,(((exp((0.496700941829164 * alpha)) * (((2.29479694898281 * alpha) - 13.0526382222647) - (((-1.4650440176453492 + log(theta)) * (4.23740379787044 + (-2.10583153713171 * theta))) * ((-0.8607610149096618 + log(theta)) + exp((0.448407899170215 * beta)))))) * 0.299629630146381) + 8.27994357316881),"(((np.exp((0.496700941829164 * x[:, 0])) * ((x[:, 0] * 2.29479694898281) - (13.0526382222647 + ((np.log((0.231067820192113 * x[:, 2])) * (4.23740379787044 - (x[:, 2] * 2.10583153713171))) * (np.log((x[:, 2] * 0.422840172168649)) + np.exp((0.448407899170215 * x[:, 1]))))))) * 0.299629630146381) + 8.27994357316881)"
328,saturated,ok,ok,0.029303,0.083026,11,9,11,8,11,-2,-3,216,228,69,25,((16.0777329044718 - 3.73149713987788 * theta) * (-1.62139253398824 * theta + 3.38278472131405) * (-4.9331732194527 + 10.514044599284 * beta) / (1.57810853051902 * alpha - 9.00099447873205) - -9.03037392519671 * alpha) * -0.0898289044933858 + 2.58651297743318,((((((beta + -0.46919843004933093) * (((theta + -4.308654757537339) * (theta + -2.0863453176222566)) * 63.61229977155919)) / ((1.57810853051902 * alpha) - 9.00099447873205)) + (9.03037392519671 * alpha)) * -0.0898289044933858) + 2.58651297743318),"(((((((x[:, 2] + -2.0863453176222566) * (x[:, 1] + -0.46919843004933093)) * (x[:, 2] + -4.308654757537339)) * (40.309204684824756 / (x[:, 0] + -5.703659985775336))) + (x[:, 0] * 9.03037392519671)) * -8.98289044933858e-2) + 2.58651297743318)"
329,saturated,ok,ok,0.025038,0.042255,10,9,10,8,10,-1,-2,217,229,70,26,(log(0.233306459916222 * theta) * (-4.08483553111447 * theta + 8.40782336604509) * (-6.15862996396678 + 12.0089174971224 * beta) / (0.870798190070608 * alpha - 4.82772134812981) - 3.94234659675997 * alpha) * 0.200918557574524 + 2.32256807481278,((((((-1.4554024110272417 + log(theta)) * ((theta + -2.0583015648982994) * ((beta + -0.5128380610027942) * -49.05445288246783))) / ((0.870798190070608 * alpha) - 4.82772134812981)) + (-3.94234659675997 * alpha)) * 0.200918557574524) + 2.32256807481278),"((((((np.log((0.233306459916222 * x[:, 2])) * (x[:, 2] + -2.0583015648982994)) * (x[:, 1] + -0.5128380610027942)) * (-56.33274556816693 / (x[:, 0] + -5.544018583385386))) + (x[:, 0] * -3.94234659675997)) * 0.200918557574524) + 2.32256807481278)"
