dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,n_params,n_rank,mode,original_expr,sympy_expr,orig_status,orig_runtime_ms,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_total_size,orig_egraph_nodes,orig_eclass_count,orig_passes,orig_extracted_cost,orig_rendered,sympy_status,sympy_runtime_ms,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,sympy_total_size,sympy_egraph_nodes,sympy_eclass_count,sympy_passes,sympy_extracted_cost,sympy_rendered
kotanchek,192,SRjl,SRjl,13,1,kept,10.0,7.0,egglog-height-guard,(((exp(((x1 - 0.9749770010803096) / 0.3602520541304732) * ((x1 - 1.0905877212475377) * -0.10547334775316865)) * ((x1 * x1) + exp((x1 * (x1 * -0.2764585325406506)) / 0.15774000127710996))) * (exp(((x0 * ((x0 - -0.451418475300699) + x0)) * x0) * -0.10547334775316865) * 0.23056264826328124)) * (x0 + 0.34628722226816544)),((exp((((x1) - (0.9749770010803096)) * ((x1) - (1.0905877212475377))) * (-0.2927765339402316))) * (((x1) * (x1)) + (exp(((x1) * (x1)) * (-1.7526215944108032))))) * (((exp((-0.10547334775316865) * ((x0) * ((x0) * ((x0) + ((x0) + (0.451418475300699))))))) * (0.23056264826328124)) * ((x0) + (0.34628722226816544))),saturated,292.870416,44,10,40,8,203,266,125,2,91,(((exp((((x1 - 1.0905877212475377) * (x1 - 0.9749770010803096)) * -0.2927765339402316)) * ((x1 * x1) + exp(((x1 * x1) * -1.7526215944108032)))) * (exp((((x0 * ((x0 - -0.451418475300699) + x0)) * x0) * -0.10547334775316865)) * 0.23056264826328124)) * (x0 + 0.34628722226816544)),saturated,220.068292,40,8,40,8,331,406,149,1,91,((exp((((x1 - 0.9749770010803096) * (x1 - 1.0905877212475377)) * -0.2927765339402316)) * ((x1 * x1) + exp(((x1 * x1) * -1.7526215944108032)))) * ((exp((-0.10547334775316865 * (x0 * (x0 * (x0 + (x0 + 0.451418475300699)))))) * 0.23056264826328124) * (x0 + 0.34628722226816544)))
kotanchek,193,SRjl,SRjl,14,1,kept,7.0,5.0,egglog-baseline,(exp((-0.7318040896636137 - (x0 * x0)) + ((x0 + x0) - x1)) * ((((x1 - -0.039858290344846364) / 0.9598793817164541) * x1) - (exp((0.13235515895495698 - x0) + (((x0 + 0.09098361423696229) - x1) * x1)) * ((x1 * (x1 / 0.9039712460608937)) - (0.16031841194029647 / 0.9446831697758643))))),(exp(((-0.7318040896636137) - ((x0) * (x0))) + (((x0) + (x0)) - (x1)))) * (((x1) * (((x1) + (3.9858290344846364e-2)) / (0.9598793817164541))) - ((exp(((0.13235515895495698) - (x0)) + ((x1) * (((x0) + (9.098361423696229e-2)) - (x1))))) * (((x1) * ((x1) / (0.9039712460608937))) - (0.1697060105117927)))),saturated,187.445166,43,8,41,7,64,73,50,2,89,(exp(((-0.7318040896636137 - (x0 * x0)) + ((x0 + x0) - x1))) * ((((x1 + 0.039858290344846364) / 0.9598793817164541) * x1) - (exp(((0.13235515895495698 - x0) + (((x0 + 0.09098361423696229) - x1) * x1))) * ((x1 * (x1 / 0.9039712460608937)) - 0.1697060105117927)))),saturated,181.404667,41,7,41,7,64,73,50,1,89,(exp(((-0.7318040896636137 - (x0 * x0)) + ((x0 + x0) - x1))) * ((x1 * ((x1 + 0.039858290344846364) / 0.9598793817164541)) - (exp(((0.13235515895495698 - x0) + (x1 * ((x0 + 0.09098361423696229) - x1)))) * ((x1 * (x1 / 0.9039712460608937)) - 0.1697060105117927))))
kotanchek,193,SRjl,SRjl,14,1,kept,7.0,5.0,egglog-height-guard,(exp((-0.7318040896636137 - (x0 * x0)) + ((x0 + x0) - x1)) * ((((x1 - -0.039858290344846364) / 0.9598793817164541) * x1) - (exp((0.13235515895495698 - x0) + (((x0 + 0.09098361423696229) - x1) * x1)) * ((x1 * (x1 / 0.9039712460608937)) - (0.16031841194029647 / 0.9446831697758643))))),(exp(((-0.7318040896636137) - ((x0) * (x0))) + (((x0) + (x0)) - (x1)))) * (((x1) * (((x1) + (3.9858290344846364e-2)) / (0.9598793817164541))) - ((exp(((0.13235515895495698) - (x0)) + ((x1) * (((x0) + (9.098361423696229e-2)) - (x1))))) * (((x1) * ((x1) / (0.9039712460608937))) - (0.1697060105117927)))),saturated,320.291000,43,8,41,7,97,139,83,2,89,(exp(((-0.7318040896636137 - (x0 * x0)) + ((x0 + x0) - x1))) * ((((x1 + 0.039858290344846364) / 0.9598793817164541) * x1) - (exp(((0.13235515895495698 - x0) + (((x0 + 0.09098361423696229) - x1) * x1))) * ((x1 * (x1 / 0.9039712460608937)) - 0.1697060105117927)))),saturated,202.584709,41,7,41,7,97,139,83,1,89,(exp(((-0.7318040896636137 - (x0 * x0)) + ((x0 + x0) - x1))) * ((x1 * ((x1 + 0.039858290344846364) / 0.9598793817164541)) - (exp(((0.13235515895495698 - x0) + (x1 * ((x0 + 0.09098361423696229) - x1)))) * ((x1 * (x1 / 0.9039712460608937)) - 0.1697060105117927))))
kotanchek,194,SRjl,SRjl,15,1,kept,8.0,5.0,egglog-baseline,((((exp((((x1 * x1) + (x0 * x0)) + x0) * -0.17830776423842798) / 1.4092295785725586) * x1) / ((((exp(x0) - x0) - x0) / 0.34806215833743864) + 1.7208022848793882)) * ((((x0 - -0.17948040180341088) - -0.42075853691198073) + (((x0 + -0.1759177414425294) * x0) - -0.3726818556226753)) * x1)),(((x1) * ((exp(((x0) + (((x1) * (x1)) + ((x0) * (x0)))) * (-0.17830776423842798))) / (1.4092295785725586))) / (((((exp(x0)) - (x0)) - (x0)) / (0.34806215833743864)) + (1.7208022848793882))) * ((x1) * (((x0) + ((x0) * ((x0) - (0.1759177414425294)))) + (0.9729207943380669))),saturated,213.266916,43,8,43,8,418,428,91,2,96,(((exp(((((x1 * x1) + (x0 * x0)) + x0) * -0.17830776423842798)) * (x1 / 1.4092295785725586)) / ((((exp(x0) - x0) - x0) / 0.34806215833743864) + 1.7208022848793882)) * ((((x0 + 0.17948040180341088) - -0.42075853691198073) + (((x0 + -0.1759177414425294) * x0) - -0.3726818556226753)) * x1)),saturated,211.735833,39,6,39,6,418,426,85,2,82,(((exp(((x0 + ((x1 * x1) + (x0 * x0))) * -0.17830776423842798)) * (x1 / 1.4092295785725586)) / ((((exp(x0) - x0) - x0) / 0.34806215833743864) + 1.7208022848793882)) * (x1 * ((x0 + (x0 * (x0 + -0.1759177414425294))) + 0.9729207943380669)))
kotanchek,194,SRjl,SRjl,15,1,kept,8.0,5.0,egglog-height-guard,((((exp((((x1 * x1) + (x0 * x0)) + x0) * -0.17830776423842798) / 1.4092295785725586) * x1) / ((((exp(x0) - x0) - x0) / 0.34806215833743864) + 1.7208022848793882)) * ((((x0 - -0.17948040180341088) - -0.42075853691198073) + (((x0 + -0.1759177414425294) * x0) - -0.3726818556226753)) * x1)),(((x1) * ((exp(((x0) + (((x1) * (x1)) + ((x0) * (x0)))) * (-0.17830776423842798))) / (1.4092295785725586))) / (((((exp(x0)) - (x0)) - (x0)) / (0.34806215833743864)) + (1.7208022848793882))) * ((x1) * (((x0) + ((x0) * ((x0) - (0.1759177414425294)))) + (0.9729207943380669))),saturated,263.134125,43,8,43,8,488,570,163,2,96,(((exp(((((x1 * x1) + (x0 * x0)) + x0) * -0.17830776423842798)) * (x1 / 1.4092295785725586)) / ((((exp(x0) - x0) - x0) / 0.34806215833743864) + 1.7208022848793882)) * ((((x0 + 0.17948040180341088) - -0.42075853691198073) + (((x0 + -0.1759177414425294) * x0) - -0.3726818556226753)) * x1)),saturated,255.299750,39,6,39,6,486,564,155,2,82,(((exp(((x0 + ((x1 * x1) + (x0 * x0))) * -0.17830776423842798)) * (x1 / 1.4092295785725586)) / ((((exp(x0) - x0) - x0) / 0.34806215833743864) + 1.7208022848793882)) * (x1 * ((x0 + (x0 * (x0 + -0.1759177414425294))) + 0.9729207943380669)))
kotanchek,195,SRjl,SRjl,16,1,kept,5.0,4.0,egglog-baseline,(((x1 + (0.6193677368705359 * x0)) / ((exp(x0 * x0) - x1) + (exp(x1) + 2.853886507925958))) * ((x1 * (((x1 + ((0.05317370141890812 / 1.1778919118254807) - 0.2923135815181234)) / (((exp(x1) + 1.6282363698705866) - (x0 + x1)) + exp(0.5154765131661209))) * (x1 + x1))) + x0)),(((x1) + ((0.6193677368705359) * (x0))) / (((exp((x0) * (x0))) - (x1)) + ((exp(x1)) + (2.853886507925958)))) * ((x0) + ((x1) * ((((x1) + (-0.24717047383135762)) / ((((exp(x1)) + (1.6282363698705866)) - ((x1) + (x0))) + (1.6744362026213413))) * ((x1) + (x1))))),saturated,206.623958,45,7,40,5,108,115,54,2,79,(((x1 + (0.6193677368705359 * x0)) / ((exp((x0 * x0)) - x1) + (exp(x1) + 2.853886507925958))) * ((x1 * (((x1 + -0.24717047383135762) / (((exp(x1) + 1.6282363698705866) - (x0 + x1)) + 1.6744362026213413)) * (x1 + x1))) + x0)),saturated,198.281041,40,5,40,5,108,115,54,1,79,(((x1 + (0.6193677368705359 * x0)) / ((exp((x0 * x0)) - x1) + (exp(x1) + 2.853886507925958))) * (x0 + (x1 * (((x1 + -0.24717047383135762) / (((exp(x1) + 1.6282363698705866) - (x1 + x0)) + 1.6744362026213413)) * (x1 + x1)))))
kotanchek,195,SRjl,SRjl,16,1,kept,5.0,4.0,egglog-height-guard,(((x1 + (0.6193677368705359 * x0)) / ((exp(x0 * x0) - x1) + (exp(x1) + 2.853886507925958))) * ((x1 * (((x1 + ((0.05317370141890812 / 1.1778919118254807) - 0.2923135815181234)) / (((exp(x1) + 1.6282363698705866) - (x0 + x1)) + exp(0.5154765131661209))) * (x1 + x1))) + x0)),(((x1) + ((0.6193677368705359) * (x0))) / (((exp((x0) * (x0))) - (x1)) + ((exp(x1)) + (2.853886507925958)))) * ((x0) + ((x1) * ((((x1) + (-0.24717047383135762)) / ((((exp(x1)) + (1.6282363698705866)) - ((x1) + (x0))) + (1.6744362026213413))) * ((x1) + (x1))))),saturated,226.133084,45,7,40,5,140,186,91,2,79,(((x1 + (0.6193677368705359 * x0)) / ((exp((x0 * x0)) - x1) + (exp(x1) + 2.853886507925958))) * ((x1 * (((x1 + -0.24717047383135762) / (((exp(x1) + 1.6282363698705866) - (x0 + x1)) + 1.6744362026213413)) * (x1 + x1))) + x0)),saturated,218.470042,40,5,40,5,140,186,91,1,79,(((x1 + (0.6193677368705359 * x0)) / ((exp((x0 * x0)) - x1) + (exp(x1) + 2.853886507925958))) * (x0 + (x1 * (((x1 + -0.24717047383135762) / (((exp(x1) + 1.6282363698705866) - (x1 + x0)) + 1.6744362026213413)) * (x1 + x1)))))
kotanchek,196,SRjl,SRjl,17,1,kept,10.0,7.0,egglog-baseline,(exp(((((0.812322294597055 - x0) * x0) + x0) + -1.5528538587563012) - 1.7759173454646078) * ((((exp(((x1 / -0.9200464293872815) + 4.10199111277813) * ((x1 + -0.10408241652437832) * 0.3840957888773205)) * x1) + (0.812322294597055 - 0.5409559190231504)) + log(0.5074656343049346)) + (exp((x1 * x1) * (x1 / -0.9200464293872815)) + x0))),(exp((x0) + (((x0) * ((0.812322294597055) - (x0))) + (-3.328771204220909)))) * (((x1) * (exp((((x1) - (0.10408241652437832)) * ((x1) + (-3.77402227668988))) * (-0.41747435412918754)))) + (((x0) + (exp(((x1) / (-0.9200464293872815)) * ((x1) * (x1))))) + (-0.4069599104403998))),saturated,213.457125,45,11,38,8,130,140,63,2,88,(exp((((((0.812322294597055 - x0) * x0) + x0) + -1.5528538587563012) - 1.7759173454646078)) * ((-0.4069599104403998 + (exp((((x1 + -3.77402227668988) * -0.41747435412918754) * (x1 + -0.10408241652437832))) * x1)) + (exp((((x1 * x1) * x1) / -0.9200464293872815)) + x0))),saturated,186.302083,36,7,36,7,126,135,59,2,81,(exp((x0 + ((x0 * (0.812322294597055 - x0)) + -3.328771204220909))) * ((x1 * exp((((x1 + -0.10408241652437832) * (x1 + -3.77402227668988)) * -0.41747435412918754))) + ((x0 + exp(((x1 / -0.9200464293872815) * (x1 * x1)))) + -0.4069599104403998)))
kotanchek,196,SRjl,SRjl,17,1,kept,10.0,7.0,egglog-height-guard,(exp(((((0.812322294597055 - x0) * x0) + x0) + -1.5528538587563012) - 1.7759173454646078) * ((((exp(((x1 / -0.9200464293872815) + 4.10199111277813) * ((x1 + -0.10408241652437832) * 0.3840957888773205)) * x1) + (0.812322294597055 - 0.5409559190231504)) + log(0.5074656343049346)) + (exp((x1 * x1) * (x1 / -0.9200464293872815)) + x0))),(exp((x0) + (((x0) * ((0.812322294597055) - (x0))) + (-3.328771204220909)))) * (((x1) * (exp((((x1) - (0.10408241652437832)) * ((x1) + (-3.77402227668988))) * (-0.41747435412918754)))) + (((x0) + (exp(((x1) / (-0.9200464293872815)) * ((x1) * (x1))))) + (-0.4069599104403998))),saturated,223.582333,45,11,38,8,174,228,107,2,88,(exp((((((0.812322294597055 - x0) * x0) + x0) + -1.5528538587563012) - 1.7759173454646078)) * ((-0.4069599104403998 + (exp((((x1 + -3.77402227668988) * -0.41747435412918754) * (x1 + -0.10408241652437832))) * x1)) + (exp(((x1 * x1) * (x1 / -0.9200464293872815))) + x0))),saturated,232.688416,36,7,36,7,168,219,101,2,81,(exp((x0 + ((x0 * (0.812322294597055 - x0)) + -3.328771204220909))) * ((x1 * exp((((x1 + -0.10408241652437832) * (x1 + -3.77402227668988)) * -0.41747435412918754))) + ((x0 + exp(((x1 / -0.9200464293872815) * (x1 * x1)))) + -0.4069599104403998)))
kotanchek,197,SRjl,SRjl,18,1,kept,11.0,6.0,egglog-baseline,(((((((exp(x1 * -0.8631793118974627) * x1) / 1.956899167813186) * ((exp((((x0 - 0.03948916953537872) * (x0 + -1.2172800892692854)) + x1) * -0.8631793118974627) * x1) * x1)) * x1) * (x0 + 0.9808871412991315)) / 2.9376443492774738) * (((x0 * (exp(-0.9365830549076817) + -0.047194850402084584)) + 2.8891190211280486) - -0.20903603962888914)),((x0) + (8.986149794812901)) * (((exp((x1) * (-0.8631793118974627))) * (((x1) * ((x1) * ((x1) * (exp((-0.8631793118974627) * ((x1) + (((x0) - (3.948916953537872e-2)) * ((x0) - (1.2172800892692854))))))))) * ((x1) * ((x0) + (0.9808871412991315))))) * (5.997383655076646e-2)),saturated,540.637917,44,11,41,10,10335,10346,360,2,101,(((((exp((x1 * -0.8631793118974627)) * (x1 / 1.956899167813186)) * ((exp(((((x0 + -0.03948916953537872) * (x0 + -1.2172800892692854)) + x1) * -0.8631793118974627)) * x1) * x1)) * x1) * ((x0 + 0.9808871412991315) / 2.9376443492774738)) * ((0.344770021811265 * (x0 + 8.379844065182729)) - -0.20903603962888914)),saturated,248.674291,35,7,35,7,3367,3375,186,2,80,((x0 + 8.986149794812901) * ((exp((x1 * -0.8631793118974627)) * ((x1 * (x1 * (x1 * exp((-0.8631793118974627 * (x1 + ((x0 + -0.03948916953537872) * (x0 + -1.2172800892692854)))))))) * (x1 * (x0 + 0.9808871412991315)))) * 0.05997383655076646))
kotanchek,197,SRjl,SRjl,18,1,kept,11.0,6.0,egglog-height-guard,(((((((exp(x1 * -0.8631793118974627) * x1) / 1.956899167813186) * ((exp((((x0 - 0.03948916953537872) * (x0 + -1.2172800892692854)) + x1) * -0.8631793118974627) * x1) * x1)) * x1) * (x0 + 0.9808871412991315)) / 2.9376443492774738) * (((x0 * (exp(-0.9365830549076817) + -0.047194850402084584)) + 2.8891190211280486) - -0.20903603962888914)),((x0) + (8.986149794812901)) * (((exp((x1) * (-0.8631793118974627))) * (((x1) * ((x1) * ((x1) * (exp((-0.8631793118974627) * ((x1) + (((x0) - (3.948916953537872e-2)) * ((x0) - (1.2172800892692854))))))))) * ((x1) * ((x0) + (0.9808871412991315))))) * (5.997383655076646e-2)),saturated,243.033125,44,11,41,10,308,376,135,2,101,((((((exp((x1 * -0.8631793118974627)) * (x1 / 1.956899167813186)) * ((exp(((((x0 + -0.03948916953537872) * (x0 + -1.2172800892692854)) + x1) * -0.8631793118974627)) * x1) * x1)) * x1) * (x0 + 0.9808871412991315)) / 2.9376443492774738) * (((x0 * 0.344770021811265) + 2.8891190211280486) - -0.20903603962888914)),saturated,246.452292,35,7,35,7,90,126,71,2,80,((x0 + 8.986149794812901) * ((exp((x1 * -0.8631793118974627)) * ((x1 * (x1 * (x1 * exp((-0.8631793118974627 * (x1 + ((x0 + -0.03948916953537872) * (x0 + -1.2172800892692854)))))))) * (x1 * (x0 + 0.9808871412991315)))) * 0.05997383655076646))
kotanchek,198,SRjl,SRjl,19,1,kept,11.0,8.0,egglog-baseline,((exp((((x0 + -1.4695201471808026) * 1.410316792946743) * (x0 + -0.348429581990042)) * -0.6913395485992673) * 0.11421930953845344) * ((((((x1 * -0.1166605288237383) + 0.3889423006138937) * (x1 * ((x1 + (x1 * 0.8637253970485311)) - (exp(x0 - x1) + -0.6913395485992673)))) * 1.2279712613533134) + (x0 * 0.7220474389733479)) + x1)),((exp((((x0) - (1.4695201471808026)) * ((x0) - (0.348429581990042))) * (-0.9750077750177676))) * (0.11421930953845344)) * ((x1) + (((-0.1432557767298305) * (((x1) * (((x1) + ((x1) * (0.8637253970485311))) - ((-0.6913395485992673) + (exp((x0) - (x1)))))) * ((x1) + (-3.3339665483733945)))) + ((x0) * (0.7220474389733479)))),saturated,211.528750,43,11,39,9,140,151,68,2,94,((exp(((-0.9750077750177676 * (x0 + -1.4695201471808026)) * (x0 + -0.348429581990042))) * 0.11421930953845344) * (((((-0.1432557767298305 * (x1 + -3.3339665483733945)) * x1) * ((x1 + (x1 * 0.8637253970485311)) - (exp((x0 - x1)) + -0.6913395485992673))) + (x0 * 0.7220474389733479)) + x1)),saturated,192.974250,39,9,39,9,150,163,74,1,94,((exp((((x0 - 1.4695201471808026) * (x0 - 0.348429581990042)) * -0.9750077750177676)) * 0.11421930953845344) * (x1 + ((-0.1432557767298305 * ((x1 * ((x1 + (x1 * 0.8637253970485311)) - (-0.6913395485992673 + exp((x0 - x1))))) * (x1 + -3.3339665483733945))) + (x0 * 0.7220474389733479))))
kotanchek,198,SRjl,SRjl,19,1,kept,11.0,8.0,egglog-height-guard,((exp((((x0 + -1.4695201471808026) * 1.410316792946743) * (x0 + -0.348429581990042)) * -0.6913395485992673) * 0.11421930953845344) * ((((((x1 * -0.1166605288237383) + 0.3889423006138937) * (x1 * ((x1 + (x1 * 0.8637253970485311)) - (exp(x0 - x1) + -0.6913395485992673)))) * 1.2279712613533134) + (x0 * 0.7220474389733479)) + x1)),((exp((((x0) - (1.4695201471808026)) * ((x0) - (0.348429581990042))) * (-0.9750077750177676))) * (0.11421930953845344)) * ((x1) + (((-0.1432557767298305) * (((x1) * (((x1) + ((x1) * (0.8637253970485311))) - ((-0.6913395485992673) + (exp((x0) - (x1)))))) * ((x1) + (-3.3339665483733945)))) + ((x0) * (0.7220474389733479)))),saturated,228.605833,43,11,39,9,175,231,111,2,94,((exp(((-0.9750077750177676 * (x0 + -1.4695201471808026)) * (x0 + -0.348429581990042))) * 0.11421930953845344) * ((((-0.1432557767298305 * (x1 + -3.3339665483733945)) * (x1 * ((x1 + (x1 * 0.8637253970485311)) - (exp((x0 - x1)) + -0.6913395485992673)))) + (x0 * 0.7220474389733479)) + x1)),saturated,201.670708,39,9,39,9,187,247,119,1,94,((exp((((x0 - 1.4695201471808026) * (x0 - 0.348429581990042)) * -0.9750077750177676)) * 0.11421930953845344) * (x1 + ((-0.1432557767298305 * ((x1 * ((x1 + (x1 * 0.8637253970485311)) - (-0.6913395485992673 + exp((x0 - x1))))) * (x1 + -3.3339665483733945))) + (x0 * 0.7220474389733479))))
kotanchek,199,SRjl,SRjl,20,1,kept,13.0,9.0,egglog-baseline,((((((((x1 / 0.24020217062010246) - exp((0.3439885741666508 - ((x1 - 0.9074669493168073) * (x1 - 0.9074669493168073))) / 0.5265567407010389)) - (exp(x1 + -1.310249982230761) - 1.9459994320156533)) * (exp(x0 - -0.2675077718636208) + x0)) / ((exp(x0 * x0) / 1.351714069625226) + 2.611734354409015)) - -0.2675077718636208) + -0.13108935473065172) * 0.07960520452659406),(((((((x1) / (0.24020217062010246)) - (exp(((0.3439885741666508) - (((x1) - (0.9074669493168073)) * ((x1) - (0.9074669493168073)))) / (0.5265567407010389)))) - ((exp((x1) - (1.310249982230761))) - (1.9459994320156533))) * ((x0) + (exp((x0) + (0.2675077718636208))))) / (((exp((x0) * (x0))) / (1.351714069625226)) + (2.611734354409015))) + (0.13641841713296907)) * (7.960520452659406e-2),saturated,223.462958,45,13,45,13,81,95,67,2,118,(((((((x1 / 0.24020217062010246) - exp(((0.3439885741666508 - ((x1 + -0.9074669493168073) * (x1 + -0.9074669493168073))) / 0.5265567407010389))) - (exp((x1 + -1.310249982230761)) - 1.9459994320156533)) * ((exp((x0 + 0.2675077718636208)) + x0) / ((exp((x0 * x0)) / 1.351714069625226) + 2.611734354409015))) - -0.2675077718636208) + -0.13108935473065172) * 0.07960520452659406),saturated,186.414000,43,12,43,12,77,90,63,2,111,((((((x1 / 0.24020217062010246) - exp(((0.3439885741666508 - ((x1 + -0.9074669493168073) * (x1 + -0.9074669493168073))) / 0.5265567407010389))) - (exp((x1 + -1.310249982230761)) - 1.9459994320156533)) * ((x0 + exp((x0 + 0.2675077718636208))) / ((exp((x0 * x0)) / 1.351714069625226) + 2.611734354409015))) + 0.13641841713296907) * 0.07960520452659406)
kotanchek,199,SRjl,SRjl,20,1,kept,13.0,9.0,egglog-height-guard,((((((((x1 / 0.24020217062010246) - exp((0.3439885741666508 - ((x1 - 0.9074669493168073) * (x1 - 0.9074669493168073))) / 0.5265567407010389)) - (exp(x1 + -1.310249982230761) - 1.9459994320156533)) * (exp(x0 - -0.2675077718636208) + x0)) / ((exp(x0 * x0) / 1.351714069625226) + 2.611734354409015)) - -0.2675077718636208) + -0.13108935473065172) * 0.07960520452659406),(((((((x1) / (0.24020217062010246)) - (exp(((0.3439885741666508) - (((x1) - (0.9074669493168073)) * ((x1) - (0.9074669493168073)))) / (0.5265567407010389)))) - ((exp((x1) - (1.310249982230761))) - (1.9459994320156533))) * ((x0) + (exp((x0) + (0.2675077718636208))))) / (((exp((x0) * (x0))) / (1.351714069625226)) + (2.611734354409015))) + (0.13641841713296907)) * (7.960520452659406e-2),saturated,247.005500,45,13,45,13,115,168,105,2,118,(((((((x1 / 0.24020217062010246) - exp(((0.3439885741666508 - ((x1 + -0.9074669493168073) * (x1 + -0.9074669493168073))) / 0.5265567407010389))) - (exp((x1 + -1.310249982230761)) - 1.9459994320156533)) * ((exp((x0 + 0.2675077718636208)) + x0) / ((exp((x0 * x0)) / 1.351714069625226) + 2.611734354409015))) - -0.2675077718636208) + -0.13108935473065172) * 0.07960520452659406),saturated,236.072459,43,12,43,12,109,159,99,2,111,((((((x1 / 0.24020217062010246) - exp(((0.3439885741666508 - ((x1 + -0.9074669493168073) * (x1 + -0.9074669493168073))) / 0.5265567407010389))) - (exp((x1 + -1.310249982230761)) - 1.9459994320156533)) * ((x0 + exp((x0 + 0.2675077718636208))) / ((exp((x0 * x0)) / 1.351714069625226) + 2.611734354409015))) + 0.13641841713296907) * 0.07960520452659406)
kotanchek,200,SRjl,SRjl,21,1,kept,6.0,5.0,egglog-baseline,((x1 / (exp(x0 * x0) + (exp(x1) - (x1 - 2.2629362793281427)))) * (((x1 + (x0 / 0.5028014550509837)) - 0.7539491467914053) - (((exp(x0) + x1) * 0.01051489791910208) * ((x1 - (((exp(x1) - x0) / 2.0247589337935135) - (x1 + x1))) / -0.4936206130091686)))),((x1) / ((exp((x0) * (x0))) + ((exp(x1)) - ((x1) - (2.2629362793281427))))) * ((((x1) + ((x0) / (0.5028014550509837))) - (0.7539491467914053)) - (((x1) + ((x1) + ((x1) - (((exp(x1)) - (x0)) / (2.0247589337935135))))) * (((x1) + (exp(x0))) * (-2.1301577855515473e-2)))),saturated,219.282125,43,6,41,5,80,87,50,2,80,((x1 / (exp((x0 * x0)) + ((exp(x1) - x1) + 2.2629362793281427))) * (((x1 + (x0 / 0.5028014550509837)) - 0.7539491467914053) - ((x1 - (((exp(x1) - x0) / 2.0247589337935135) - (x1 + x1))) * ((exp(x0) + x1) * -0.021301577855515473)))),saturated,198.224542,41,5,41,5,71,78,48,2,80,((x1 / (exp((x0 * x0)) + (exp(x1) - (x1 + -2.2629362793281427)))) * (((x1 + (x0 / 0.5028014550509837)) - 0.7539491467914053) - ((x1 + (x1 + (x1 - ((exp(x1) - x0) / 2.0247589337935135)))) * ((x1 + exp(x0)) * -0.021301577855515473))))
kotanchek,200,SRjl,SRjl,21,1,kept,6.0,5.0,egglog-height-guard,((x1 / (exp(x0 * x0) + (exp(x1) - (x1 - 2.2629362793281427)))) * (((x1 + (x0 / 0.5028014550509837)) - 0.7539491467914053) - (((exp(x0) + x1) * 0.01051489791910208) * ((x1 - (((exp(x1) - x0) / 2.0247589337935135) - (x1 + x1))) / -0.4936206130091686)))),((x1) / ((exp((x0) * (x0))) + ((exp(x1)) - ((x1) - (2.2629362793281427))))) * ((((x1) + ((x0) / (0.5028014550509837))) - (0.7539491467914053)) - (((x1) + ((x1) + ((x1) - (((exp(x1)) - (x0)) / (2.0247589337935135))))) * (((x1) + (exp(x0))) * (-2.1301577855515473e-2)))),saturated,223.139167,43,6,41,5,112,155,85,2,80,((x1 / (exp((x0 * x0)) + ((exp(x1) - x1) + 2.2629362793281427))) * (((x1 + (x0 / 0.5028014550509837)) - 0.7539491467914053) - ((x1 - (((exp(x1) - x0) / 2.0247589337935135) - (x1 + x1))) * ((exp(x0) + x1) * -0.021301577855515473)))),saturated,231.927042,41,5,41,5,97,137,79,2,80,((x1 / (exp((x0 * x0)) + (exp(x1) - (x1 + -2.2629362793281427)))) * (((x1 + (x0 / 0.5028014550509837)) - 0.7539491467914053) - ((x1 + (x1 + (x1 - ((exp(x1) - x0) / 2.0247589337935135)))) * ((x1 + exp(x0)) * -0.021301577855515473))))
kotanchek,201,SRjl,SRjl,22,1,kept,8.0,5.0,egglog-baseline,((((((((x0 * x0) - -0.4184240074286722) * 1.3494588771755316) * x0) - -0.332202367119374) * ((x1 + x1) + ((((((((exp(x1) + x0) + x0) - exp(x0)) + 0.028361584423514188) - x0) * (-0.10210136673593478 * 1.0369436744891594)) / 0.8313615517472167) - -0.3066975504454587))) * 0.21929540418100335) / exp(x0 * x0)),(((x1) + (x1)) + (((((((x0) + ((x0) + (exp(x1)))) - (exp(x0))) + (2.8361584423514188e-2)) - (x0)) * (-0.12734936583369594)) + (0.3066975504454587))) * ((((x0) * (((x0) * (x0)) + (0.4184240074286722))) + (0.2461745020453577)) * ((0.29593012989585116) / (exp((x0) * (x0))))),saturated,200.705417,44,9,40,7,108,117,58,2,87,(((((((x0 * x0) - -0.4184240074286722) * 1.3494588771755316) * x0) - -0.332202367119374) * ((x1 + x1) + (((((((exp(x1) + x0) + x0) - exp(x0)) + 0.028361584423514188) - x0) * -0.12734936583369594) - -0.3066975504454587))) * (0.21929540418100335 / exp((x0 * x0)))),saturated,179.682709,38,6,38,6,120,128,56,1,80,(((x1 + x1) + ((((((x0 + (x0 + exp(x1))) - exp(x0)) + 0.028361584423514188) - x0) * -0.12734936583369594) + 0.3066975504454587)) * (((x0 * ((x0 * x0) + 0.4184240074286722)) + 0.2461745020453577) * (0.29593012989585116 / exp((x0 * x0)))))
